Company Name,INC Instruments (Abandoned),All Instruments,Last Rating,Last Status,Last Rating Date,Days Since Last Rating,Urgency,Priority,Sector,INC Instrument Count,Why Target,ACER Pitch Angle,Current Rater
Sri Venkatesh Iron & Alloys (India) Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Steel & Metals,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Srinidhi Industries Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,C-,Reaffirmed,,0,LOW,WARM,BFSI,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Srinivasa Sales & Service Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee | Fund based financial facility/instrument | Term loans,B,Reaffirmed,,0,LOW,WARM,Other,5,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Fund based financial facility/instrument | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Stan Autos Pvt. Ltd.,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument | Term loans,D,Reaffirmed,,0,LOW,WARM,Automobiles & Auto,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Starwork Papers Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,C-,Reaffirmed,,0,LOW,WARM,Paper & Packaging,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Steel Space Pvt. Ltd.,Fund based financial facility/instrument,Fund based financial facility/instrument,B+,Downgraded,,0,LOW,WARM,Steel & Metals,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Stella Indusstries Ltd.,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument | Term loans,B-,Downgraded,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Stellar Cables & Infrastructure Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Infrastructure,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Suchi Paper Mills Ltd.,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM,Paper & Packaging,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Suchita Millenium Projects Pvt. Ltd.,Bank Guarantee | Letter Of credit,Bank Guarantee | Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM,Construction,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Sudal Industries Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,D,Reaffirmed,,0,LOW,WARM,Manufacturing,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Sudarshan Auto Electrical Components Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,C-,Reaffirmed,,0,LOW,WARM,Automobiles & Auto,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Sumer Sons Autotech Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument,Bank Guarantee | Fund based financial facility/instrument,C,Reaffirmed,,0,LOW,WARM,IT & Software,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Fund based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Sumer Sons Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Sumicot Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,C,Reaffirmed,,0,LOW,WARM,Other,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Sun-Power Metalics Pvt. Ltd.,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,D,Reaffirmed,,0,LOW,WARM,Steel & Metals,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Sunder Marketing Associates Pvt. Ltd.,Letter Of credit,Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Sunpark Granito Pvt. Ltd.,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,C,Reaffirmed,,0,LOW,WARM,Other,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Non-fund-based financial facility/instrument | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Sunrakshakk Industries India Ltd.,Term loans,Term loans,BB-,Reaffirmed,,0,LOW,WARM,Manufacturing,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Super Electro Films Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,C,Reaffirmed,,0,LOW,WARM,Media & Retail,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Superfine Metals Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,D,Reaffirmed,,0,LOW,WARM,Steel & Metals,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Supertech Ltd.,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM,IT & Software,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Supreem Pharmaceuticals Mysore Pvt. Ltd.,Fund based financial facility/instrument | Letter Of credit,Fund based financial facility/instrument | Letter Of credit,C,Downgraded,,0,LOW,WARM,Chemicals & Pharma,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Supreme & Co. Pvt. Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,D,Reaffirmed,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Supreme (India) Impex Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,D,Reaffirmed,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Supreme Engineering Ltd.,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,D,Reaffirmed,,0,LOW,WARM,Construction,3,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Supreme Paper Mills Ltd.,Bank Guarantee | Letter Of credit,Bank Guarantee | Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM,Paper & Packaging,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Suraj Cropsciences Ltd.,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Surana Meta Cast (India) Pvt. Ltd.,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,D,Downgraded,,0,LOW,WARM,Other,4,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Surya Cons Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Withdrawn,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Sushitex Industries Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,D,Reaffirmed,,0,LOW,WARM,Manufacturing,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Sustainable Spinning & Commodities Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,D,Reaffirmed,,0,LOW,WARM,Textiles,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Svarrnim Infrastructures Pvt. Ltd.,Bank Guarantee,Bank Guarantee,D,Downgraded,,0,LOW,WARM,Infrastructure,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Swajit Engineering Pvt. Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,C,Reaffirmed,,0,LOW,WARM,Construction,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Swarnaa Techno Constructions Pvt. Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,BB-,Reaffirmed,,0,LOW,WARM,Construction,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Fund based financial facility/instrument | Non-fund-based financial facility/instrument) — switch to ACER now while current rating still valid.,BRICKWORK
Swasti Interglobe Pvt. Ltd.,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,,0,LOW,WARM,Other,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Swastik Ceracon Ltd.,Bank Guarantee | Term loans,Bank Guarantee | Term loans,D,Reaffirmed,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
Sweety Infrastructure Pvt. Ltd.,Bank Guarantee,Bank Guarantee,D,Reaffirmed,,0,LOW,WARM,Infrastructure,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Bank Guarantee) — switch to ACER now while current rating still valid.,BRICKWORK
Swissline Intertrade Pvt. Ltd.,Letter Of credit,Letter Of credit,D,Reaffirmed,,0,LOW,WARM,Trading & Exports,1,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit) — switch to ACER now while current rating still valid.,BRICKWORK
Synergy Remedies Pvt. Ltd.,Letter Of credit | Term loans,Letter Of credit | Term loans,D,Withdrawn,,0,LOW,WARM,Other,2,BRICKWORK INC: issuer not cooperating — abandoned by current rater. Systemic: BRICKWORK 84-88% INC rate across working capital instruments.,BRICKWORK INC (Letter Of credit | Term loans) — switch to ACER now while current rating still valid.,BRICKWORK
