Company Name,Latest Rater,All Raters,Rater Count,All Instruments,INC Instruments,Latest Rating,Latest Status,Latest Rating Date,Days Since Rating,Urgency,Priority,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Tirupati Minerals Pvt. Ltd.,ACUITE,ACUITE,1,Bank Guarantee | Long term Loans,,BBB+,Initial Rating,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
Tirupati Starch & Chemicals Ltd.,ACUITE,ACUITE,1,Long term Loans | Term loans,,BBB,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
Udaipur Cement Works Ltd. [Merged],CRISIL,CARE | CRISIL,2,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument | Non-government debt | Term loans,,A 1+,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
United Telelinks(Bangalore) Ltd.,ACUITE,ACUITE,1,Letter Of credit | Short-term loan,,A 3,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
Universal Quartz & Natural Stone Pvt. Ltd.,CRISIL,CRISIL,1,Non-fund-based financial facility/instrument | Term loans,,B+,Downgraded,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Vaighai Chemical Inds. Pvt. Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,,BBB-,Rating Watch,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Vantech Chemicals Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Letter Of credit | Long term Loans,,BB+,Upgraded,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Vasant Chemicals Pvt. Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,,BBB+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Vikas Coal & Minerals Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee,,A 4+,Withdrawn,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Vilas Transcore Ltd.,ICRA,ICRA,1,Letter Of credit,,A 2+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Vinyl Chemicals India Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit,,A 1+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Virchow Petrochemical Pvt. Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit,,A 1+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Vishnu Chemicals Ltd.,CARE,CARE,1,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,,A 2+,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Wintry Engineering & Chemicals Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Term loans,,BBB-,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Wonder Cement Ltd.,CARE,CARE,1,Non-government debt | Term loans,,AA,Reaffirmed,,0,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Anjani Portland Cement Ltd.,CARE,CARE,1,Bank Guarantee,,A 1+,Reaffirmed,2026-07-01,-13,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Bhavya Cements Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Fund based financial facility/instrument,,A,Reaffirmed,2026-07-01,-13,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Chettinad Cement Corpn. Pvt. Ltd.,CARE,CARE,1,Non-government debt,,AA+/A1+,Reaffirmed,2026-07-01,-13,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Baharampore-Farakka Highways Ltd.,ICRA,ICRA,1,Term loans,,AA-,Rating Watch,2026-07-04,-16,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
D C M Shriram Fine Chemicals Ltd.,CARE,CARE,1,Non-fund-based financial facility/instrument,,A 2+,Initial Rating,2026-07-04,-16,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
A L A Chemicals Pvt. Ltd.,CRISIL,CARE | CRISIL,2,Bank Guarantee | Letter Of credit | Non-government debt,,A 4,Withdrawn,2026-08-01,-44,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Emprada Mines & Minerals Pvt. Ltd.,CRISIL,CARE | CRISIL,2,Bank Guarantee | Letter Of credit | Non-government debt,,A 3,Initial Rating,2026-08-01,-44,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Glenfin Chemicals Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Letter Of credit | Term loans,,A 3,Withdrawn,2026-08-01,-44,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Hindusthan Speciality Chemicals Ltd.,CARE,CARE,1,Non-government debt | Term loans,,BB,Rating Watch,2026-08-01,-44,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Integrated Coal Mining Ltd.,CARE,CARE,1,Term loans,,A-,Reaffirmed,2026-08-01,-44,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Sandhya Aqua Exports Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,,A 3+,Downgraded,2026-08-01,-44,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Stone Age Pvt. Ltd.,CARE,CARE,1,Non-government debt | Term loans,,BBB-,Reaffirmed,2026-08-01,-44,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Andhra Cements Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit | Term loans,,A 3+,Rating Watch,2026-08-04,-47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
B G R Mining & Infra Ltd.,ACUITE,ACUITE,1,Bank Guarantee | Term loans,,A 1+,Reaffirmed,2026-08-04,-47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
B I Mining Pvt. Ltd.,ACUITE,ACUITE,1,Long term Loans | Short-term loan,,A,Withdrawn,2026-08-04,-47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
Marudhar Quartz Surfaces Pvt. Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit | Term loans,,BBB,Rating Watch,2026-08-04,-47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Maruti Clean Coal & Power Ltd.,CARE,CARE,1,Non-government debt | Term loans,,BBB,Upgraded,2026-08-04,-47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Navkar Transcore Pvt. Ltd.,CRISIL,CRISIL,1,Letter Of credit,,A 2,Reaffirmed,2026-08-04,-47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
New Kandla Salt & Chemical Co. Pvt. Ltd.,CARE,CARE,1,Term loans,,BBB-,Reaffirmed,2026-08-04,-47,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Aquapharm Chemicals Pvt. Ltd. [Merged],CRISIL,CRISIL,1,Long term Loans | Short-term loan | Term loans,,AA,Reaffirmed,2026-09-01,-75,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Gharda Chemicals Ltd.,CRISIL,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,,AA,Withdrawn,2026-09-01,-75,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Kanoria Chemicals & Inds. Ltd.,CARE,CARE,1,Bank Guarantee | Term loans,,BB+,Reaffirmed,2026-09-01,-75,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
A G Granites Pvt. Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument,,A 3,Reaffirmed,2026-09-02,-76,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
D B L - Siarmal Coal Mines Pvt. Ltd.,IND-RA,IND-RA,1,Bank Guarantee | Term loans,,A+,Upgraded,2026-09-02,-76,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Ahalia Finforex Ltd.,ACUITE,ACUITE,1,Long term Loans | Term loans,,BBB,Upgraded,2026-09-03,-77,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ACUITE for mining sector companies.
Bamanbore Tollway Pvt. Ltd.,ICRA,CRISIL | ICRA,2,Term loans,,AA+,Initial Rating,2026-09-03,-77,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Bhagiradha Chemicals & Inds. Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit | Term loans,,A 2+,Reaffirmed,2026-09-03,-77,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
D R T-Anthea Aroma Chemicals Pvt. Ltd.,IND-RA,IND-RA,1,Non-government debt | Term loans,,A-/A1,Initial Rating,2026-09-03,-77,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Garamore Tollway Pvt. Ltd.,CRISIL,CRISIL | IND-RA,2,Term loans,,AA+,Reaffirmed,2026-09-03,-77,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Goverdhan Energy & Petrochemicals Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Non-government debt,,BB+/A4+,Reaffirmed,2026-09-04,-78,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
H P M Chemicals & Fertilizers Ltd.,CRISIL,CRISIL,1,Letter Of credit,,BB+,Downgraded,2026-10-02,-106,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Parasakti Cement Inds. Ltd.,IND-RA,IND-RA,1,Non-fund based working capital limit | Term loans,,BB+,Withdrawn,2026-10-02,-106,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
J K Cement Ltd.,CARE,CARE | IND-RA,2,Bank Guarantee | Non-government debt | Term loans,,A 1+,Reaffirmed,2026-10-04,-108,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
J K Lakshmi Cement Ltd.,CRISIL,CARE | CRISIL,2,Bank Guarantee | Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument | Term loans,,A 1+,Reaffirmed,2026-10-04,-108,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
S K Minerals & Additives Ltd.,CRISIL,CRISIL,1,Bank Guarantee,,A 3+,Upgraded,2026-10-04,-108,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Ultratech Cement Ltd.,IND-RA,CARE | CRISIL | IND-RA,3,Fund based financial facility/instrument | Long term Loans | Non-fund based working capital limit | Non-government debt | Short-term loan | Term loans,,A 1+,Reaffirmed,2026-10-04,-108,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Demosha Chemicals Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument,,A 2,Reaffirmed,2026-11-02,-137,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Core Metal Krafts Ltd.,CARE,CARE,1,Non-government debt,,BB/A4,Initial Rating,2026-11-03,-138,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Sandhar Technologies Ltd.,IND-RA,ICRA | IND-RA,2,Non-fund based working capital limit | Non-government debt | Term loans,,A 1+,Reaffirmed,2026-11-03,-138,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs IND-RA for mining sector companies.
Meghalaya Cements Ltd.,CARE,CARE,1,Bank Guarantee | Term loans,,A 1+,Reaffirmed,2026-12-01,-166,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Millennia Ceramica Pvt. Ltd.,CARE,CARE,1,Non-government debt | Term loans,,BB+/A4+,Upgraded,2026-12-01,-166,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
Thirumalai Chemicals Ltd.,ICRA,ICRA,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Short-term loan | Term loans,,A 2+,Reaffirmed,2026-12-01,-166,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
Calibre Chemicals Pvt. Ltd.,CRISIL,CRISIL,1,Term loans,,A,Downgraded,2026-12-02,-167,LOW,ACTIVE,NO,Mining & Minerals,D365,Active ratings — relationship building,ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
P C B L Chemical Ltd.,CARE,CARE | CRISIL | ICRA,3,Long term Loans | Non-government debt | Term loans,,AA,Reaffirmed,2026-12-02,-167,LOW,ACTIVE,NO,Mining & Minerals,D365,Multi-agency — open to new raters,ACER offers competitive rates and faster turnaround vs CARE for mining sector companies.
