Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
Jain Housing & Constructions Ltd.,Term loans,BRICKWORK,C,2026-03-30,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jet Granito Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-12-29,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jet Granito Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,2025-12-29,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jet Granito Pvt. Ltd.,Term loans,BRICKWORK,C,2025-12-29,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jet Granito Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-01-30,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jet Granito Pvt. Ltd.,Term loans,CRISIL,B,2026-01-30,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Just Textiles Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-10,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Just Textiles Ltd.,Letter Of credit,CRISIL,A 4,2026-04-10,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Just Textiles Ltd.,Term loans,CRISIL,B,2026-04-10,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Jyoti Buildtech Pvt. Ltd.,Non-government debt,IND-RA,D,2026-01-16,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
K M C Constructions Ltd.,Non-fund-based financial facility/instrument,ICRA,B+,2026-01-19,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
K N K Construction Pvt. Ltd.,Bank Guarantee,CRISIL,D,2026-01-21,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
K N K Construction Pvt. Ltd.,Bank Guarantee,CRISIL,D,2026-01-21,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
K N K Construction Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2026-04-17,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
K N K Construction Pvt. Ltd.,Non-government debt,ICRA,D,2026-04-17,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
KT Construction,Long Term Facilities,Infomerics,IVR BB (INC)(Reaffirmed),2026-01-20,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 45.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
KT Construction,Short Term Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2026-01-20,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 32.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kandarp Constructions (India) Pvt. Ltd.,Term loans,IND-RA,D,2026-04-02,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kaneria Granito Ltd.,Fund based financial facility/instrument,BRICKWORK,D,2025-12-26,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kaneria Granito Ltd.,Non-fund-based financial facility/instrument,BRICKWORK,D,2025-12-26,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kargwal Constructions Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-01-05,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kashmirilal Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2026-01-30,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ketan Construction Ltd.,Term loans,IND-RA,D,2026-01-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Khator Technical Textiles Ltd.,Term loans,ACUITE,D,2026-03-18,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kilavikulam Rajalakshmi Solar Power Developer Pvt. Ltd.,Term loans,IND-RA,BB,2025-12-29,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kilavikulam Rajalakshmi Solar Power Developer Pvt. Ltd.,Term loans,IND-RA,BB,2025-12-29,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Kirtiman Cements & Packaging Inds. Ltd.,Term loans,BRICKWORK,D,2026-02-18,LOW,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
L & W Construction Pvt. Ltd.,Non-government debt,ICRA,BB+/A4+,2026-03-31,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
L & W Construction Pvt. Ltd.,Term loans,ICRA,BB+,2026-03-31,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Lenz Ceramic Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Lexus Granito (India) Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2026-01-22,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Lexus Granito (India) Ltd.,Short-term loan,ICRA,D,2026-01-22,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Lexus Granito (India) Ltd.,Term loans,ICRA,D,2026-01-22,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Lord Shiva Construction Co. Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,2025-12-22,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M E P Infrastructure Developers Ltd.,Bank Guarantee,ACUITE,D,2025-12-31,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M E P Infrastructure Developers Ltd.,Letter Of credit,ACUITE,D,2025-12-31,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M E P Infrastructure Developers Ltd.,Long term Loans,ACUITE,D,2025-12-31,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M E P Infrastructure Developers Ltd.,Term loans,ACUITE,D,2025-12-31,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M J R Builders Pvt. Ltd.,Long term Loans,CRISIL,B,2026-02-26,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M J R Builders Pvt. Ltd.,Term loans,CRISIL,B,2026-02-26,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M M Shawl Engineers & Contractors Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-02-18,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M M Shawl Engineers & Contractors Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-03-10,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M R K R Constructions & Inds. Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-10,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
M R K R Constructions & Inds. Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-10,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
MFAR Constructions Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (INC)(Withdrawn),2026-01-16,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 81.80 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
MFAR Constructions Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (INC)(Withdrawn),2026-01-16,LOW,Y,Construction Contractor / EPC,Construction,,Rs. 73.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
