Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Urgency at Oct 1,Urgency at Nov 1,Days Since (Jun 25),Amount Cr,Sector
Uttamenergy Ltd.,CRISIL,Letter of Credit,A 4,30-04-2026,LOW,LOW,MEDIUM,56,25.0,Energy
Uttamenergy Ltd.,CRISIL,Letter of Credit,A 4,30-04-2026,LOW,LOW,MEDIUM,56,10.0,Energy
Uttamenergy Ltd.,CRISIL,Non-Fund-Based,A 4,30-04-2026,LOW,LOW,MEDIUM,56,60.0,Energy
V J Automobiles Pvt. Ltd.,CRISIL,Term Loan,B,30-04-2026,LOW,LOW,MEDIUM,56,2.0,Automobiles
V J Automobiles Pvt. Ltd.,CRISIL,Term Loan,B,30-04-2026,LOW,LOW,MEDIUM,56,1.0,Automobiles
V M Matere Infrastructures (India) Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-04-2026,LOW,LOW,MEDIUM,80,59.8,Construction
V M Matere Infrastructures (India) Pvt. Ltd.,ACUITE,Term Loan,C,06-04-2026,LOW,LOW,MEDIUM,80,75.29,Construction
V M Matere Infrastructures (India) Pvt. Ltd.,ACUITE,Term Loan,C,06-04-2026,LOW,LOW,MEDIUM,80,13.71,Construction
V R G Industries Pvt. Ltd.,ACUITE,Term Loan,B-,28-04-2026,LOW,LOW,MEDIUM,58,6.0,Other
V T R Marketing Pvt. Ltd.,CARE,Term Loan,C,10-04-2026,LOW,LOW,MEDIUM,76,2.17,Steel & Metals
Vaishno Devi Food Products Pvt. Ltd.,BRICKWORK,Term Loan,D,07-04-2026,LOW,LOW,MEDIUM,79,5.0,Agro/Food
Vajrateja Rice Cluster Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,105.44,Agro/Food
Vallabh Steels Ltd.,ACUITE,Letter of Credit,D,23-04-2026,LOW,LOW,MEDIUM,63,6.0,Steel & Metals
Vallabh Steels Ltd.,ACUITE,Term Loan,D,23-04-2026,LOW,LOW,MEDIUM,63,9.0,Steel & Metals
Vallabh Steels Ltd.,ACUITE,Term Loan,D,23-04-2026,LOW,LOW,MEDIUM,63,7.0,Steel & Metals
Vannsh Life Sciences Pvt. Ltd.,CRISIL,Term Loan,B,09-04-2026,LOW,LOW,MEDIUM,77,19.9,Healthcare
Vantage Spinners Pvt. Ltd.,CARE,Term Loan,D,10-04-2026,LOW,LOW,MEDIUM,76,42.25,Other
Vardhan Agro Processing Ltd.,CRISIL,Bank Guarantee,D,30-04-2026,LOW,LOW,MEDIUM,56,1.32,Agro/Food
Vardhan Agro Processing Ltd.,CRISIL,Fund-Based,D,30-04-2026,LOW,LOW,MEDIUM,56,1.85,Agro/Food
Vardhan Agro Processing Ltd.,CRISIL,Term Loan,D,30-04-2026,LOW,LOW,MEDIUM,56,28.83,Agro/Food
Vardhman Rice Exports Pvt. Ltd.,ACUITE,Term Loan,B-,22-04-2026,LOW,LOW,MEDIUM,64,4.5,Agro/Food
Vardhman Rice Exports Pvt. Ltd.,CRISIL,Fund-Based,B,30-04-2026,LOW,LOW,MEDIUM,56,2.17,Agro/Food
Vardhman Rice Exports Pvt. Ltd.,CRISIL,Term Loan,B,30-04-2026,LOW,LOW,MEDIUM,56,2.83,Agro/Food
Vardhman Textile Components Ltd.,CARE,Term Loan,B+,06-04-2026,LOW,LOW,MEDIUM,80,2.29,Manufacturing
Vasani Polymers Pvt. Ltd.,ACUITE,Term Loan,B-,16-04-2026,LOW,LOW,MEDIUM,70,0.85,Chemicals/Pharma
Vasani Polymers Pvt. Ltd.,ACUITE,Term Loan,B-,16-04-2026,LOW,LOW,MEDIUM,70,2.35,Chemicals/Pharma
Vashu Yarn Mills India Pvt. Ltd.,IND-RA,NCD/Bond,D,02-04-2026,LOW,MEDIUM,MEDIUM,84,14.05,Textiles
Vatika Seven Elements Pvt. Ltd.,CARE,Term Loan,D,23-04-2026,LOW,LOW,MEDIUM,63,225.0,Other
Vazron Industries Pvt. Ltd.,CARE,Term Loan,B+,13-04-2026,LOW,LOW,MEDIUM,73,85.0,Other
Ved Cellulose Ltd.,IND-RA,NCD/Bond,C/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,24.23,Other
Ved Parkash & Sons Lumbers Pvt. Ltd.,CARE,Letter of Credit,A 4,17-04-2026,LOW,LOW,MEDIUM,69,12.5,Other
Veda Biofuel Ltd.,IND-RA,Term Loan,D,02-04-2026,LOW,MEDIUM,MEDIUM,84,77.3,Energy
Veda Biofuel Ltd.,BRICKWORK,Term Loan,D,08-04-2026,LOW,LOW,MEDIUM,78,77.07,Energy
Veerabhadra Minerals Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-04-2026,LOW,LOW,MEDIUM,56,0.08,Mining/Minerals
Veerabhadra Minerals Pvt. Ltd.,CRISIL,Letter of Credit,B,30-04-2026,LOW,LOW,MEDIUM,56,1.5,Mining/Minerals
Veerabhadra Minerals Pvt. Ltd.,CRISIL,Term Loan,B,30-04-2026,LOW,LOW,MEDIUM,56,1.62,Mining/Minerals
Veesons Energy Systems Pvt. Ltd.,CRISIL,Bank Guarantee,D,10-04-2026,LOW,LOW,MEDIUM,76,14.0,Energy
Veesons Energy Systems Pvt. Ltd.,CRISIL,Letter of Credit,D,10-04-2026,LOW,LOW,MEDIUM,76,16.5,Energy
Veesons Energy Systems Pvt. Ltd.,CRISIL,Term Loan,D,10-04-2026,LOW,LOW,MEDIUM,76,3.83,Energy
Veesons Energy Systems Pvt. Ltd.,CRISIL,Term Loan,D,10-04-2026,LOW,LOW,MEDIUM,76,30.23,Energy
Venkateswara Steels & Springs (India) Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,09-04-2026,LOW,LOW,MEDIUM,77,0.15,Steel & Metals
Venkateswara Steels & Springs (India) Pvt. Ltd.,ACUITE,Term Loan,B,09-04-2026,LOW,LOW,MEDIUM,77,3.86,Steel & Metals
Venus Industrial Corpn. Pvt. Ltd.,CRISIL,Fund-Based,B,10-04-2026,LOW,LOW,MEDIUM,76,8.5,Manufacturing
Venus Industrial Corpn. Pvt. Ltd.,CRISIL,Letter of Credit,A 4,10-04-2026,LOW,LOW,MEDIUM,76,0.5,Manufacturing
Venus Industrial Corpn. Pvt. Ltd.,CRISIL,Term Loan,B,10-04-2026,LOW,LOW,MEDIUM,76,24.0,Manufacturing
Versant Online Solutions Pvt. Ltd.,CARE,Term Loan,B-,21-04-2026,LOW,LOW,MEDIUM,65,2.95,Other
Victory Spinning Mills Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,01-04-2026,LOW,MEDIUM,MEDIUM,85,2.23,Textiles
Victory Spinning Mills Pvt. Ltd.,ACUITE,Letter of Credit,A 4,01-04-2026,LOW,MEDIUM,MEDIUM,85,1.0,Textiles
Victory Spinning Mills Pvt. Ltd.,ACUITE,Term Loan,B,01-04-2026,LOW,MEDIUM,MEDIUM,85,4.34,Textiles
Victory Spinning Mills Pvt. Ltd.,ACUITE,Term Loan,B,01-04-2026,LOW,MEDIUM,MEDIUM,85,36.43,Textiles
Vidarbha Industries Power Ltd.,ICRA,Non-Fund-Based,D,10-04-2026,LOW,LOW,MEDIUM,76,110.0,Energy
Vidarbha Industries Power Ltd.,ICRA,Term Loan,D,10-04-2026,LOW,LOW,MEDIUM,76,2654.24,Energy
Vijai Electricals Ltd.,CARE,NCD/Bond,BB-/A4,10-04-2026,LOW,LOW,MEDIUM,76,61.0,Energy
Vijai Electricals Ltd.,CARE,NCD/Bond,BB-/A4,10-04-2026,LOW,LOW,MEDIUM,76,285.78,Energy
Vijai Electricals Ltd.,CARE,Term Loan,BB-,10-04-2026,LOW,LOW,MEDIUM,76,149.28,Energy
Vijay Jindal Builders Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,6.0,Agro/Food
Vijay Sheets & Strips Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,40.0,Other
Vikram Roller Flour Mills Ltd.,CARE,NCD/Bond,B-/A4,29-04-2026,LOW,LOW,MEDIUM,57,47.5,Agro/Food
Vikrma Impex Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,17-04-2026,LOW,LOW,MEDIUM,69,1.0,Other
Vikrma Impex Pvt. Ltd.,ACUITE,Letter of Credit,A 4,17-04-2026,LOW,LOW,MEDIUM,69,1.0,Other
Vikrma Impex Pvt. Ltd.,ACUITE,Term Loan,B+,17-04-2026,LOW,LOW,MEDIUM,69,3.0,Other
Vimal Coal Pvt. Ltd.,CARE,Letter of Credit,A 4,16-04-2026,LOW,LOW,MEDIUM,70,49.99,Energy
Vimal Coal Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,16-04-2026,LOW,LOW,MEDIUM,70,50.0,Energy
Vimal Coal Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,16-04-2026,LOW,LOW,MEDIUM,70,10.0,Energy
Vimal Coal Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,16-04-2026,LOW,LOW,MEDIUM,70,39.96,Energy
Vimla Fuels & Metals Ltd.,ACUITE,Letter of Credit,D,17-04-2026,LOW,LOW,MEDIUM,69,25.0,Steel & Metals
Vimla Fuels & Metals Ltd.,ACUITE,Letter of Credit,D,17-04-2026,LOW,LOW,MEDIUM,69,46.75,Steel & Metals
Vimla Fuels & Metals Ltd.,ACUITE,Term Loan,D,17-04-2026,LOW,LOW,MEDIUM,69,0.99,Steel & Metals
Vinayak Oil & Fats Pvt. Ltd.,CRISIL,Letter of Credit,A 2,09-04-2026,LOW,LOW,MEDIUM,77,15.0,Energy
Vinishma Technologies Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-04-2026,LOW,LOW,MEDIUM,80,12.5,IT/Technology
Vipul Motors Pvt. Ltd.,CARE,NCD/Bond,B/A4,22-04-2026,LOW,LOW,MEDIUM,64,45.0,Automobiles
Viraj Alchohol & Allied Inds. Ltd.,CRISIL,Term Loan,D,30-04-2026,LOW,LOW,MEDIUM,56,5.5,Other
Viraj Alchohol & Allied Inds. Ltd.,CRISIL,Term Loan,D,30-04-2026,LOW,LOW,MEDIUM,56,11.5,Other
Vishnu Carriers Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-04-2026,LOW,LOW,MEDIUM,56,3.0,Other
Vishnu Vidyuth India Ltd.,CRISIL,Term Loan,D,30-04-2026,LOW,LOW,MEDIUM,56,26.0,Other
Vishrambhai Gorasia Construction Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,7.98,Construction
Vishwakarma Automotive Pvt. Ltd.,CARE,Term Loan,B-,27-04-2026,LOW,LOW,MEDIUM,59,18.63,Automobiles
Vista Information Systems Pvt. Ltd.,CARE,NCD/Bond,BBB/A3,06-04-2026,LOW,LOW,MEDIUM,80,17.9,Other
3 G Telecom Infra India Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,6.04,Construction
A & T Infracon Pvt. Ltd.,IND-RA,Non-Fund-Based,A 3,08-04-2026,LOW,LOW,MEDIUM,78,45.0,Construction
A & T Infracon Pvt. Ltd.,IND-RA,Term Loan,BBB-,08-04-2026,LOW,LOW,MEDIUM,78,0.9,Construction
A & T Infracon Pvt. Ltd.,IND-RA,Term Loan,BBB-,08-04-2026,LOW,LOW,MEDIUM,78,1.1,Construction
A G S Transact Technologies Ltd.,CRISIL,Term Loan,D,17-04-2026,LOW,LOW,MEDIUM,69,153.76,IT/Technology
A G S Transact Technologies Ltd.,CRISIL,Term Loan,D,17-04-2026,LOW,LOW,MEDIUM,69,552.44,IT/Technology
A I Champdany Inds. Ltd.,CARE,Bank Guarantee,D,29-04-2026,LOW,LOW,MEDIUM,57,7.77,Other
A K Lumbers Ltd.,IND-RA,NCD/Bond,B-/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,13.5,Other
A K R Impex Pvt. Ltd.,ICRA,NCD/Bond,D,29-04-2026,LOW,LOW,MEDIUM,57,5.45,Other
Aaradhya Disposal Inds. Ltd.,CRISIL,Term Loan,B,28-04-2026,LOW,LOW,MEDIUM,58,7.75,Other
Aarti Suitings Pvt. Ltd.,CARE,Bank Guarantee,D,24-04-2026,LOW,LOW,MEDIUM,62,0.05,Steel & Metals
Aarti Suitings Pvt. Ltd.,CARE,Letter of Credit,D,24-04-2026,LOW,LOW,MEDIUM,62,0.5,Steel & Metals
Aarti Suitings Pvt. Ltd.,CARE,Term Loan,D,24-04-2026,LOW,LOW,MEDIUM,62,4.12,Steel & Metals
Abhay Solvents Pvt. Ltd.,ACUITE,Term Loan,B+,29-04-2026,LOW,LOW,MEDIUM,57,15.7,Chemicals/Pharma
Abhay Solvents Pvt. Ltd.,ACUITE,Term Loan,BB-,29-04-2026,LOW,LOW,MEDIUM,57,6.3,Chemicals/Pharma
Abhijit Auto Agency India Pvt. Ltd.,CRISIL,Fund-Based,A 4,09-04-2026,LOW,LOW,MEDIUM,77,10.0,Automobiles
Abhijit Auto Agency India Pvt. Ltd.,CRISIL,Fund-Based,B,09-04-2026,LOW,LOW,MEDIUM,77,6.0,Automobiles
Abhishek Propbuild Pvt. Ltd.,CARE,Term Loan,D,02-04-2026,LOW,MEDIUM,MEDIUM,84,129.3,Construction
Abhishek Propbuild Pvt. Ltd.,CARE,Term Loan,D,23-04-2026,LOW,LOW,MEDIUM,63,129.3,Construction
Ace Commercial Co. Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,40.46,Other
Adarsha Specialty Chemicals Pvt. Ltd.,ACUITE,Letter of Credit,A 4,20-04-2026,LOW,LOW,MEDIUM,66,3.5,Chemicals/Pharma
Adarsha Specialty Chemicals Pvt. Ltd.,ACUITE,Term Loan,B-,20-04-2026,LOW,LOW,MEDIUM,66,1.0,Chemicals/Pharma
Adhik Resort India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,20-04-2026,LOW,LOW,MEDIUM,66,0.75,Hotels/Tourism
Adhik Resort India Pvt. Ltd.,CRISIL,Term Loan,B,20-04-2026,LOW,LOW,MEDIUM,66,4.05,Hotels/Tourism
Adie Broswon Breweries Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,10-04-2026,LOW,LOW,MEDIUM,76,7.0,Other
Adie Broswon Breweries Pvt. Ltd.,ICRA,Term Loan,B+,10-04-2026,LOW,LOW,MEDIUM,76,72.14,Other
Adig Jemtex Pvt. Ltd.,CARE,Term Loan,D,24-04-2026,LOW,LOW,MEDIUM,62,15.43,Other
Adil Textiles Pvt. Ltd.,CRISIL,Term Loan,A 4,21-04-2026,LOW,LOW,MEDIUM,65,4.3,Construction
Aditya Auto Engineering Pvt. Ltd.,CARE,Bank Guarantee,D,16-04-2026,LOW,LOW,MEDIUM,70,0.75,Manufacturing
Aditya Auto Engineering Pvt. Ltd.,CARE,Letter of Credit,D,16-04-2026,LOW,LOW,MEDIUM,70,1.0,Manufacturing
Aditya Exim Ltd.,BRICKWORK,Bank Guarantee,D,08-04-2026,LOW,LOW,MEDIUM,78,1.0,Other
Aditya Exim Ltd.,BRICKWORK,Letter of Credit,D,08-04-2026,LOW,LOW,MEDIUM,78,,Other
Aditya Exim Ltd.,BRICKWORK,Non-Fund-Based,D,08-04-2026,LOW,LOW,MEDIUM,78,0.72,Other
Aditya Exim Ltd.,BRICKWORK,Term Loan,D,08-04-2026,LOW,LOW,MEDIUM,78,5.81,Other
Aditya Vidyut Appliances Ltd.,ICRA,Non-Fund-Based,D,28-04-2026,LOW,LOW,MEDIUM,58,123.0,IT/Technology
Aditya Vidyut Appliances Ltd.,ICRA,Term Loan,D,28-04-2026,LOW,LOW,MEDIUM,58,44.0,IT/Technology
Affluence Commodities Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,15-04-2026,LOW,LOW,MEDIUM,71,9.43,Other
Agarwal Polysacks Ltd.,BRICKWORK,Letter of Credit,A 4,03-04-2026,LOW,MEDIUM,MEDIUM,83,1.6,Paper/Packaging
Agarwal Toughened Glass India Ltd.,CRISIL,Fund-Based,B,28-04-2026,LOW,LOW,MEDIUM,58,2.0,Other
Agarwal Toughened Glass India Ltd.,CRISIL,Letter of Credit,B,28-04-2026,LOW,LOW,MEDIUM,58,0.45,Other
Agarwal Toughened Glass India Ltd.,CRISIL,Term Loan,B,28-04-2026,LOW,LOW,MEDIUM,58,3.25,Other
Agmotex Fabrics Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,7.0,Textiles
Agri-Best India Ltd.,CARE,Fund-Based,D,29-04-2026,LOW,LOW,MEDIUM,57,7.0,Other
Agri-Best India Ltd.,CARE,NCD/Bond,D,29-04-2026,LOW,LOW,MEDIUM,57,10.0,Other
Agsons Agencies (India) Pvt. Ltd.,CRISIL,Letter of Credit,D,21-04-2026,LOW,LOW,MEDIUM,65,85.0,Other
Agventure Enterprises Pvt. Ltd.,CRISIL,Fund-Based,B,21-04-2026,LOW,LOW,MEDIUM,65,6.2,Other
Agventure Enterprises Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,3.8,Other
Ahinsa Infrastructure & Developers Ltd.,ACUITE,Term Loan,B-,13-04-2026,LOW,LOW,MEDIUM,73,63.0,Construction
Ainwesha Engineering & Projects Ltd.,IND-RA,NCD/Bond,D,02-04-2026,LOW,MEDIUM,MEDIUM,84,326.04,Manufacturing
Ajanta Spintex Pvt. Ltd.,ACUITE,Term Loan,D,15-04-2026,LOW,LOW,MEDIUM,71,16.26,Other
Ajay Protech Pvt. Ltd.,CRISIL,Bank Guarantee,D,13-04-2026,LOW,LOW,MEDIUM,73,21.0,IT/Technology
Al-Nasir Exports Pvt. Ltd.,CARE,Term Loan,D,21-04-2026,LOW,LOW,MEDIUM,65,5.0,Logistics
Alamelu Balaji Spg. Mills Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,01-04-2026,LOW,MEDIUM,MEDIUM,85,0.2,Other
Alamelu Balaji Spg. Mills Pvt. Ltd.,BRICKWORK,Non-Fund-Based,A 4,01-04-2026,LOW,MEDIUM,MEDIUM,85,0.2,Other
Alamelu Balaji Spg. Mills Pvt. Ltd.,BRICKWORK,Term Loan,C-,01-04-2026,LOW,MEDIUM,MEDIUM,85,4.4,Other
Alchemist Hospitals Ltd.,CARE,Term Loan,B,08-04-2026,LOW,LOW,MEDIUM,78,31.6,Chemicals/Pharma
Alcob India Pvt. Ltd.,ACUITE,Bank Guarantee,D,15-04-2026,LOW,LOW,MEDIUM,71,10.0,Other
Alcob India Pvt. Ltd.,ACUITE,Letter of Credit,D,15-04-2026,LOW,LOW,MEDIUM,71,4.4,Other
Alcob India Pvt. Ltd.,ACUITE,Term Loan,D,15-04-2026,LOW,LOW,MEDIUM,71,3.0,Other
Alfa Flexitubes Pvt. Ltd.,CARE,NCD/Bond,B-/A4,08-04-2026,LOW,LOW,MEDIUM,78,8.5,Steel & Metals
Alfa Flexitubes Pvt. Ltd.,CARE,NCD/Bond,B-/A4,08-04-2026,LOW,LOW,MEDIUM,78,6.0,Steel & Metals
Alfa Flexitubes Pvt. Ltd.,CARE,Term Loan,B-,08-04-2026,LOW,LOW,MEDIUM,78,1.0,Steel & Metals
Alom Extrusions Ltd.,ACUITE,Bank Guarantee,A 4,09-04-2026,LOW,LOW,MEDIUM,77,1.75,Other
Alom Extrusions Ltd.,ACUITE,Letter of Credit,A 4,09-04-2026,LOW,LOW,MEDIUM,77,21.0,Other
Alom Poly Extrusions Ltd.,ACUITE,Term Loan,B-,24-04-2026,LOW,LOW,MEDIUM,62,0.5,Other
Alom Poly Extrusions Ltd.,ACUITE,Term Loan,B-,24-04-2026,LOW,LOW,MEDIUM,62,2.69,Other
Alpha Milkfoods Pvt. Ltd.,ICRA,Term Loan,B+,27-04-2026,LOW,LOW,MEDIUM,59,24.0,Agro/Food
Amar Jewellers Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,25.0,Jewellery/Gems
Amar Prakaash Developerss Pvt. Ltd.,IND-RA,Term Loan,D,02-04-2026,LOW,MEDIUM,MEDIUM,84,288.67,Construction
Ambica Jute Mills Ltd.,IND-RA,Non-Fund-Based,A 3+,14-04-2026,LOW,LOW,MEDIUM,72,20.0,Textiles
Ambica Jute Mills Ltd.,IND-RA,Term Loan,BBB,14-04-2026,LOW,LOW,MEDIUM,72,259.61,Textiles
Amnet Systems Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,2.5,Other
Anand Carbo Pvt. Ltd.,CARE,Bank Guarantee,A 4,15-04-2026,LOW,LOW,MEDIUM,71,52.0,Other
Anand Mine Tools Pvt. Ltd.,IND-RA,NCD/Bond,D,02-04-2026,LOW,MEDIUM,MEDIUM,84,17.35,Other
Anand Motor Agencies Ltd.,CARE,Fund-Based,B+,10-04-2026,LOW,LOW,MEDIUM,76,25.0,Automobiles
Anand Motor Agencies Ltd.,CARE,Letter of Credit,A 4,10-04-2026,LOW,LOW,MEDIUM,76,3.0,Automobiles
Anand Motor Agencies Ltd.,CARE,Term Loan,B+,10-04-2026,LOW,LOW,MEDIUM,76,1.59,Automobiles
Andhra Ferro Alloys Ltd.,ICRA,Non-Fund-Based,D,10-04-2026,LOW,LOW,MEDIUM,76,25.0,Steel & Metals
Andhra Ferro Alloys Ltd.,ICRA,NCD/Bond,D,10-04-2026,LOW,LOW,MEDIUM,76,33.5,Steel & Metals
Andhra Ferro Alloys Ltd.,ICRA,Term Loan,D,10-04-2026,LOW,LOW,MEDIUM,76,15.0,Steel & Metals
Andhra Polymers Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,29-04-2026,LOW,LOW,MEDIUM,57,11.5,Chemicals/Pharma
Andhra Polymers Pvt. Ltd.,ICRA,NCD/Bond,B+,29-04-2026,LOW,LOW,MEDIUM,57,0.51,Chemicals/Pharma
Andhra Polymers Pvt. Ltd.,ICRA,Term Loan,B+,29-04-2026,LOW,LOW,MEDIUM,57,0.69,Chemicals/Pharma
Anjalee Granites Pvt. Ltd.,ICRA,Fund-Based,BB,16-04-2026,LOW,LOW,MEDIUM,70,5.6,Mining/Minerals
Anjalee Granites Pvt. Ltd.,ICRA,NCD/Bond,BB/A4,16-04-2026,LOW,LOW,MEDIUM,70,15.0,Mining/Minerals
Anjalee Granites Pvt. Ltd.,ICRA,NCD/Bond,BB/A4,16-04-2026,LOW,LOW,MEDIUM,70,22.0,Mining/Minerals
Anjalee Granites Pvt. Ltd.,ICRA,Term Loan,BB,16-04-2026,LOW,LOW,MEDIUM,70,3.4,Mining/Minerals
Ankit Pulps & Boards Pvt. Ltd.,ICRA,Term Loan,B+,24-04-2026,LOW,LOW,MEDIUM,62,,Other
Ankit Pulps & Boards Pvt. Ltd.,ICRA,Term Loan,B+,24-04-2026,LOW,LOW,MEDIUM,62,1.75,Other
Ankur Iron (India) Pvt. Ltd.,CRISIL,Letter of Credit,D,21-04-2026,LOW,LOW,MEDIUM,65,5.0,Steel & Metals
Ankur Iron (India) Pvt. Ltd.,CRISIL,Term Loan,D,21-04-2026,LOW,LOW,MEDIUM,65,2.12,Steel & Metals
Ankur Iron (India) Pvt. Ltd.,CRISIL,Term Loan,D,21-04-2026,LOW,LOW,MEDIUM,65,0.38,Steel & Metals
Anmol Feeds Pvt. Ltd.,CRISIL,Letter of Credit,A 4,21-04-2026,LOW,LOW,MEDIUM,65,3.0,Other
Anmol Industries Ltd.,CRISIL,Term Loan,B,15-04-2026,LOW,LOW,MEDIUM,71,16.0,Other
Anmol Industries Ltd.,CRISIL,Term Loan,A 4,15-04-2026,LOW,LOW,MEDIUM,71,5.0,Other
Antonova Tiles (India) Pvt. Ltd.,CARE,Bank Guarantee,A 4,10-04-2026,LOW,LOW,MEDIUM,76,2.05,Construction
Antonova Tiles (India) Pvt. Ltd.,CARE,Term Loan,B,10-04-2026,LOW,LOW,MEDIUM,76,7.65,Construction
Antony Road Transport Solutions Pvt. Ltd.,CARE,Term Loan,B-,15-04-2026,LOW,LOW,MEDIUM,71,41.43,Logistics
Anubhav Plast Ltd.,CRISIL,Bank Guarantee,A 4,23-04-2026,LOW,LOW,MEDIUM,63,1.5,Other
Anukul Agrotech Pvt. Ltd.,CRISIL,Letter of Credit,B,21-04-2026,LOW,LOW,MEDIUM,65,2.0,Agro/Food
Anup Malleables Ltd.,CARE,Bank Guarantee,A 4,16-04-2026,LOW,LOW,MEDIUM,70,3.2,Other
Anup Malleables Ltd.,CARE,Term Loan,B-,16-04-2026,LOW,LOW,MEDIUM,70,4.27,Other
Anvitha Life Care Pvt. Ltd.,CRISIL,Term Loan,B,09-04-2026,LOW,LOW,MEDIUM,77,4.0,Other
Aparna Constructions & Estates Pvt. Ltd.,CRISIL,Term Loan,BB+,16-04-2026,LOW,LOW,MEDIUM,70,120.0,Construction
Aparna Constructions & Estates Pvt. Ltd.,CRISIL,Term Loan,BB+,16-04-2026,LOW,LOW,MEDIUM,70,30.0,Construction
Apex Structure Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,14-04-2026,LOW,LOW,MEDIUM,72,167.9,Other
Apex Welcare Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,5.4,Other
Apex Welcare Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,11.3,Other
Apollo Polyvinyl Pvt. Ltd.,CARE,Letter of Credit,D,13-04-2026,LOW,LOW,MEDIUM,73,13.0,Other
Apollo Polyvinyl Pvt. Ltd.,CARE,Term Loan,D,13-04-2026,LOW,LOW,MEDIUM,73,43.88,Other
Apurvakriti Infrastructure Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,09-04-2026,LOW,LOW,MEDIUM,77,15.0,Construction
Apurvakriti Infrastructure Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,09-04-2026,LOW,LOW,MEDIUM,77,5.0,Construction
Apurvakriti Infrastructure Pvt. Ltd.,CARE,Bank Guarantee,A 4,09-04-2026,LOW,LOW,MEDIUM,77,15.0,Construction
Apurvakriti Infrastructure Pvt. Ltd.,CARE,Bank Guarantee,A 4,09-04-2026,LOW,LOW,MEDIUM,77,5.0,Construction
Archana Hospitals Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,8.69,Healthcare
Archana Hospitals Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,1.31,Healthcare
Archana Motors Pvt. Ltd.,ACUITE,Fund-Based,D,08-04-2026,LOW,LOW,MEDIUM,78,3.45,Automobiles
Archon Powerinfra India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,09-04-2026,LOW,LOW,MEDIUM,77,2.0,Construction
Arena Lifestyles Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,02-04-2026,LOW,MEDIUM,MEDIUM,84,29.0,Other
Aries Corporate Services Pvt. Ltd.,CARE,NCD/Bond,B-/A4,09-04-2026,LOW,LOW,MEDIUM,77,13.0,Other
Armstrong Spinning Mills Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,21-04-2026,LOW,LOW,MEDIUM,65,0.2,Textiles
Armstrong Spinning Mills Pvt. Ltd.,CRISIL,Letter of Credit,A 4,21-04-2026,LOW,LOW,MEDIUM,65,2.0,Textiles
Armstrong Spinning Mills Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,4.5,Textiles
Armstrong Spinning Mills Pvt. Ltd.,CRISIL,Term Loan,B,21-04-2026,LOW,LOW,MEDIUM,65,9.74,Textiles
