Company Name,Call_Group,RM_Tier,Aug_Week,Amt_Cr,NCD,Rev_Avg_Lakhs,Sector,Agency,Windows,Window_Count,Urgency,Why_Target,Pitch
Pure Petrochem India Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.5,0,4.0,Chemicals/Pharma,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Veejay Syntex Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.5,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sri Nav Durga Textile Processors Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.25,0,4.0,Textiles,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
E V A Exotica Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Lahoti Motors Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Maha Hydraulics Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mathuram Swastha Evam Shikshan Sansthan,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Other,ICRA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Novartis Energy Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Energy,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shape Engineering Co. Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Manufacturing,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vishesh Diagnostics Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Healthcare,IND-RA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vivek Travels Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),7.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shree Somnath Paper Mills Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.85,0,4.0,Agro/Food,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Punj Motors Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.7,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Babulal Becharbhai Zaveri Golds & Diamonds Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.5,0,4.0,Jewellery,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vishva Vishal Refractory Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.5,0,4.0,Other,ICRA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Non-Fund-Based at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Progressive Fertichem Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.4,0,4.0,Chemicals/Pharma,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sreenidhi Raja Packing Solutions Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.3,0,4.0,Other,IND-RA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Marudhara Polypack Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.25,0,4.0,Other,ICRA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Abaj Electronics Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.0,0,4.0,Other,ACUITE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
C C I Logistics Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.0,0,4.0,Logistics,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
I T L Industries Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Nishigandha Polymers Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.0,0,4.0,Chemicals/Pharma,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Relcom Technology Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.0,0,4.0,IT/Technology,ICRA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S N Dairy Foods Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.0,0,4.0,Agro/Food,ACUITE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sreedevi Digital Systems Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),6.0,0,4.0,IT/Technology,BRICKWORK,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mediplus (India) Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.87,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pragati Ingots & Power Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.8,0,4.0,Energy,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Navdurga Pulp & Paper Mills India Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.7,0,4.0,Agro/Food,CARE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ronak Processors Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.68,0,4.0,Other,CARE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Konvertor Packaging Solutions Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.62,0,4.0,Paper/Packaging,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Naxalbari Flour & Rice Mill Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.6,0,4.0,Agro/Food,ACUITE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vrion Global Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.55,0,4.0,Other,CARE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mechfast Engineering Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.5,0,4.0,Manufacturing,CARE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ramsons Industries Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.5,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Palash Udyog Foods Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.25,0,4.0,Agro/Food,ACUITE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sai Primus Lifebiotech Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.25,0,4.0,IT/Technology,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Godavari Plasto Containers Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.12,0,4.0,Other,CARE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mahesh Sunny Enterprises Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.12,0,4.0,Other,ACUITE,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
A One Steels India Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Steel & Metals,BRICKWORK,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Axel Polymers Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Chemicals/Pharma,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Bapuna Alcobrew Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Gujarat Dyestuff Inds. Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
J P Rice & Foods Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Agro/Food,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Jayaraj Fortune Packaging Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Paper/Packaging,ICRA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Non-Fund-Based at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Kamal & Associates Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Kamlesh Greencrete Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Kay Dee Communications Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,IT/Technology,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Kohinoor Grain Processing Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Agro/Food,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Moreshwar Trading Co. Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S M L P G Cylinders Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Other,ICRA,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Non-Fund-Based at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Tirupati Oil Cake Industries,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Energy,Infomerics,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Universal Speciality Chemicals Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),5.0,0,4.0,Chemicals/Pharma,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sri Nath Ji Ispat Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),4.82,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Alphamed Formulations Pvt. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),4.8,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Evergreen Publications (India) Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),4.79,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vardhman Developers Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),4.57,0,4.0,Other,BRICKWORK,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Satya Surya Aluminium Inds. Ltd.,GHOST HOT (D),TIER 3 — Junior RM / Tele-sales,Aug Wk1 (Aug 3-7),4.5,0,4.0,Other,CRISIL,October 2026,1,HOT → escalating to ULTRA HOT by Dec 2026,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
