Company Name,Primary Agency,All Agencies INC,Num Agencies INC,Primary Instrument,All Instruments,Rating,Rating Date,Days Since Rating,Urgency,Sector,Total Amount Cr,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Is April2026 Dual INC,Multi Agency INC,Priority Score,Why Target,ACER Pitch
Mohite Industries Limited,Infomerics,Infomerics,1,Short Term Bank Facilities,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),"December 1, 2025",204.0,HOT,Other,2.0,Infomerics,0,0,0,0,0,5.04,HOT (204 days INC),"Your rating at Infomerics has been INC for 204 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Vision India Tech Services Limited (Erstwhile Vision India Software Exports Limited),Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR B (INC) (Downgraded),"December 1, 2025",204.0,HOT,IT/Software,5.9,Infomerics,0,0,0,0,0,5.04,HOT (204 days INC),"Your rating at Infomerics has been INC for 204 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Ali Afzal Flour Mill Ltd.,BRICKWORK,BRICKWORK,1,Fund based financial facility/instrument,Fund based financial facility/instrument,B,02-12-2025,203.0,HOT,Agro/Food,2.60,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
B Patel Infrastructure Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee,Bank Guarantee,A 4,02-12-2025,203.0,HOT,Construction,40.81,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CRISIL has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Kotecha Industries Ltd.,CARE,CARE,1,Letter Of credit,Letter Of credit,D,02-12-2025,203.0,HOT,IT/Software,3.00,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CARE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
P M I Coaches Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,C,02-12-2025,203.0,HOT,Other,8.33,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Apex Coco & Solar Energy Ltd.,BRICKWORK,BRICKWORK,1,Fund based financial facility/instrument,Fund based financial facility/instrument,D,02-12-2025,203.0,HOT,Energy,30.00,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Everflow Petrofils Ltd.,BRICKWORK,BRICKWORK,1,Letter Of credit,Letter Of credit,D,02-12-2025,203.0,HOT,Other,,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shri Maa Mktg. Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,A 4,02-12-2025,203.0,HOT,Other,12.00,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Mahamaya Foods & Grains Pvt. Ltd.,CARE,CARE,1,Term loans,Term loans,B-,02-12-2025,203.0,HOT,Agro/Food,3.51,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CARE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Mechfast Engineering Pvt. Ltd.,CARE,CARE,1,Term loans,Term loans,B-,02-12-2025,203.0,HOT,Manufacturing,5.00,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CARE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
D Raja Cotton Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,B,02-12-2025,203.0,HOT,Textiles,6.76,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Ridings Consulting Engineers India Ltd.,ACUITE,ACUITE,1,Bank Guarantee,Bank Guarantee,A 4,02-12-2025,203.0,HOT,Manufacturing,0.85,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at ACUITE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Manohar Lal Sarraf & Sons Jewellers Pvt. Ltd.,CARE,CARE,1,Non-government debt,Non-government debt,BB+/A4,02-12-2025,203.0,HOT,Jewellery/Gems,3.50,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CARE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Global Poly Bags Inds. Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,A 4,02-12-2025,203.0,HOT,Other,5.00,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Kothari Processors Pvt. Ltd.,CARE,CARE,1,Bank Guarantee,Bank Guarantee,B-,02-12-2025,203.0,HOT,Other,1.50,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CARE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Kashipur Infrastructure & Freight Terminal Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,BB-,02-12-2025,203.0,HOT,Construction,18.49,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Micron Enterprises Pvt. Ltd.,ACUITE,ACUITE,1,Term loans,Term loans,B,02-12-2025,203.0,HOT,BFSI,1.00,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at ACUITE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,BB,02-12-2025,203.0,HOT,IT/Software,27.48,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at BRICKWORK has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Agrasen Iron & Steels Pvt. Ltd.,CARE,CARE,1,Non-government debt,Non-government debt,BB+/A4+,02-12-2025,203.0,HOT,Steel & Metals,9.00,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CARE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Global Jewellery Pvt. Ltd.,CARE,CARE,1,Bank Guarantee,Bank Guarantee,A 4,02-12-2025,203.0,HOT,Jewellery/Gems,0.50,D365,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at CARE has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
K S D Construction,Infomerics,Infomerics,1,Short Term Bank Facilities,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),"December 2, 2025",203.0,HOT,Construction,39.0,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Goodwill Advance Construction Company Private Limited,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),"December 2, 2025",203.0,HOT,Construction,26.61,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
SVR Electricals Private Limited,Infomerics,Infomerics,1,Proposed Long Term Fund Based Bank Facility - Cash Credit,Proposed Long Term Fund Based Bank Facility - Cash Credit,IVR C (INC) (Downgraded),"December 2, 2025",203.0,HOT,Energy,7.25,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Wudtools,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR C (INC) (Downgraded),"December 2, 2025",203.0,HOT,Other,12.0,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Meenakshi Ammal Trust,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),"December 2, 2025",203.0,HOT,Other,55.0,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Laxmiroop Private Limited,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),"December 2, 2025",203.0,HOT,Other,123.56,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
OP Gupta Contractor Private Limited,Infomerics,Infomerics,1,Short Term Bank Facility,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),"December 2, 2025",203.0,HOT,Construction,25.0,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sewa Singh Oberoi and Company,Infomerics,Infomerics,1,Short Term Bank Facility,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),"December 2, 2025",203.0,HOT,Other,21.0,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Vijay Transformers,Infomerics,Infomerics,1,Proposed Long Term Fund Based Bank Facility - Cash Credit,Proposed Long Term Fund Based Bank Facility - Cash Credit,IVR C (INC) (Downgraded),"December 2, 2025",203.0,HOT,Other,2.5,Infomerics,0,0,0,0,0,5.029999999999999,HOT (203 days INC),"Your rating at Infomerics has been INC for 203 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
K K P Fine Linen Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Fund based financial facility/instrument,Fund based financial facility/instrument,BB,03-12-2025,202.0,HOT,Other,171.82,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at BRICKWORK has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Purvanchal Construction Works Pvt. Ltd.,CARE,CARE,1,Non-government debt,Non-government debt,B+/A4,03-12-2025,202.0,HOT,Construction,12.30,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at CARE has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Shree Seco Pvt. Ltd.,CARE,CARE,1,Non-government debt,Non-government debt,B-/A4,03-12-2025,202.0,HOT,Other,6.50,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at CARE has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
C P L Pharmaceuticals Pvt. Ltd.,IND-RA,IND-RA,1,Term loans,Term loans,BBB+,03-12-2025,202.0,HOT,Chemicals/Pharma,409.55,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at IND-RA has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Vadera Tradelink Pvt. Ltd.,CARE,CARE,1,Bank Guarantee,Bank Guarantee,D,03-12-2025,202.0,HOT,Other,3.00,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at CARE has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Anusaya Auto Press Parts Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,C,03-12-2025,202.0,HOT,Manufacturing,1.63,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at BRICKWORK has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Prime Polychem Pvt. Ltd.,CRISIL,CRISIL,1,Letter Of credit,Letter Of credit,A 4+,03-12-2025,202.0,HOT,Other,81.00,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at CRISIL has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Engenrin Hydro Power Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,D,03-12-2025,202.0,HOT,Energy,29.12,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at BRICKWORK has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Trishul Buildtech & Infrastructures Pvt. Ltd.,ACUITE,ACUITE,1,Term loans,Term loans,BB+,03-12-2025,202.0,HOT,Construction,10.22,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at ACUITE has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Oswal Cables Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,A 4,03-12-2025,202.0,HOT,Other,55.00,D365,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at BRICKWORK has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
M S V Constructions Company,Infomerics,Infomerics,1,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Downgraded),"December 3, 2025",202.0,HOT,Construction,19.67,Infomerics,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at Infomerics has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
MMG Holdings Private Limited,Infomerics,Infomerics,1,Long Term Bank Facilities- Term Loan,Long Term Bank Facilities- Term Loan,IVR C+ (INC) (Downgraded),"December 3, 2025",202.0,HOT,Other,15.04,Infomerics,0,0,0,0,0,5.02,HOT (202 days INC),"Your rating at Infomerics has been INC for 202 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Rajvir Industries Ltd.,CARE,CARE,1,Term loans,Term loans,D,04-12-2025,201.0,HOT,Other,56.22,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at CARE has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Palash Udyog Foods Pvt. Ltd.,ACUITE,ACUITE,1,Long term Loans,Long term Loans,B-,04-12-2025,201.0,HOT,Agro/Food,0.70,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at ACUITE has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Fine Pac Structures Pvt. Ltd.,CARE,CARE,1,Non-government debt,Non-government debt,B-/A4,04-12-2025,201.0,HOT,Other,2.80,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at CARE has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Brain Strong Consulting Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,D,04-12-2025,201.0,HOT,Other,20.00,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at BRICKWORK has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Vastum India Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,D,04-12-2025,201.0,HOT,Other,10.00,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at BRICKWORK has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Mark Alloys Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Term loans,Term loans,C,04-12-2025,201.0,HOT,Steel & Metals,8.80,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at BRICKWORK has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Siddheshwar Industries Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Fund based financial facility/instrument,Fund based financial facility/instrument,C,04-12-2025,201.0,HOT,Other,119.32,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at BRICKWORK has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Aryas Grains Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,A 4,04-12-2025,201.0,HOT,Agro/Food,4.00,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at BRICKWORK has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Neha International Ltd.,CARE,CARE,1,Letter Of credit,Letter Of credit,D,04-12-2025,201.0,HOT,Other,23.50,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at CARE has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Multitech Auto Pvt. Ltd. [Merged],BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,A 4,04-12-2025,201.0,HOT,IT/Software,0.50,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at BRICKWORK has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
Sanskriti Mobitech Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,A 4,04-12-2025,201.0,HOT,IT/Software,10.00,D365,0,0,0,0,0,5.01,HOT (201 days INC),"Your rating at BRICKWORK has been INC for 201 days. ACER offers a fresh, active rating in 15 days with dedicated analyst access — call before July 31."
