Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
4 Genius Minds Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,45.00,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Aikya Chemicals Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,5.50,Chemicals/Pharma,D365,0.0,1.0,0.0,1.0,16.98,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ailsinghani Transport Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,4.00,Logistics,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Anand Motor Agencies Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,29.80,Automobiles,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Athitheya Kshema Hotels Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,14.06,Hotels/Tourism,D365,0.0,1.0,0.0,1.0,16.91,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
B L Agro Inds. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,352.00,Agro/Food,D365,0.0,0.0,0.0,1.0,9.43,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bemco Sleepers Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,13.10,Other,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
C M C Textiles Pvt. Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,27.73,Construction,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Clavecon ( India) Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,7.78,Other,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Dev'S Chem Tec Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,6.00,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Dhaulagiree Polyolefins Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,3.40,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Digilogic Systems Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,4.80,IT/Technology,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Fiza Developers & Infrastructure Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,15.00,Construction,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Harihar Alloys Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,41.31,Steel,D365,0.0,0.0,0.0,1.0,9.16,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Jasmine Towels Pvt. Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,18.25,Other,D365,0.0,0.0,0.0,1.0,9.01,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
K S A Powerinfra Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,83.00,Construction,D365,0.0,1.0,0.0,1.0,17.12,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kalpataruvu Spinning Mills Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,57.52,Textiles,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kandui Industries Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,56.89,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Khare & Tarkunde Infrastructure Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,160.91,Construction,D365,0.0,0.0,0.0,1.0,9.4,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Madurai Krishna Network Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,6.40,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mani More Synthetics Pvt. Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,8.11,Other,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mansarovar Pearls (India) Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,35.00,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mercury Industries Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,16.43,Other,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Metal Care Alloys Pvt. Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,10.00,Steel,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pami Metals Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,37.30,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Patdiam Jewellery Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,21.00,Jewellery,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Penta Gold Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,38.00,Jewellery,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Perfect Infraengineers Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,9.34,Construction,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pradhama Multi Speciality Hospitals & Research Ins Titute Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,133.37,Healthcare,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Prakash Industrial Infrastructure Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,19.37,Construction,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Prashu Minerals & Services Pvt. Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,40.00,Mining/Minerals,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pratibha Syntex Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,549.24,Other,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Precise Automation & Control Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,5.89,Automobiles,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Premier Seafoods Exim Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,18.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Priya Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,42.00,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
R S G Exports Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,35.00,Trading/Exports,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
R S H Agro Products Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,44.99,Agro/Food,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rangotsav Sarees Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,15.75,Textiles,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rushabh Flour Mills Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,6.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S K M Infraventure Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,6.00,Construction,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S K Wheels Pvt. Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,157.80,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Safety Controls & Devices Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,42.00,Other,D365,0.0,0.0,0.0,1.0,9.27,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sanco Industries Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,52.90,Other,D365,0.0,0.0,0.0,1.0,7.81,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sangat Printers Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,6.10,Paper/Packaging,D365,0.0,1.0,0.0,1.0,16.84,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Setubandhan Infrastructure Ltd.,IND-RA,NCD,D,2025-11-24,212.0,HOT,90.00,Construction,D365,0.0,0.0,0.0,1.0,8.11,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shiv Aum Steels Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,65.00,Steel,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shri Ambalika Sugar Pvt. Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,550.00,Agro/Food,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Siddapur Distilleries Ltd.,IND-RA,NCD,B/A4,2025-11-24,212.0,HOT,40.00,Other,D365,0.0,1.0,0.0,1.0,17.04,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Speedy Multimodes Ltd.,IND-RA,NCD,B-/A4,2025-11-24,212.0,HOT,34.50,Other,D365,0.0,0.0,0.0,0.0,5.109999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (212 days),Your NCD rating at IND-RA has been INC for 212 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
