Company Name,Priority Tier,Score,Current Rater(s),Instrument Type,Rating,Last Rating Date,Days Overdue,Urgency,Signal_UltraHot,Signal_DualINC,Signal_RecentTransition,Signal_MultiAgency,Signal_Downgraded,Why Target,ACER Pitch Angle
Ahuja Cotspin Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Fund based financial facility/instrument,D,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Akshat Roller Flour Mills Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ascott Electricals Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Blue Ridge Hotels Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Non-fund-based financial facility/instrument,D,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Commercial Automobiles Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Fund based financial facility/instrument,A 4,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Electro Waves Electronics Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Letter Of credit,A 4,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Evershine Solvex Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Green Field Material Handling Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B-,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Icoat Projects Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,D,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
K G Gupta Infrastructure Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kanpur Fertilizers & Chemicals Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kim Chemicals Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,A 4,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Nuway Organic Naturals India Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
P P Polyplast Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Raaja Magnetics Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Radhika Opto Electronics Ltd.,TIER 4 — STANDARD,0,CARE,Letter Of credit,A 4+,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Satia Synthetics Ltd.,TIER 4 — STANDARD,0,ACUITE | BRICKWORK,Term loans,D,2026-04-13,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Savitridevi Industries Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,D,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shri Sainath Cottons Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BB-,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sri Shanmuga Polymers Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,C,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sun-Power Metalics Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Non-fund-based financial facility/instrument,D,2026-01-22,149,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
A S L Enterprises Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BB+,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
A S Moloobhoy Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Aavishkar Online Lottery Agency Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,C,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Amar Polyfils Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4+,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Arco Steel Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ariando Infra Machines India Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Letter Of credit,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Bhagyanagar Chlorides Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Dion Global Solutions Ltd.,TIER 4 — STANDARD,0,ACUITE,Letter Of credit,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Haryana Conductors Pvt. Ltd.,TIER 4 — STANDARD,0,CARE | CRISIL,Non-government debt,B-/A4,2026-02-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Jindal Polybuttons Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4+,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kanpur Packagers Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kolors India Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Fund based financial facility/instrument,BB,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Maa Gauri Poultry Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
National Plasto Products Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,BB+,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
O S L Automotives Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ocean Constructions (India) Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE | ICRA,Term loans,D,2026-04-09,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Paramount Wheels Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pharma Impex Laboratories Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B+,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pharose Remedies Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Prani Auto Plaza Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
R T Vision Technologies Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Radhakishan Agrotech Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rama Spinners Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ranisati Coal Carriers Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ras Polytex Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | ICRA,Non-government debt,B+/A4,2026-03-06,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rudra Ecovation Ltd.,TIER 4 — STANDARD,0,BRICKWORK | CARE,Letter Of credit,D,2026-04-17,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ruhrpumpen India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ruia Chemicals Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S D S Infratech Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S F P Sons (India) Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sadhav Shipping Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,BB,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sanwaria Consumer Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Savan Green Energy Solutions Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Scorodite Stainless India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shanker International Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Letter Of credit,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shivalik I B Automark Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shree Ganesh Cotex Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shree Govardhan Cot-Gin Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shree Krishna Homes Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,BB-,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shree Krishna Timber Co. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shri Basava Textiles Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Siliguri Builders Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Singhania & Sons Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Snam Abrasives Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+(CE),2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sri Lakshmi Prabha Engg. Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Subhashree Packers Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Texorange Corporation Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Translite Energy Ltd.,TIER 4 — STANDARD,0,CARE,Non-government debt,BB+/A4+,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tunwal E-Motors Ltd.,TIER 4 — STANDARD,0,ACUITE,Term loans,BB-,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
United Cooling Systems Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Term loans,B-,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vivek Agrotech Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B-,2026-01-23,148,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Adwalpalkar Constructions & Resorts Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Bank Guarantee,A 4,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Anjani Food Products Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,A 4,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ansr Global Corpn. Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,BB+,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Arihant Coal Sales (India) Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,D,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Bhagwati Techno Fab Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,C,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Carlton Overseas Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Bank Guarantee,A 4,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Charisma Goldwheels Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B+,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Creations Jewellery Mfg. Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-government debt,B+/A4,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ezentech India Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Letter Of credit,A 4,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Fortune Foam Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Frumar Agri Foods Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Gajanan Solvex Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,D,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Galaxy Exports Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Hero Mindmine Institute Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Himalayan Packaging Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Letter Of credit,A 4,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Hindustan Sales Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B+,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Homera Tanning Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | ICRA,Letter Of credit,A 4,2026-02-18,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Jalandhar Amritsar Tollways Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Juhi Industries Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,D,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Lagan Engineering Co. Ltd.,TIER 4 — STANDARD,0,ACUITE | CRISIL,Bank Guarantee,D,2026-04-21,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Life Line Feeds (India) Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
M P Agro B R K Energy Foods Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2026-01-27,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pallishree Ltd.,TIER 4 — STANDARD,0,ACUITE | CARE,Bank Guarantee,D,2026-02-25,144,LOW,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
