Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Months Since Rating,Category,Multi Agency INC,Why Target,ACER Pitch Angle
Just Textiles Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Just Textiles Ltd.,Letter Of credit,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Just Textiles Ltd.,Term loans,CRISIL,B,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
K V R Industries Pvt. Ltd.,Long term Loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
K V R Industries Pvt. Ltd.,Term loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kanaiya Exports Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Khushbu Dye-Chem Pvt. Ltd.,Letter Of credit,CRISIL,BB+,2026-04-08,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kropex Auto Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kropex Auto Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kropex Auto Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kropex Auto Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
M R K R Constructions & Inds. Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
M R K R Constructions & Inds. Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Madras Race Club,Long term Loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Nav Jyoti Agro Foods Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Nav Jyoti Agro Foods Pvt. Ltd.,Term loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Nikhil Footwears Pvt. Ltd.,Letter Of credit,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Nikhil Footwears Pvt. Ltd.,Term loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Orion Edutech Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Orion Edutech Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Paramount Minerals & Chemicals Ltd.,Bank Guarantee,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Paramount Minerals & Chemicals Ltd.,Letter Of credit,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Paras Cotspin Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Paras Cotspin Ltd.,Long term Loans,CRISIL,B-,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Paras Cotspin Ltd.,Term loans,CRISIL,B-,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Pebco Motors Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Pebco Motors Ltd.,Long term Loans,CRISIL,B,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Popular Wheelers (India) Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Popular Wheelers (India) Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Popular Wheelers (India) Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Pradeep Stainless India Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Pradeep Stainless India Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Q-Line Biotech Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Q-Line Biotech Ltd.,Letter Of credit,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Q-Line Biotech Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Ram'S Assorted Cold Storage Ltd.,Long term Loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
S N S Infracon Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Samrakshana Electricals Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Samrakshana Electricals Ltd.,Letter Of credit,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Samrakshana Electricals Ltd.,Long term Loans,CRISIL,B-,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Shalimar Works (1980) Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Shalimar Works (1980) Ltd.,Long term Loans,CRISIL,C,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Shimnit India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Shimnit India Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Slidewell Meilleur-Tech Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Slidewell Meilleur-Tech Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Slidewell Meilleur-Tech Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Soorajmull Baijnath Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Soorajmull Baijnath Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Star Agro Marine Exports Pvt. Ltd.,Letter Of credit,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Star Agro Marine Exports Pvt. Ltd.,Letter Of credit,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Star Agro Marine Exports Pvt. Ltd.,Long term Loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Starline Cars Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Super Hoze Inds. Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Super Hoze Inds. Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Super Screws Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Super Screws Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Swelore Engineering Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Travancore Titanium Products Ltd.,Long term Loans,CRISIL,B,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Trishul Exotic Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Trishul Exotic Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-10,LOW,2.4,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Trishul Exotic Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-10,LOW,2.4,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Vannsh Life Sciences Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Veesons Energy Systems Pvt. Ltd.,Bank Guarantee,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Veesons Energy Systems Pvt. Ltd.,Letter Of credit,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Veesons Energy Systems Pvt. Ltd.,Long term Loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Veesons Energy Systems Pvt. Ltd.,Term loans,CRISIL,D,2026-04-10,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Venus Industrial Corpn. Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-10,LOW,2.4,WARM,ACUITE_INC,CRISIL INC (2 months overdue) + ACUITE_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Venus Industrial Corpn. Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-10,LOW,2.4,WARM,ACUITE_INC,CRISIL INC (2 months overdue) + ACUITE_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Venus Industrial Corpn. Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-10,LOW,2.4,WARM,ACUITE_INC,CRISIL INC (2 months overdue) + ACUITE_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Vinayak Oil & Fats Pvt. Ltd.,Letter Of credit,CRISIL,A 2,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Abhijit Auto Agency India Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A 4,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Abhijit Auto Agency India Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Anvitha Life Care Pvt. Ltd.,Term loans,CRISIL,B,2026-04-09,LOW,2.4,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Archon Powerinfra India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2026-04-09,LOW,2.4,WARM,ACUITE_INC,CRISIL INC (2 months overdue) + ACUITE_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Paragon Apparel Pvt. Ltd.,Letter Of credit,CRISIL,D,2026-04-13,LOW,2.3,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Paragon Apparel Pvt. Ltd.,Term loans,CRISIL,D,2026-04-13,LOW,2.3,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Ramiya Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,2026-04-13,LOW,2.3,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Ramiya Constructions Pvt. Ltd.,Long term Loans,CRISIL,BBB-,2026-04-13,LOW,2.3,WARM,BRICKWORK_INC,CRISIL INC (2 months overdue) + BRICKWORK_INC — multi-agency SME,"CRISIL INC company — alternative rater pitch, speed + accessibility."
Ajay Protech Pvt. Ltd.,Bank Guarantee,CRISIL,D,2026-04-13,LOW,2.3,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Boxcoworld Pvt. Ltd.,Bank Guarantee,CRISIL,D,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Boxcoworld Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,D,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Crestia Polytech Pvt. Ltd. [Merged],Term loans,CRISIL,B,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Fores Elastomech India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-16,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Fores Elastomech India Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-04-16,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Fores Elastomech India Pvt. Ltd.,Term loans,CRISIL,B,2026-04-16,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
J B Daruka Papers Ltd.,Term loans,CRISIL,B,2026-04-16,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kiri Oilfield Services Pvt. Ltd.,Bank Guarantee,CRISIL,A 3,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kiri Oilfield Services Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BBB-,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Kiri Oilfield Services Pvt. Ltd.,Term loans,CRISIL,BBB-,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
S J S Healthcare Ltd.,Long term Loans,CRISIL,BB-,2026-04-14,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
S J S Healthcare Ltd.,Long term Loans,CRISIL,BB-,2026-04-14,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Anmol Industries Ltd.,Long term Loans,CRISIL,B,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Anmol Industries Ltd.,Short-term loan,CRISIL,A 4,2026-04-15,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Aparna Constructions & Estates Pvt. Ltd.,Long term Loans,CRISIL,BB+,2026-04-16,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Aparna Constructions & Estates Pvt. Ltd.,Term loans,CRISIL,BB+,2026-04-16,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Apex Structure Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-04-14,LOW,2.2,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Bhagwati Industrial Group Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-17,LOW,2.1,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Bhagwati Industrial Group Ltd.,Letter Of credit,CRISIL,A 4,2026-04-17,LOW,2.1,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
Bhagwati Industrial Group Ltd.,Term loans,CRISIL,B,2026-04-17,LOW,2.1,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
H N Agri Serve Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-17,LOW,2.1,WARM,,CRISIL INC (2 months overdue),"CRISIL INC company — alternative rater pitch, speed + accessibility."
