Company Name,Instrument Type,Current Rating,Rating Date,Urgency,Category,Is INC,Size
Vijay Kumar Mishra Construction Private Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),"February 14, 2025",HIGH,NON-INC,False,Rs. 284.31 Cr. (enhanced from Rs.227.80 Cr) (including proposed limits of Rs.30 Cr)
Vijay Kumar Mishra Construction Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"February 14, 2025",HIGH,NON-INC,False,Rs. 50.69 Cr. (enhanced from Rs.46.53 Cr)
RMC Switchgears Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"July 2, 2025",MEDIUM,NON-INC,False,Rs. 90.75 Cr.
RMC Switchgears Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"July 2, 2025",MEDIUM,NON-INC,False,Rs. 50.00 Cr.
Bhagwati Industries,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"February 6, 2025",HIGH,NON-INC,False,Rs. 44.41 Cr. (enhanced from Rs.21.00 Cr. and including proposed limit of Rs.3.41 Cr.)
Bhagwati Industries,Long Term Bank Facilities,IVR BBB (Reaffirmed),"February 6, 2025",HIGH,NON-INC,False,Rs. 69.30 Cr. (enhanced from Rs. 57.02 Cr.)
Sri Sainath Industry Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"February 6, 2025",HIGH,NON-INC,False,Rs. 109.50 Cr. (enhanced from Rs. 95.00 Cr.)
Sri Sainath Industry Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"February 6, 2025",HIGH,NON-INC,False,Rs. 9.60 Cr. (reduced from Rs. 11.15 Cr.)
Ragone Family Trust (erstwhile Neha Gandhi Family Trust),Long Term Bank Facilities,IVR BB- (Reaffirmed),"February 21, 2025",HIGH,NON-INC,False,Rs. 100.00 Cr.
Shiv krupa Steel and Alloys Private Limited,Long Term - Short Term Bank Facilities â€“ Proposed,IVR BBB- / IVR A3; (Assigned),"January 2, 2026",LOW,NON-INC,False,Rs. 5.63 Cr.
Shiv krupa Steel and Alloys Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"January 2, 2026",LOW,NON-INC,False,Rs. 5.00 Cr. (Reduced from Rs. 12.00 Crore)
Shiv krupa Steel and Alloys Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),"January 2, 2026",LOW,NON-INC,False,Rs. 5.00 Cr.
Delhi Airport Parking Services Private Limited,Long Term Bank Facility,IVR A (Reaffirmed),"April 2, 2025",HIGH,NON-INC,False,Rs. 170.75 Cr. (Reduced from Rs.188.50 Crore)
Mahaprabhu Residency LLP,Long Term Bank Facility,IVR BBB- (Reaffirmed),"April 3, 2025",HIGH,NON-INC,False,Rs. 115.00 Cr.
Delhi Airport Parking Services Private Limited,Short Term Bank Facility,IVR A1 (Reaffirmed),"April 2, 2025",HIGH,NON-INC,False,Rs. 5.00 Cr.
Rattha Holding Company Private Limited,Proposed Long Term/ Short Term Bank Facilities,IVR BBB+/ IVR A2 (Assigned),"April 3, 2025",HIGH,NON-INC,False,Rs. 17.84 Cr.
Samavesh Finserve Private Limited,Long Term Fund Based Bank Facility - Term Loan,Withdrawn,"July 28, 2025",MEDIUM,NON-INC,False,0.00 (Reduced from Rs. 31.60 Cr.)
Samavesh Finserve Private Limited,Long Term Fund Based Bank Facility - Term Loan,IVR BB (Reaffirmed),"July 28, 2025",MEDIUM,NON-INC,False,Rs. 20.98 Cr. (Enhanced from Rs. 17.55 Cr.)
Mahamanav Ispat Private Limited,Long Term Bank Facilities,Withdrawn,"July 11, 2025",MEDIUM,NON-INC,False,-
Delton Cables Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"September 2, 2025",MEDIUM,NON-INC,False,Rs. 185.00 Cr.
Delton Cables Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"September 2, 2025",MEDIUM,NON-INC,False,Rs. 84.30 Cr.
Kamal Timbers India Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),"September 29, 2025",MEDIUM,NON-INC,False,Rs. 58.00 Cr. (Enhanced from Rs. 50.00 crore)
Kamal Timbers India Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),"September 29, 2025",MEDIUM,NON-INC,False,Rs. 3.44 Cr. (Reduced from Rs. 5.00 Crore)
Kamal Timbers India Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),"September 29, 2025",MEDIUM,NON-INC,False,Rs. 23.56 Cr. (Enhanced from Rs. 15.62 Crore)
JRM Foods Private Limited,Short Term Facilities,IVR A3 (Upgraded and Withdrawn),"September 12, 2024",HIGH,NON-INC,False,Rs. 0.25 Cr.
Samavesh Finserve Private Limited,Proposed Long Term Fund Based Facility - Term Loan,IVR BB (Reaffirmed),"July 28, 2025",MEDIUM,NON-INC,False,Rs. 29.02 Cr. (Enhanced from Rs. 0.85 Cr.)
JRM Foods Private Limited,Long Term Facilities,IVR BBB- (Upgraded and Withdrawn),"September 12, 2024",HIGH,NON-INC,False,Rs. 124.50 Cr.
Allied Engineering Works Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded) (Withdrawn),"March 25, 2025",HIGH,NON-INC,False,Rs. 81.22 Cr.
Allied Engineering Works Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded) (Withdrawn),"March 25, 2025",HIGH,NON-INC,False,Rs. 23.78 Cr.
Jakraya Sugar Limited,Short Term Bank Facilities,IVR A3 (Upgraded),"August 5, 2025",MEDIUM,NON-INC,False,Rs. 87.00 Cr. (Enhanced from Rs. 27.00 Crore)
Jakraya Sugar Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),"August 5, 2025",MEDIUM,NON-INC,False,Rs. 153.83 Cr. (Enhanced from Rs. 137.74 Crore)
Sree Murali Mohana Boiled and Raw Rice Mill Private Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),"September 19, 2025",MEDIUM,NON-INC,False,Rs. 100.00 Cr.
Sree Murali Mohana Boiled and Raw Rice Mill Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"September 19, 2025",MEDIUM,NON-INC,False,Rs. 261.50 Cr. (Enhanced from Rs. 192.00 Crore)
Milesh Marine Exports Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"March 31, 2025",HIGH,NON-INC,False,Rs. 24.00 Cr.
Milesh Marine Exports Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"March 31, 2025",HIGH,NON-INC,False,Rs. 83.92 Cr. (Reduced from Rs.84.63 crore)
Shaligram Heights LLP,Short Term Bank Facility,Withdrawn,"March 5, 2025",HIGH,NON-INC,False,-
Basil Infraspace LLP,Long Term Facilities,IVR BBB- (Upgraded),"July 24, 2025",MEDIUM,NON-INC,False,Rs. 94.00 Cr.
Shaligram Heights LLP,Long Term Bank Facility,Withdrawn,"March 5, 2025",HIGH,NON-INC,False,-
GVR Infraconstructions India Private Limited,Long Term Bank Facilities,IVR C (Downgraded),"November 24, 2025",MEDIUM,NON-INC,False,Rs. 46.18 Cr.
Worldwide Oilfield Machine Private Limited,Long Term Bank Facilities,IVR BB+ (Downgraded),"February 3, 2026",LOW,NON-INC,False,Rs. 100.00 Cr.
Sri Shridevi Charitable Trust,Long Term Bank Facility,IVR BBB (Upgraded),"March 31, 2025",HIGH,NON-INC,False,Rs. 121.55 Cr. (reduced from Rs. 171.78 Cr.)
Shubham Chemicals and Solvents Limited,Long Term/Short Term Bank Facilities,IVR BB+/ IVR A4+ (Upgraded) (Withdrawn),"June 24, 2025",HIGH,NON-INC,False,Rs. 105.00 Cr.
Shubham Chemicals and Solvents Limited,Short Term Bank Facilities,IVR A4+ (Upgraded) (Withdrawn),"June 24, 2025",HIGH,NON-INC,False,Rs. 74.00 Cr.
Shubham Chemicals and Solvents Limited,Long Term Bank Facilities,IVR BB+ (Upgraded) (Withdrawn),"June 24, 2025",HIGH,NON-INC,False,Rs. 1.00 Cr.
PMI Electro Mobility Solutions Private Limited,Short Term Bank Facilities,IVR A3 (Withdrawn) (Upgraded),"October 15, 2024",HIGH,NON-INC,False,Rs. 138.00 Cr.
PMI Electro Mobility Solutions Private Limited,Long Term Bank Facilities,IVR BBB- (Withdrawn) (Upgraded),"October 15, 2024",HIGH,NON-INC,False,Rs. 22.50 Cr.
Jeyenkay Petrogels Private Limited,Proposed Long Term/Short Term Facilities,IVR BBB-/IVR A3; (Reaffirmed),"June 25, 2025",HIGH,NON-INC,False,Rs. 3.16 Cr.
Jeyenkay Petrogels Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"June 25, 2025",HIGH,NON-INC,False,Rs. 62.84 Cr.
Jeyenkay Petrogels Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"June 25, 2025",HIGH,NON-INC,False,Rs. 4.00 Cr.
GVR Infraconstructions India Private Limited,Short Term Bank Facilities,IVR A4 (Downgraded),"November 24, 2025",MEDIUM,NON-INC,False,Rs. 113.82 Cr.
Aroma Agrotech Private Limited,Short Term Facilities,IVR A2 (Reaffirmed & Withdrawn),"July 17, 2024",HIGH,NON-INC,False,Rs. 207.48 Cr.
Raji Mathew & Co.,Short Term Bank Facilities,IVR A4 (Reaffirmed),"May 27, 2025",HIGH,NON-INC,False,Rs. 60.00 Cr.
Raji Mathew & Co.,Long Term Bank Facilities,IVR BB (Reaffimed),"May 27, 2025",HIGH,NON-INC,False,Rs. 25.00 Cr.
ECE Industries Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),"August 8, 2025",MEDIUM,NON-INC,False,Rs. 700.00 Cr. (Includes Proposed amount of Rs. 351.00 Crore)
ECE Industries Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),"August 8, 2025",MEDIUM,NON-INC,False,Rs. 135.00 Cr. (Includes Proposed amount of Rs. 50.00 Crore)
NJR Constructions Private Limited,Proposed Short Term Facilities,IVR A3+ (Assigned),"January 5, 2026",LOW,NON-INC,False,Rs. 25.00 Cr.
NJR Constructions Private Limited,Short Term Facilities,IVR A3+ (Reaffirmed),"January 5, 2026",LOW,NON-INC,False,Rs. 87.00 Cr.
NJR Constructions Private Limited,Proposed Long Term Facilities,IVR BBB (Assigned),"January 5, 2026",LOW,NON-INC,False,Rs. 23.00 Cr.
NJR Constructions Private Limited,Long Term Facilities,IVR BBB (Reaffirmed),"January 5, 2026",LOW,NON-INC,False,Rs. 23.00 Cr.
Worldwide Oilfield Machine Private Limited,Short Term Bank Facilities,IVR A4+ (Downgraded),"February 3, 2026",LOW,NON-INC,False,Rs. 40.00 Cr.
Aroma Agrotech Private Limited,Long Term Facilities,IVR BBB+ (Reaffirmed & Withdrawn),"July 17, 2024",HIGH,NON-INC,False,Rs. 10.00 Cr.
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Short Term Bank Facilities - Proposed,IVR A3+ (Upgraded),"January 28, 2025",HIGH,NON-INC,False,Rs. 120.82 Cr.
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),"January 28, 2025",HIGH,NON-INC,False,Rs. 116.50 Cr.
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Long Term Bank Facilities - Proposed,IVR BBB (Upgraded),"January 28, 2025",HIGH,NON-INC,False,Rs. 87.00 Cr.
Sunil Sponge Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"September 23, 2025",MEDIUM,NON-INC,False,Rs. 35.00 Cr.
TSR Nirmaan Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),"May 26, 2025",HIGH,NON-INC,False,Rs. 209.00 Cr. (including proposed limit of Rs 88.00 crore)
TSR Nirmaan Private Limited,Long Term Bank Facilities,IVR BBB (Ugraded),"May 26, 2025",HIGH,NON-INC,False,Rs. 41.00 Cr. (including proposed limit of Rs 1.00 crore)
Cadence Enterprises Private Limited,Non-Convertible Debentures (NCDs),Withdrawn,"February 14, 2025",HIGH,NON-INC,False,0.00 (Reduced from Rs.171.70 Crore)
Hari Prasad Gopi Krishna Saraf Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed and Withdrawn),"February 23, 2024",HIGH,NON-INC,False,Rs. 90.00 Cr.
Shree Ramdev Metalex LLP (SRML),Long term/ Short term non-fund-based facility - Letter of Credit,IVR BBB-/ IVR A3 (Reaffirmed),"April 24, 2025",HIGH,NON-INC,False,Rs. 52.00 Cr.
Shree Ramdev Metalex LLP (SRML),Short term non-fund-based facility - Letter of Credit,IVR A3 (Reaffirmed),"April 24, 2025",HIGH,NON-INC,False,Rs. 12.00 Cr.
Shree Ramdev Metalex LLP (SRML),Long term fund-based facility - Cash Credit,IVR BBB- (Reaffirmed),"April 24, 2025",HIGH,NON-INC,False,Rs. 12.00 Cr.
Shree Naman Developers Private Limited,Long Term Bank Facilities,Withdrawn,"March 13, 2025",HIGH,NON-INC,False,0.00 (reduced from Rs. 35.09 Cr.)
Sunil Sponge Private Limited,Long Term/ Short Term Bank Facilities,IVR BBB/IVR A3+; (Reaffirmed),"September 23, 2025",MEDIUM,NON-INC,False,Rs. 15.00 Cr.
Reliable Industries,Short Term Bank Facility,IVR A3+ (Reaffirmed),"February 14, 2025",HIGH,NON-INC,False,Rs. 0.70 Cr.
Standard Surfactants Limited,Proposed Short Term Bank Facilities,IVR A4+ (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 28.55 Cr.
Standard Surfactants Limited,Short Term Bank Facilities,IVR A4+  (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 14.00 Cr.
Standard Surfactants Limited,Long Term Bank Facilities,IVR BB+ (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 37.45 Cr.
Surya Ferrous Alloys Private Limited,Proposed Short Term Bank Facilities,IVR A3 (Reaffirmed),"January 21, 2025",HIGH,NON-INC,False,Rs. 0.42 Cr.
Surya Ferrous Alloys Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"January 21, 2025",HIGH,NON-INC,False,Rs. 9.94 Cr.
Surya Ferrous Alloys Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"January 21, 2025",HIGH,NON-INC,False,Rs. 42.47 Cr.
Chahal Spintex Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),"January 1, 2025",HIGH,NON-INC,False,Rs. 62.00 Cr.
Regency Fincorp Limited,Proposed Non Convertible Debentures (NCDs),IVR BBB- (Assigned),"January 13, 2026",LOW,NON-INC,False,Rs. 100.00 Cr.
Regency Fincorp Limited,Long Term Proposed Fund Based Bank Facilities Term Loan,IVR BBB- (Reaffirmed),"January 13, 2026",LOW,NON-INC,False,Rs. 50.00 Cr.
Reliable Industries,Long Term Bank Facilities,IVR BBB (Reaffirmed),"February 14, 2025",HIGH,NON-INC,False,Rs. 74.00 Cr. (reduced from Rs. 74.25 Cr.)
Deepak Hotels Infra Private Limited,Long Term Facilities,IVR BBB- (CE)(Reaffirmed),"February 19, 2025",HIGH,NON-INC,False,Rs. 95.00 Cr.
Radiance Alloy & Electricals Private Limited,Long Term Facilities,IVR BB (Assigned),"March 31, 2025",HIGH,NON-INC,False,Rs. 36.46 Cr.
Radiance Alloy & Electricals Private Limited,Proposed Long Term Facilities,IVR BB (Assigned),"March 31, 2025",HIGH,NON-INC,False,Rs. 2.54 Cr.
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),"January 28, 2025",HIGH,NON-INC,False,Rs. 115.68 Cr.
Vishwa Samudra Kannur Expressway Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"May 16, 2025",HIGH,NON-INC,False,Rs. 738.60 Cr.
GBR Metals Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),"January 30, 2025",HIGH,NON-INC,False,Rs. 72.78 Cr. (Enhanced from Rs. 57.00 Crore)
Baidyanath Bio Fuels Private Limited (BBFPL),Long Term Instruments/Facilities,IVR BBB (Upgraded),"March 3, 2025",HIGH,NON-INC,False,Rs. 299.70 Cr. (Enhanced from Rs. 276.70 Crore)
Sejal Shakti Realtors LLP,Long Term Bank Facility,IVR BBB+ (Reaffirmed),"March 27, 2025",HIGH,NON-INC,False,Rs. 335.00 Cr.
Core Green Sugar and Fuels Private Limited,-,Withdrawn,"November 15, 2023",HIGH,NON-INC,False,-
Westpoint Infrastructure Private Limited (Formerly known as Mesaso Infrastructure Private Limited),Short Term Bank Facilities,IVR A3 (Reaffirmed),"May 12, 2025",HIGH,NON-INC,False,Rs. 15.00 Cr. (Including proposed limit of Rs. 0.25 crore)
Westpoint Infrastructure Private Limited (Formerly known as Mesaso Infrastructure Private Limited),Long Term Bank Facilities,IVR BBB-,"May 12, 2025",HIGH,NON-INC,False,Rs. 150.00 Cr.
Hydrise Foods Private Limited,Long Term Bank Facilities,Withdrawn,"August 14, 2025",MEDIUM,NON-INC,False,0.00 (reduced from Rs. 100.00 Cr.)
Shri Gurudatt Sugars Limited,Short Term Bank Facility,IVR A2 (Reaffirmed),"December 23, 2025",LOW,NON-INC,False,Rs. 2.00 Cr.
Shri Gurudatt Sugars Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"December 23, 2025",LOW,NON-INC,False,Rs. 745.46 Cr. (reduced from Rs. 779.52 Crore)
Shree Tirupati Balajee FIBC Limited,Long Term Bank Facilities,IVR A-,"November 18, 2025",MEDIUM,NON-INC,False,Rs. 75.00 Cr.
Shree Tirupati Balajee Agro Trading Company Limited,Long Term Bank Facilities,IVR A-,"November 18, 2025",MEDIUM,NON-INC,False,Rs. 104.00 Cr.
Highland Marine,Long Term Bank Facilities,IVR BBB-,"April 3, 2025",HIGH,NON-INC,False,Rs. 31.00 Cr. (Enhanced from Rs. 26.00 Crore)
Highland De La Mer Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"April 3, 2025",HIGH,NON-INC,False,Rs. 24.90 Cr. (Reduced from Rs. 50.40 Crore)
Shyama Power India Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"February 18, 2025",HIGH,NON-INC,False,Rs. 382.89 Cr. (enhanced from Rs. 344.14 Cr.)
Shyama Power India Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"February 18, 2025",HIGH,NON-INC,False,Rs. 78.64 Cr. (enhanced from Rs. 68.64 Cr.)
Prompt Enterprises Private Limited,Short Term Bank Facilities,IVR A2 (Upgraded),"February 18, 2025",HIGH,NON-INC,False,Rs. 50.00 Cr.
Prompt Enterprises Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"February 18, 2025",HIGH,NON-INC,False,Rs. 770.05 Cr.
Mathiyan Construction Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"February 24, 2025",HIGH,NON-INC,False,Rs. 80.00 Cr.
Mathiyan Construction Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"February 24, 2025",HIGH,NON-INC,False,Rs. 21.98 Cr.
Rattha Holding Company Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),"April 3, 2025",HIGH,NON-INC,False,Rs. 447.16 Cr.
Jai Ambey Emergency Services Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"September 5, 2025",MEDIUM,NON-INC,False,Rs. 49.27 Cr. (Reduced from Rs. 75.19 Crores)
Sarthi Prospace LLP,Short Term Facilities,Withdrawn,"November 4, 2024",HIGH,NON-INC,False,0.00 (Previously Rs. 1.70 Cr.)
Damodar Ropeways & Infra Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"August 20, 2025",MEDIUM,NON-INC,False,Rs. 20.07 Cr. (reduced from  Rs. 27.61 Cr)
G. R. Engineering Private Limited (GREPL),Long Term Facilities,IVR BBB+ (Reaffirmed),"January 22, 2025",HIGH,NON-INC,False,Rs. 45.00 Cr.
SKP Corp Private Limited,Long Term Bank Facility,Withdrawn,"May 8, 2025",HIGH,NON-INC,False,-
Panem Industries Private Limited,Long Term Bank Instruments,IVR BBB- (Reaffirmed),"July 22, 2025",MEDIUM,NON-INC,False,Rs. 59.10 Cr. (reduced from Rs 59.50 crore)
TKR Educational Society,Long Term/Short Bank Facilities,IVR BB+/IVR A4+; (Upgraded),"July 31, 2025",MEDIUM,NON-INC,False,Rs. 20.00 Cr.
Chimur Petgaon Highway Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"June 17, 2025",HIGH,NON-INC,False,Rs. 40.00 Cr.
Sumeet Synfab India Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"February 4, 2026",LOW,NON-INC,False,Rs. 221.13 Cr. (including proposed limit of Rs. 19.58 Cr.)
Sumeet Gems and Jewellers Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"February 4, 2026",LOW,NON-INC,False,Rs. 136.30 Cr. (enhanced from Rs. 105.00 Cr.)
Veeraraghavan & Co (Veeraraghavan),Long Term Bank Facility,Withdrawn,"May 26, 2025",HIGH,NON-INC,False,-  (Previously Rs. 5.50 Crore)
AFG Combustion Private Limited (formerly Airoil Flaragas Private Limited),Short Term Bank Facilities - Bank Guarantee,IVR A3 (Upgraded),"February 25, 2025",HIGH,NON-INC,False,Rs. 110.00 Cr. (Enhanced from Rs.64.50 crore)
AFG Combustion Private Limited (formerly Airoil Flaragas Private Limited),Short Term Bank Facilities - Letter of Credit,IVR A3 (Upgraded),"February 25, 2025",HIGH,NON-INC,False,Rs. 20.00 Cr. Enhanced from Rs.11.00 crore)
AFG Combustion Private Limited (formerly Airoil Flaragas Private Limited),Long Term Bank Facilities - GECL,Withdrawn,"February 25, 2025",HIGH,NON-INC,False,Rs. 0.00 (Reduced from Rs. 2.50 crore)
AFG Combustion Private Limited (formerly Airoil Flaragas Private Limited),Long Term Bank Facilities - Cash Credit,IVR BBB- (Upgraded),"February 25, 2025",HIGH,NON-INC,False,Rs. 45.00 Cr. (Enhanced from Rs.25 crore)
Tirupati Sugars Limited,Issuer Rating,Withdrawn,"May 13, 2022",HIGH,NON-INC,False,
Genev Capital Private Limited,Long Term/ Short Term Facilities - Overdraft,IVR A-/ IVR A2+ (Reaffirmed),"June 30, 2025",MEDIUM,NON-INC,False,Rs. 50.00 Cr.
Spun Micro Processing Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed and withdrawn),"March 9, 2023",HIGH,NON-INC,False,Rs. 21.25 Cr.
Spun Micro Processing Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed and withdrawn),"March 9, 2023",HIGH,NON-INC,False,Rs. 17.89 Cr.
Shubham K-Mart Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"February 4, 2026",LOW,NON-INC,False,Rs. 311.77 Cr. (enhanced from Rs. 220.49 Cr.) (including proposed limit of Rs. 30.00 Cr.)
SBA Metals And Steel Private Limited,Long term Bank Facilities,Withdrawn,"July 16, 2025",MEDIUM,NON-INC,False,0.00 (Reduced from Rs. 0.44 Cr.)
SBA Metals And Steel Private Limited,Long term Bank Facilities,IVR BBB- (Reaffirmed),"July 16, 2025",MEDIUM,NON-INC,False,Rs. 47.81 Cr. (Enhanced from Rs. 37.09 Cr.)
G. R. Engineering Private Limited (GREPL),Short Term Facilities,IVR A2 (Reaffirmed),"January 22, 2025",HIGH,NON-INC,False,Rs. 440.00 Cr.
Damodar Ropeways & Infra Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"August 20, 2025",MEDIUM,NON-INC,False,Rs. 27.69 Cr. (enhanced from  Rs. 20.15 Cr)
Netweb Technologies India Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB (Reaffirmed and withdrawn),"February 17, 2023",HIGH,NON-INC,False,Rs. 20.00 Cr.
Netweb Technologies India Private Limited,Short Term Bank Facilities - Bank Facilities,IVR A3+ (Reaffirmed and withdrawn),"February 17, 2023",HIGH,NON-INC,False,Rs. 45.00 Cr.
R L Steels And Energy Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"September 30, 2025",MEDIUM,NON-INC,False,Rs. 56.00 Cr.
R L Steels And Energy Limited,Proposed Long Term Bank Facilities,IVR BBB- (Reaffirmed),"September 30, 2025",MEDIUM,NON-INC,False,Rs. 0.23 Cr.
R L Steels And Energy Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"September 30, 2025",MEDIUM,NON-INC,False,Rs. 138.77 Cr. (Reduced from Rs.158.00 crore)
Providence Textiles,Long Term/Short Term - Proposed,IVR BBB-/ IVR A3 (Assigned),"June 24, 2025",HIGH,NON-INC,False,Rs. 23.00 Cr.
Providence Textiles,Short Term Bank Facilities,IVR A3 (Upgraded),"June 24, 2025",HIGH,NON-INC,False,Rs. 84.00 Cr.
