Company Name,Priority Tier,Score,Current Rater(s),Instrument Type,Rating,Last Rating Date,Days Overdue,Urgency,Signal_UltraHot,Signal_DualINC,Signal_RecentTransition,Signal_MultiAgency,Signal_Downgraded,Why Target,ACER Pitch Angle
Shonan Engineering Works Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Letter Of credit,A 4,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shree Nageshwar Papers Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,C,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shree Sidhbali Steels Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2026-03-27,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shreyans Creation Global Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Non-fund-based financial facility/instrument,A 4,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shubhalakshmi Polyesters Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Bank Guarantee,A 4,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sivanssh Infrastructure Devp. Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sri Venkateswara Aerospace Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | ICRA,Non-government debt,B+/A4,2025-09-17,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sudarshan Jeans Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Bank Guarantee,A 4,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sumer Sons Autotech Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE | BRICKWORK,Fund based financial facility/instrument,C,2025-10-31,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Super Max Affordable Housing Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Term loans,B-,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Tech-Force Composites Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,B,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Whitefield Spintex (India) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ICRA,Non-fund-based financial facility/instrument,D,2025-06-11,374,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
A G Fats Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Amoda Iron & Steel Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Biotech International Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B-,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Chinar Steel Segment Centre Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4+,2025-08-01,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Choksi Laboratories Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,C,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
City Promoter & Buildwell Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,BB,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Dolphin Mart Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Eco Cements Ltd.,TIER 2 — HIGH PRIORITY,3,CARE | CRISIL,Bank Guarantee,A 4,2026-01-13,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
G K Plastics Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
G L Metallica Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Gagan Wine Trade & Financers Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Green Shield Enterprises Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Short-term loan,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Institute Of Gastro & Kidney Care Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B+,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Jakraya Sugar Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,B+,2025-10-16,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Kavitha Gold & Diamonds Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,IND-RA,Term loans,BBB-,2025-07-04,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
M R Proview Real Tech Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Mundra Agro Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,B+,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nav Shikha Polypack Inds. Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | ICRA,Letter Of credit,D,2025-10-10,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nutraplus India Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
P M P Textiles Spg. Mills Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Non-government debt,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
P V R Spinning & Wvg. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Pooja Tiles & Sanitary Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Positive Metering Pumps (India) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Prakash Ply Centre Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Letter Of credit,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Prognosys Medical Systems Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Letter Of credit,A 4,2025-07-09,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Rajgaria Timber Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Letter Of credit,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
S B S Transpole Logistics Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Bank Guarantee,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Saboo Tor Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK | IND-RA,Term loans,C-,2025-07-18,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shree Sita Refiners Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Shri Khatu Shyam Alloys Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | IND-RA,Bank Guarantee,A 4+,2025-08-21,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Siddheshwari Paper Udyog Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Singh Cycle & Motor Co. Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE | CRISIL,Fund based financial facility/instrument,D,2026-04-10,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Skytouch Ceramic Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sohrab Spinning Mills Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,D,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
South Calcutta Diesels Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
South India Spg. Mills Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Sri Srinivasa Constructions India Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Star Iris Exports Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-06-12,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Tokyo Plast Intl. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Fund based financial facility/instrument,BB+,2025-11-26,373,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Adie Broswon Breweries Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ICRA,Non-fund-based financial facility/instrument,A 4,2026-04-10,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Aradhya Wire & Ropes Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,D,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Ashiana Ispat Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Fund based financial facility/instrument,D,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Baba Super Minerals Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B+,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Banglore Polymers Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK | CARE,Non-government debt,C/A4,2025-10-14,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Eastern Power Distribution Co. Of Andhra Pradesh Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,A 4,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Feedback Energy Distribution Co. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE,Non-government debt,D,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Garg Acrylics Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Non-fund-based financial facility/instrument,A 4,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Great Value Fuels Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK | ICRA,Non-fund-based financial facility/instrument,B+,2026-04-24,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Hansa Metallics Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Letter Of credit,A 4,2025-10-10,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Harji Engineering Works Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE | BRICKWORK,Bank Guarantee,D,2026-04-10,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Ishwar Singh & Associates Construction Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Bank Guarantee,A 4,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Limtex Agri Udyog Ltd.,TIER 2 — HIGH PRIORITY,3,ICRA,Long term Loans,D,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Mehrab Logistics & Aviation Ltd.,TIER 2 — HIGH PRIORITY,3,BRICKWORK,Term loans,C,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Namratha Oil Refineries Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,A 4,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Narmada Spun Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Term loans,B+,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nava Nirman Fabrication Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,D,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Naxalbari Flour & Rice Mill Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,ACUITE | CRISIL,Bank Guarantee,A 4,2025-12-11,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nepzpack Industries Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nirav Metals Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B+,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Northern India Leather Cloth Mfg. Co. Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | IND-RA,Letter Of credit,A 4,2025-08-21,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Nowotek Textiles Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,A 4,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Omni Impex Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CARE | CRISIL,Bank Guarantee,A 4,2026-02-12,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Optech Engineering Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL | IND-RA,Term loans,B+,2026-01-16,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
P P Telecell Mktg. Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Letter Of credit,A 4,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Paramashiva Motors Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Long term Loans,B+,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
Partap Wires (India) Pvt. Ltd.,TIER 2 — HIGH PRIORITY,3,CRISIL,Bank Guarantee,A 4,2025-06-13,372,HIGH,1,0,0,0,0,ULTRA HOT (365+ days INC),"Over 12 months without a valid rating — ACER provides fastest turnaround, guaranteed analyst availability"
