Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Sector,State,Lead Segment,Why Target,ACER Pitch Angle,Priority Score,Contact Person,Contact Info
Sri Manakula Vinayaga Educational Trust,Short Term Facilities,Infomerics,IVR A3 (Assigned),2025-01-02,HIGH,Education,Unknown,Overdue Renewal — Infomerics,Rating is 526 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Pavithra Constructions,Long Term Bank Facilities,Infomerics,IVR BB (Upgraded),2024-12-03,HIGH,Construction,Unknown,Overdue Renewal — Infomerics,Rating is 556 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Rajeshwara Educational Society,Long Term Bank Facilities,Infomerics,IVR BBB- (Upgraded),2025-02-27,HIGH,Education,Unknown,Overdue Renewal — Infomerics,Rating is 470 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Rama Educational Trust,Fund Based Bank Facilities Proposed Cash Credit,Infomerics,IVR BB+,2024-02-21,HIGH,Education,Unknown,Overdue Renewal — Infomerics,Rating is 842 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Sai Nath Agri Industries Private Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (Reaffirmed),2025-02-06,HIGH,Agro/Food,Unknown,Overdue Renewal — Infomerics,Rating is 491 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Sainath Industry Private Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (Reaffirmed),2025-02-06,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 491 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Satyam Ispat Industries India Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),2025-03-17,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 452 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Shridevi Charitable Trust,Long Term Bank Facility,Infomerics,IVR BBB (Upgraded),2025-03-31,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 438 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Vari Infra,Long Term Facilities,Infomerics,IVR BB (Assigned),2025-01-28,HIGH,Infrastructure,Unknown,Overdue Renewal — Infomerics,Rating is 500 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Venkateswara Poultry Farms,Long Term Bank Facilities,Infomerics,IVR BB- (Assigned),2025-03-07,HIGH,Agro/Food,Unknown,Overdue Renewal — Infomerics,Rating is 462 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sri Venkateswara and Company,Short Term Facilities,Infomerics,IVR A4 (Assigned),2025-06-04,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 373 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Srikunj Weaving Private Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (Reaffirmed),2025-03-26,HIGH,Textiles,Unknown,Overdue Renewal — Infomerics,Rating is 443 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Srinivasa Fashions Private Limited,Long Term Bank Facilities,Infomerics,IVR D (Reaffirmed),2025-04-08,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 430 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Srivatsav Urban Estates & Developers Private Limited (Erstwhile M G M Castings Private Limited),Long Term Bank Facilities,Infomerics,,2024-06-10,HIGH,Steel & Metals,Unknown,Overdue Renewal — Infomerics,Rating is 732 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
St. Mary's Rubbers Private Limited,Short Term Bank Facilities,Infomerics,IVR A2 (Reaffirmed),2025-02-28,HIGH,Chemicals,Unknown,Overdue Renewal — Infomerics,Rating is 469 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Standard Infratech India Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Assigned),2025-04-24,HIGH,Infrastructure,Unknown,Overdue Renewal — Infomerics,Rating is 414 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Standard Surfactants Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),2025-02-14,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 483 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Star Mercantile Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),2025-06-04,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 373 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Stellar Autohaus Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),2025-04-08,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 430 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Stelmec Limited,Long term Bank Facilities,Infomerics,IVR A- (Upgraded),2025-02-27,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 470 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sterling Foods (STF),Short Term Bank Facilities,Infomerics,IVR A3 (Reaffirmed),2025-03-19,HIGH,Agro/Food,Unknown,Overdue Renewal — Infomerics,Rating is 450 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Stone Sapphire (India) Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),2025-03-31,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 438 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Stree Nidhi Credit Co-Operative Federation Limited (Andhra Pradesh),Fund Based - Long Term facilities - Term Loans,Infomerics,IVR A (Reaffirmed),2025-03-26,HIGH,BFSI,Unknown,Overdue Renewal — Infomerics,Rating is 443 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Stree Nidhi Credit Co-operative Federation Limited (Telangana),Long Term Fund Based Facility - Proposed CC/OD,Infomerics,IVR A (Reaffirmed),2025-02-12,HIGH,BFSI,Unknown,Overdue Renewal — Infomerics,Rating is 485 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Struc-Rite Metal Building Systems,Short-Term Bank Facilities - Bill Discounting,Infomerics,IVR A4 (Reaffirmed),2025-04-15,HIGH,Steel & Metals,Unknown,Overdue Renewal — Infomerics,Rating is 423 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Styrax Pharma Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Assigned),2025-01-01,HIGH,Chemicals,Unknown,Overdue Renewal — Infomerics,Rating is 527 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Suchi Semicon Private Limited,Short Term Facilities,Infomerics,IVR A4 (Assigned),2025-02-20,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 477 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sugee Developers Private Limited,Long Term Facilities,Infomerics,IVR BBB (Assigned),2025-04-01,HIGH,Construction,Unknown,Overdue Renewal — Infomerics,Rating is 437 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sugee Realty & Developers (India) Private Limited,Issuer Rating,Infomerics,IVR BBB (Reaffirmed),2025-03-31,HIGH,Construction,Unknown,Overdue Renewal — Infomerics,Rating is 438 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Summit Marine Exports Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Upgraded),2025-01-30,HIGH,Infrastructure,Unknown,Overdue Renewal — Infomerics,Rating is 498 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sumridhi Aluminium Private Limited,Short Term Facilities,Infomerics,IVR A3+ (Assigned),2025-04-23,HIGH,Steel & Metals,Unknown,Overdue Renewal — Infomerics,Rating is 415 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Suncity Metals and Tubes Private Limited (Erstwhile Suncity Sheets Private Limited),Long Term Bank Facilities,Infomerics,IVR A- (Reaffirmed),2025-05-19,HIGH,Steel & Metals,Unknown,Overdue Renewal — Infomerics,Rating is 389 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sunil Charitable Foundation (erstwhile Sunil Charitable Society),Long Term Bank Facilities,Infomerics,IVR BBB (Reaffirmed),2025-03-25,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 444 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sunil Ispat and Power Private Limited,Long Term Bank Facilities,Infomerics,IVR A- (Assigned),2025-02-14,HIGH,Infrastructure,Unknown,Overdue Renewal — Infomerics,Rating is 483 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Sunstream City Private Limited,Non-Convertible Debenture,Infomerics,IVR D (ISSUER NOT COOPERATING),2025-04-03,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 435 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Supra Pacific Financial Services Limited (SPFSL,Long Term Fund Based Facility - Term Loans,Infomerics,IVR BBB- (Assigned),2025-03-07,HIGH,BFSI,Unknown,Overdue Renewal — Infomerics,Rating is 462 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Suraj Informatics Private Limited,Long Term Facilities - Term Loan,Infomerics,IVR BB (Assigned),2025-03-12,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 457 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Surya Ferrous Alloys Private Limited,Proposed Short Term Bank Facilities,Infomerics,IVR A3 (Reaffirmed),2025-01-21,HIGH,Steel & Metals,Unknown,Overdue Renewal — Infomerics,Rating is 507 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Suswadeep Agro Services Private Limited,Long Term Facilities,Infomerics,IVR BB- (Assigned),2025-03-26,HIGH,Agro/Food,Unknown,Overdue Renewal — Infomerics,Rating is 443 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Suvarna Shilpi Jewellers Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),2025-05-20,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 388 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Suwasara Bhanpura Highways Private Limited,Long Term Bank Facility,Infomerics,IVR BBB- (Assigned),2025-01-01,HIGH,Infrastructure,Unknown,Overdue Renewal — Infomerics,Rating is 527 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Suyash Biofuels Industries Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),2025-05-26,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 382 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Swagat Developers,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),2025-05-22,HIGH,Construction,Unknown,Overdue Renewal — Infomerics,Rating is 386 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Swati Camphor and Speciality Chemicals Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),2025-03-13,HIGH,Chemicals,Unknown,Overdue Renewal — Infomerics,Rating is 456 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
Swiss Park Vanijya Private Limited,Long Term Facilities,Infomerics,IVR A+ (Reaffirmed),2024-11-25,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 564 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
T. R. Chemicals Limited,Long Term Bank Facilities,Infomerics,IVR BB (Reaffirmed),2025-04-18,HIGH,Chemicals,Unknown,Overdue Renewal — Infomerics,Rating is 420 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
TARC Projects Limited,Long Term Bank Facilities - Term Loan,Infomerics,IVR BBB- (Assigned),2025-04-22,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 416 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
TC Terrytex Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Assigned),2024-12-30,HIGH,Other/Unknown,Unknown,Overdue Renewal — Infomerics,Rating is 529 days old — overdue for annual renewal.,Your Infomerics rating is overdue. ACER can handle renewal faster with dedicated analyst access.,80,,
