Company Name,Instrument,Current Rating,Rating Date,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle,Priority Score
Premier Cables & Conductors Private Limited,Long Term Bank Facility,IVR B- (INC) (Downgraded),2026-01-15,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Tirupati Conductors Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-15,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Tirupati Conductors Private Limited,Long Term Bank Facilities,IVR B- (INC)(Downgraded),2026-01-15,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Premier Cables & Conductors Private Limited,Short Term Bank Facility,IVR A4 (INC) (Reaffirmed),2026-01-15,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Ganjam Nagappa And Son Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2026-01-16,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
KCP Infra Limited,Fixed Deposit,IVR BB+ (INC)(Downgraded),2026-01-16,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
MFAR Constructions Private Limited,Long Term Bank Facilities,IVR BBB- (INC)(Withdrawn),2026-01-16,LOW,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
MFAR Constructions Private Limited,Short Term Bank Facilities,IVR A3 (INC)(Withdrawn),2026-01-16,LOW,Nil,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Asiatic Colour-Chem Industries Private Limited,Long Term/ Short Term Facilities,IVR BB-/IVR A4; (INC)(Withdrawn),2026-01-16,LOW,Negative/-,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Asiatic Colour-Chem Industries Private Limited,Long Term Facilities,IVR BB- (INC)(Withdrawn),2026-01-16,LOW,Negative,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Ganjam Nagappa And Son Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2026-01-16,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Orange Auto Private Limited,Short Term Facilities,IVR A4+ (INC)(Reaffirmed),2026-01-16,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Orange Auto Private Limited,Long Term Facilities,IVR BB+ (INC)(Reaffirmed),2026-01-16,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vahini Irrigation Private Limited,Long Term/Short Term Bank Facilities,IVR BB+/ IVR A4+; (INC); (Downgraded),2026-01-16,LOW,Negative/-,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
MFAR Constructions Private Limited,Long Term Bank Facilities,IVR BBB- (INC)(Withdrawn),2026-01-16,LOW,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Srinivas Infrastructure Private Limited,Long Term Fund based facilities â€“ Cash Credit,IVR B (INC)(Downgraded),2026-01-16,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Arion Healthcare,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),2026-01-16,LOW,Negative,Healthcare,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
KCP Infra Limited,Long Term Facilities/ Short Term Facilities,IVR BB+/IVR A4+; (INC)(Downgraded),2026-01-16,LOW,Negative/-,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
KCP Infra Limited,Short Term Facilities,IVR A4+ (INC)(Downgraded),2026-01-16,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
KCP Infra Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-16,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vaibhav Ginning and Spinning Mill Private Limited,Short Term Facilities,IVR D (INC)(Reaffirmed),2026-01-16,LOW,Nil,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vaibhav Ginning and Spinning Mill Private Limited,Long Term Facilities,IVR D (INC)(Reaffirmed),2026-01-16,LOW,Nil,Textiles,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
MFAR Constructions Private Limited,Short Term Bank Facilities,IVR A3 (INC)(Withdrawn),2026-01-16,LOW,Nil,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vahini Irrigation Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),2026-01-16,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Asiatic Colour-Chem Industries Private Limited,Short Term Facilities,IVR A4 (INC)(Withdrawn),2026-01-16,LOW,Nil,Chemicals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Power Engineering (India) Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),2026-01-16,LOW,Nil,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Power Engineering (India) Private Limited,Long Term Facilities,IVR BB (INC) (Downgraded),2026-01-16,LOW,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
E Krishnappa,Long Term Facilities,IVR B- (INC)(Downgraded),2026-01-16,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vahini Irrigation Private Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),2026-01-16,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Brundavana Constructions Private Limited,Short Term Facilities,IVR A4+ (INC)(Downgraded),2026-01-16,LOW,Nil,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Brundavana Constructions Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2026-01-16,LOW,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Therelek Engineers Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),2026-01-16,LOW,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Balaji Agro Private Limited,Long Term Bank Facilities / Short Term Bank Facilities,IVR B+/IVR A4; (INC) (Downgraded),2026-01-16,LOW,Negative/-,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Harsha International,Long Term Facilities,IVR D (INC)(Reaffirmed),2026-01-19,LOW,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
