Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Dembla Valves Ltd.,CARE,Non-government debt,BB+/A4+,2026-03-19,85,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Gina Engineering Co. Pvt. Ltd.,ICRA,Non-government debt,BB+/A4+,2026-03-19,85,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Akshara Enterprises India Pvt. Ltd.,CARE,Non-government debt,BB/A4,2026-03-19,85,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sarala Development & Microfinance Pvt. Ltd.,ACUITE,Term loans,BB,2026-03-19,85,Downgraded,LOW,BFSI,N,"Downgraded by ACUITE — dissatisfied client, open to better alternative.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Dembla Valves Ltd.,CARE,Bank Guarantee,A 4+,2026-03-19,85,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Dembla Valves Ltd.,CARE,Term loans,BB+,2026-03-19,85,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Jagson Colorchem Ltd.,BRICKWORK,Term loans,C,2026-03-18,86,Downgraded,LOW,Chemicals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Jee Jee Grain Products Pvt. Ltd.,ACUITE,Fund based financial facility/instrument,B-,2026-03-18,86,Downgraded,LOW,Agro/Food,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Megaplast India Pvt. Ltd.,CARE,Non-government debt,BB+/A4,2026-03-18,86,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
U P Money Ltd.,ACUITE,Term loans,D,2026-03-18,86,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Golden Globe Impex Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-18,86,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Jee Jee Grain Products Pvt. Ltd.,ACUITE,Long term Loans,B-,2026-03-18,86,Downgraded,LOW,Agro/Food,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Caparo Power Ltd.,CARE,Non-government debt,BBB+/A2,2026-03-18,86,Downgraded,LOW,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Cavier Bath Fittings Ltd.,CRISIL,Long term Loans,B,2026-03-18,86,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sentini Bioproducts Pvt. Ltd.,CARE,Letter Of credit,A 2,2026-03-18,86,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sentini Bioproducts Pvt. Ltd.,CARE,Term loans,BBB+,2026-03-18,86,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Innovative Textiles Ltd.,CRISIL,Term loans,B,2026-03-18,86,Downgraded,LOW,Textiles,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Innovative Textiles Ltd.,CRISIL,Long term Loans,B,2026-03-18,86,Downgraded,LOW,Textiles,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Hitkari Hitech Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-18,86,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Indoshell Mould Ltd.,BRICKWORK,Fund based financial facility/instrument,B-,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Exicom Technologies India Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sri S C L Infratech Ltd.,IND-RA,Non-fund based working capital limit,A 3,2026-03-17,87,Downgraded,LOW,Infrastructure,N,"Downgraded by IND-RA — dissatisfied client, open to better alternative.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Bapuna Alcobrew Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Trotting Wheels Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Masu Brakes Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shish Jewels Ltd.,CRISIL,Non-fund-based financial facility/instrument,A 4,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
J H Parabia (Transport) Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-17,87,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Nikita Industries Pvt. Ltd.,CRISIL,Term loans,B,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Masu Brakes Pvt. Ltd.,CRISIL,Long term Loans,B,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Niknam Chemicals Pvt. Ltd.,BRICKWORK,Fund based financial facility/instrument,B-,2026-03-17,87,Downgraded,LOW,Chemicals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Sushee Hi-Tech Projects Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Prime Gold-Sail Jvc Ltd.,ACUITE,Bank Guarantee,A 4+,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Paras Intermediates Pvt. Ltd.,ACUITE,Term loans,B,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Supreem Pharmaceuticals Mysore Pvt. Ltd.,BRICKWORK,Fund based financial facility/instrument,C,2026-03-17,87,Downgraded,LOW,Chemicals,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Prime Gold Intl. Ltd.,ACUITE,Long term Loans,BB+,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahadev Shipbreakers Pvt. Ltd.,CRISIL,Non-fund-based financial facility/instrument,A 4,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Akshay Khandelwal Tubes & Ispat Pvt. Ltd.,ACUITE,Term loans,D,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mahadev Shipbreakers Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Madhav Tex Spin Pvt. Ltd.,BRICKWORK,Term loans,B-,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Anand Motor Agencies Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Rchem Organics (Bangalore) Pvt. Ltd.,BRICKWORK,Bank Guarantee,B-,2026-03-17,87,Downgraded,LOW,Agro/Food,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Prime Gold-Sail Jvc Ltd.,ACUITE,Term loans,BB+,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shri Shanti Solvex Pvt. Ltd.,CARE,Fund based financial facility/instrument,B+,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mamta Transformers Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,D,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Sushee Hi-Tech Projects Pvt. Ltd.,CRISIL,Medium-term loan,A 4,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Yalavarti Projects Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-17,87,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sarvottam Poultry Feed Supply Centre Pvt. Ltd.,BRICKWORK,Fund based financial facility/instrument,C,2026-03-17,87,Downgraded,LOW,Agro/Food,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
J H Parabia (Transport) Pvt. Ltd.,CRISIL,Term loans,B,2026-03-17,87,Downgraded,LOW,Infrastructure,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
