Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Sector,State,Lead Segment,Why Target,ACER Pitch Angle,Priority Score,Contact Person,Contact Info
Sai Sidhi Swagat Health Services Pvt. Ltd.,Long term Loans,CRISIL,B,2026-03-27,LOW,Healthcare,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Salasar Agropanel Pvt. Ltd.,Term loans,IND-RA,B-,2026-04-02,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Salona Cotspin Ltd.,Term loans,CARE,BBB-,2026-03-30,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Samal Builders Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-03-25,LOW,Construction,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Samay Project Services Ltd.,Long term Loans,CRISIL,B,2026-04-28,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Samrat Irons Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-04-02,LOW,Steel & Metals,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Samruddhi Industries Ltd.,Term loans,ACUITE,B,2026-04-16,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sandhya Infocity Ltd.,Term loans,ICRA,B+,2026-04-28,LOW,Construction,Unknown,Recently Downgraded (90 days) — ICRA,"Downgraded by ICRA in last 90 days — fresh dissatisfaction, prime window to approach.",Your ICRA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sanei Motors Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-04-28,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sanmar Shipping Ltd.,Term loans,CRISIL,A,2026-03-27,LOW,Logistics,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Santlal Industries Ltd.,Long term Loans,ACUITE,BB-,2026-03-27,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sarala Development & Microfinance Pvt. Ltd.,Term loans,ACUITE,BB,2026-03-19,LOW,BFSI,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sarvani Industries Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-03-25,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sarvottam Health Care Pvt. Ltd.,Term loans,ACUITE,BB+,2026-04-28,LOW,Healthcare,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sarvottam Poultry Feed Supply Centre Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,C,2026-03-17,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — BRICKWORK,"Downgraded by BRICKWORK in last 90 days — fresh dissatisfaction, prime window to approach.",Your BRICKWORK rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Savla Foods & Cold Storage Pvt. Ltd.,Fund based financial facility/instrument,ICRA,BB+,2026-03-26,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — ICRA,"Downgraded by ICRA in last 90 days — fresh dissatisfaction, prime window to approach.",Your ICRA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Seftech India Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-29,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Selvam Broilers Pvt. Ltd.,Long term Loans,CRISIL,B,2026-03-30,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sentini Bioproducts Pvt. Ltd.,Term loans,CARE,BBB+,2026-03-18,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Seshsayi Foods Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-04-02,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Seven Seas Distillery Pvt. Ltd.,Bank Guarantee,CARE,B,2026-04-17,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sew Bellary Highways Ltd.,Term loans,BRICKWORK,B,2026-04-01,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — BRICKWORK,"Downgraded by BRICKWORK in last 90 days — fresh dissatisfaction, prime window to approach.",Your BRICKWORK rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shakti Apifoods Pvt. Ltd.,Long term Loans,ACUITE,BB,2026-04-29,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shakti Precision Components (India) Pvt. Ltd.,Term loans,CARE,BB+,2026-03-23,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shalivahana Wind Energy Ltd.,Term loans,IND-RA,B-,2026-04-02,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shanmugappriya Textiles Pvt. Ltd.,Term loans,CRISIL,B,2026-04-28,LOW,Textiles,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sharda Flour Pvt. Ltd.,Term loans,CRISIL,B,2026-03-27,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Sheetal Cool Products Ltd.,Term loans,CRISIL,B,2026-03-31,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shinde Developers Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Construction,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shining Engineers & Founders Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-27,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shish Jewels Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4,2026-03-17,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shiv Edibles Ltd.,Fund based financial facility/instrument,CARE,B-,2026-04-10,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shiva Buildtech Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-03-26,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shiva Pharmachem Ltd.,Non-fund-based financial facility/instrument,CARE,A 2,2026-03-31,LOW,Chemicals,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shiva-Parvati Poultry Feed Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shivank Udyog Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4,2026-04-23,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shivmani Exports Pvt. Ltd.,Bank Guarantee,CARE,B,2026-04-06,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shree Bharka (India) Ltd.,Non-government debt,IND-RA,B/A4,2026-04-02,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — IND-RA,"Downgraded by IND-RA in last 90 days — fresh dissatisfaction, prime window to approach.",Your IND-RA rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shree Ganesh Bakery Nandani Pvt. Ltd.,Term loans,CRISIL,B,2026-03-27,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CRISIL,"Downgraded by CRISIL in last 90 days — fresh dissatisfaction, prime window to approach.",Your CRISIL rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shree Ganesh Poly Plast Pvt. Ltd.,Term loans,BRICKWORK,D,2026-03-27,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — BRICKWORK,"Downgraded by BRICKWORK in last 90 days — fresh dissatisfaction, prime window to approach.",Your BRICKWORK rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shree Hari Infraprojects Pvt. Ltd.,Non-government debt,CARE,BB/A4,2026-04-16,LOW,Infrastructure,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shree Jee Jee Grain Products Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,B-,2026-03-18,LOW,Agro/Food,Unknown,Recently Downgraded (90 days) — ACUITE,"Downgraded by ACUITE in last 90 days — fresh dissatisfaction, prime window to approach.",Your ACUITE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
Shree Radhey Radhey Ispat Pvt. Ltd.,Term loans,CARE,BB,2026-03-30,LOW,Other/Unknown,Unknown,Recently Downgraded (90 days) — CARE,"Downgraded by CARE in last 90 days — fresh dissatisfaction, prime window to approach.",Your CARE rating was recently downgraded. ACER provides independent assessment — we may rate you differently.,90,,
