Company Name,Instrument,Current Rating,Rating Date,Days Since Rating,Days Overdue,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle
Mother Earth Environ Tech Private Limited,Proposed Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-05-20,388,23,HIGH,Negative,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Nexo Industries Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-05-20,388,23,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Mother Earth Environ Tech Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-05-20,388,23,HIGH,Negative,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jewel Crown LLP,Long Term Bank Facilities,IVR BBB- (CE)(Reaffirmed),2025-05-20,388,23,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Elec Steel Processing Industries Limited,Proposed Short Term Facilities,IVR A3 (Assigned),2025-05-20,388,23,HIGH,Nil,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Patel Agri Industries Private Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded),2025-05-20,388,23,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Elec Steel Processing Industries Limited,Short Term Facilities,IVR A3 (Assigned),2025-05-20,388,23,HIGH,Nil,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
R. S. Infra Transmission Limited,Short Term Facilities,IVR A4+ (INC)(Downgraded),2025-05-20,388,23,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jewel Crown LLP,Long Term Bank Facilities,IVR BB (Reaffirmed),2025-05-20,388,23,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jewel Crown LLP,Long Term Bank Facilities,IVR BB (Reaffirmed),2025-05-20,388,23,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Suvarna Shilpi Jewellers Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-05-20,388,23,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
R. S. Infra Transmission Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2025-05-20,388,23,HIGH,Negative,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
JCO Gas Pipe Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),2025-05-20,388,23,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
RBP Energy (India) Private Limited,Proposed Long Term Bank Facility,IVR BB+ (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Criyagen Agri & Biotech Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-05-21,387,22,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
RBP Energy (India) Private Limited,Proposed Short Term Bank Facility,IVR A4+ (INC)(Downgraded),2025-05-21,387,22,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jayalakshmi Spintex India Private Limited,Short Term Non-Fund Based Facility - Letter of Credit,IVR A4 (INC)(Downgraded),2025-05-21,387,22,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jayalakshmi Spintex India Private Limited,Long Term Fund Based Facility - CCOL,IVR B (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jayalakshmi Spintex India Private Limited,Proposed Long Term Fund Based Facility - Term Loan,IVR B (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Jayalakshmi Spintex India Private Limited,Long Term Fund Based Facility - Term Loan,IVR B (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Subhlakshmi Finance Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Subhlakshmi Finance Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Wadhwa Construction & Infrastructure Private Limited (WCIPL),Long Term Fund Based Bank Facilities,IVR BB+ (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ambitious Power Trading Company Limited,Short Term Bank Facility,IVR A3 (Reaffirmed),2025-05-21,387,22,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ambitious Power Trading Company Limited,Long Term Bank Facility,IVR BBB- (Assigned),2025-05-21,387,22,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
RBP Energy (India) Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2025-05-21,387,22,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
RBP Energy (India) Private Limited,Long Term Facilities,IVR BB+ (INC)(Downgraded),2025-05-21,387,22,HIGH,Negative,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
K P Solvex Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),2025-05-21,387,22,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
K P Solvex Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),2025-05-21,387,22,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ambitious Power Trading Company Limited,Long Term Bank Facility,IVR BBB- (Reaffirmed),2025-05-21,387,22,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
K P Solvex Private Limited,Long Term/Short Term Bank Facilities,IVR BB+/IVR A4+; (Assigned),2025-05-21,387,22,HIGH,Stable/-,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Champion Rolling Mill Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-05-22,386,21,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Swagat Developers,Long Term Bank Facilities,IVR BBB (Upgraded),2025-05-22,386,21,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Davinder Sandhu Impex Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-05-22,386,21,HIGH,Negative,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Davinder Sandhu Impex Private Limited,Short Term Bank Facility,IVR A4 (INC)(Downgraded),2025-05-22,386,21,HIGH,Nil,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Davinder Sandhu Impex Private Limited,Long Term/Short Term Bank Facility,IVR BB/IVR A4; (INC)(Downgraded),2025-05-22,386,21,HIGH,Negative/-,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Patel Warehousing Private Limited,Long Term Bank Facility,IVR BBB- (Assigned),2025-05-22,386,21,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bhagyalaxmi Rolling Mill Private Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),2025-05-22,386,21,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Champion Rolling Mill Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-05-22,386,21,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Bhagyalaxmi Rolling Mill Private Limited,Long Term/Short Term Bank Facilities,IVR A-/IVR A2+; (Reaffirmed),2025-05-22,386,21,HIGH,Stable/-,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ayyappa Infra Projects Private Limited,Long Term Bank Facility,IVR BBB+ (Reaffirmed),2025-05-22,386,21,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Ayyappa Infra Projects Private Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),2025-05-22,386,21,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Narain and Company,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-05-22,386,21,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Narain and Company,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2025-05-22,386,21,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
