Company Name,Latest Instrument,Latest Rater,Latest Rating,Rating Date,Urgency,Sector,INC Flag,All Raters,Rater Count,All Instruments,Latest Status,Data Source,Priority Score,Why Target,ACER Pitch Angle
Manali Petrochemicals Ltd.,Non-government debt,CARE,A+/A1+,2026-03-04,LOW,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Mangalam Organics Ltd.,Letter Of credit,CRISIL,A 2,2026-04-13,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Long term Loans | Term loans,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Mangalore Chemicals & Fertilisers Ltd. [Merged],Non-government debt,CARE,A-/A2+,2026-03-16,LOW,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Medley Pharmaceuticals Ltd.,Long term Loans,CRISIL,A+,2026-01-23,LOW,Chemicals/Pharma,NO,CRISIL,1,Long term Loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Meghmani Organics Ltd.,Fund based financial facility/instrument,CRISIL,A,2026-04-27,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Letter Of credit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Modern Insecticides Ltd.,Fund based financial facility/instrument,CRISIL,BB-,2026-04-01,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Multi Organics Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BBB,2026-02-16,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
National Fertilizers Ltd.,Non-fund based working capital limit,IND-RA,A 1+,2026-03-26,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Organic India Pvt. Ltd.,Term loans,ICRA,A+,2026-01-30,LOW,Chemicals/Pharma,NO,ICRA,1,Non-fund-based financial facility/instrument | Short-term loan | Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Piyanshu Chemicals Pvt. Ltd.,Bank Guarantee,CARE,A 2+,2026-04-02,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Poddar Pigments Ltd.,Letter Of credit,CRISIL,A 1,2026-02-27,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Polyplastics Decorative Pvt. Ltd.,Non-government debt,ICRA,A/A2+,2026-02-10,LOW,Chemicals/Pharma,NO,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Prasol Chemicals Ltd.,Long term Loans,ACUITE,A+,2026-01-06,LOW,Chemicals/Pharma,NO,ACUITE,1,Letter Of credit | Long term Loans | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Prima Plastics Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 2,2026-04-29,LOW,Chemicals/Pharma,NO,CRISIL,1,Non-fund-based financial facility/instrument | Term loans,Rating Watch,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Privi Speciality Chemicals Ltd.,Fund based financial facility/instrument,CRISIL,AA-,2026-04-20,LOW,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
R L Fine Chem Pvt. Ltd.,Non-government debt,IND-RA,BBB/A3+,2025-12-24,LOW,Chemicals/Pharma,NO,IND-RA,1,Long term Loans | Non-fund-based financial facility/instrument | Non-government debt,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Radical Bio-Organics Ltd.,Term loans,CRISIL,BB+,2026-04-15,LOW,Chemicals/Pharma,NO,CRISIL,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Rajiv Petrochemicals Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 3,2026-03-16,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Term loans,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Rakshit Pharmaceuticals Ltd.,Letter Of credit,CRISIL,A 3,2025-12-18,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Rashtriya Chemicals & Fertilizers Ltd.,Non-government debt,ICRA,AA/A1+,2026-03-24,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Roop Polymers Ltd.,Term loans,CARE,A,2026-01-07,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Term loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sai Fertilizers & Phosphates Pvt. Ltd.,Non-government debt,CARE,BBB+/A 3+,2026-04-02,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sai Fertilizers Pvt. Ltd.,Non-government debt,CARE,A/A1,2026-03-05,LOW,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sainor Laboratories Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 2,2026-02-16,LOW,Chemicals/Pharma,NO,ICRA,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sanjay Chemicals (India) Pvt. Ltd.,Letter Of credit,CRISIL,A 3+,2026-01-30,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sant Rubbers Ltd.,Letter Of credit,CRISIL,A 3,2025-12-15,LOW,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sanzyme Biologics Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 1+,2025-12-29,LOW,Chemicals/Pharma,NO,CRISIL,1,Non-fund-based financial facility/instrument,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sapigen Biologix Pvt. Ltd.,Term loans,IND-RA,A,2026-01-29,LOW,Chemicals/Pharma,NO,IND-RA,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Saraca Laboratories Ltd.,Bank Guarantee,CRISIL,A 3+,2026-04-07,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Letter Of credit,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Saraf Chemicals Pvt. Ltd.,Non-government debt,CARE,BBB+/A2,2026-03-19,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Scott Edil Pharmacia Ltd.,Long term Loans,ACUITE,A,2026-04-02,LOW,Chemicals/Pharma,NO,ACUITE,1,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Shiva Pharmachem Ltd.,Non-fund-based financial facility/instrument,CARE,A 2,2026-03-31,LOW,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Silkflex Polymers (India) Ltd.,Term loans,CRISIL,BBB-,2026-03-31,LOW,Chemicals/Pharma,NO,CRISIL,1,Term loans,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Smruthi Organics Ltd.,Bank Guarantee,CARE,A 3,2026-03-11,LOW,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Space Chem Engineers Pvt. Ltd.,Non-government debt,CARE,BBB-/A3,2026-04-08,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sun Petrochemicals Pvt. Ltd.,Bank Guarantee,ACUITE,A 1+,2026-02-12,LOW,Chemicals/Pharma,NO,ACUITE,1,Bank Guarantee | Short-term loan,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Symbiotec Pharmalab Ltd.,Non-government debt,CARE,A+/A1,2026-01-12,LOW,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Tatva Plastics Pipes Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-18,LOW,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Letter Of credit | Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Technopaints & Chemicals Ltd.,Non-government debt,IND-RA,BBB/A3+,2026-04-01,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-government debt,Initial Rating,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Thirumalai Chemicals Ltd.,Non-fund-based financial facility/instrument,ICRA,A 2,2026-01-12,LOW,Chemicals/Pharma,NO,ICRA,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Short-term loan | Term loans,Downgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Tirupati Starch & Chemicals Ltd.,Long term Loans,ACUITE,BBB,2026-02-24,LOW,Chemicals/Pharma,NO,ACUITE,1,Long term Loans | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Titan Laboratories Pvt. Ltd.,Term loans,CARE,BBB+,2026-03-31,LOW,Chemicals/Pharma,NO,CARE,1,Term loans,Withdrawn,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Torque Pharmaceuticals Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 2+,2026-03-16,LOW,Chemicals/Pharma,NO,CRISIL,1,Non-fund-based financial facility/instrument,Upgraded,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Troikaa Pharmaceuticals Ltd. [Merged],Term loans,CRISIL,A-,2026-02-04,LOW,Chemicals/Pharma,NO,CRISIL,1,Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Umalaxmi Organics Pvt. Ltd.,Non-government debt,CARE,BBB/A2,2026-02-04,LOW,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Unichem Laboratories Ltd.,Long term Loans,ICRA,A+,2026-04-09,LOW,Chemicals/Pharma,NO,ICRA,1,Long term Loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Vanamali Organics Pvt. Ltd.,Letter Of credit,CARE,A 3+,2026-02-06,LOW,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Vasant Chemicals Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 2,2026-03-26,LOW,Chemicals/Pharma,NO,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Venuka Polymers Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2026-01-23,LOW,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Vibfast Pigments Pvt. Ltd.,Letter Of credit,CARE,A 3,2025-12-19,LOW,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Willowood Chemicals Ltd.,Non-government debt,ICRA,A/A2+,2026-04-28,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt | Term loans,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Yara Fertilisers India Pvt. Ltd.,Non-government debt,ICRA,AA-/A1+,2026-03-31,LOW,Chemicals/Pharma,NO,ICRA,1,Non-government debt,Reaffirmed,D365,1,Active rated company — relationship building,Single-agency dependent — pitch ACER for diversification and negotiating leverage
