Company Name,Current Raters,Rater Count,Instrument,Rating,Last Rating Date,Days Since Rating,Urgency,INC Flag,Sector,Call Today Reason,ACER Pitch Angle
Sedemac Mechatronics Ltd.,ICRA | IND-RA,2,Term loans,A-,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
A V I Agri Business Ltd.,ACUITE,1,Long term Loans,BBB-,2025-06-27,353,MEDIUM,NO,Agro/Food,353 days since rating — banks demanding renewal | Sector: Agro/Food,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Amalgamated Plantations Pvt. Ltd.,ICRA,1,Non-government debt,BBB+/A2,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Arex Industries Ltd.,CARE,1,Non-government debt,BBB/A3+,2025-06-27,353,MEDIUM,NO,Manufacturing,353 days since rating — banks demanding renewal | Sector: Manufacturing,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Bommidala Enterprises Pvt. Ltd.,ICRA,1,Non-fund-based financial facility/instrument,A 2+,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
C R L Terminals Pvt. Ltd.,IND-RA,1,Term loans,AA,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Elastrex Polymers Pvt. Ltd.,CARE,1,Term loans,BBB+,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Exide Industries Ltd.,ICRA,1,Fund based financial facility/instrument,AAA,2025-06-27,353,MEDIUM,NO,Manufacturing,353 days since rating — banks demanding renewal | Sector: Manufacturing,Single-agency dependent — pitch ACER for diversification and negotiating leverage
G K Shetty Builders Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 4+,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Hindustan Pressings Pvt. Ltd.,ICRA,1,Non-government debt,BB-/A4,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Jayant Infratech Ltd.,CRISIL,1,Bank Guarantee,A 4+,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kohima-Mariani Transmission Ltd.,IND-RA,1,Term loans,AAA,2025-06-27,353,MEDIUM,NO,Infrastructure,353 days since rating — banks demanding renewal | Sector: Infrastructure,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Listenlights Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 2,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Mahindra Aerostructures Pvt. Ltd.,CARE,1,Term loans,A,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Network Clothing Co. Pvt. Ltd.,ACUITE,1,Bank Guarantee,A 3+,2025-06-27,353,MEDIUM,NO,IT/Software,353 days since rating — banks demanding renewal | Sector: IT/Software,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Newen Systems Pvt. Ltd.,ACUITE,1,Letter Of credit,A 2,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Premier Tobacco Packers Pvt. Ltd.,ICRA,1,Fund based financial facility/instrument,A 2+,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Pristine Industries Ltd.,ICRA,1,Non-government debt,BBB-/A3,2025-06-27,353,MEDIUM,NO,Manufacturing,353 days since rating — banks demanding renewal | Sector: Manufacturing,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Priyadarshini Polysacks Ltd.,ICRA,1,Non-government debt,BBB-/A3,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Rucha Engineers Pvt. Ltd.,ICRA,1,Term loans,A,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sea Lord Containers Ltd.,IND-RA,1,Term loans,AA,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Steinweg Sharaf (India) Pvt. Ltd.,CRISIL,1,Fund based financial facility/instrument,BBB+,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
V P Sethi Constructions Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 3,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Vaishnodevi Agro Resources Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 3,2025-06-27,353,MEDIUM,NO,Agro/Food,353 days since rating — banks demanding renewal | Sector: Agro/Food,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Varsha Industries Pvt. Ltd.,CARE,1,Non-fund-based financial facility/instrument,A 4+,2025-06-27,353,MEDIUM,NO,Manufacturing,353 days since rating — banks demanding renewal | Sector: Manufacturing,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Western Refrigeration Pvt. Ltd.,ICRA,1,Non-government debt,AA-/A1+,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Brizeal Realtors and Developers LLP,Infomerics,1,Long Term Bank Facility,Withdrawn,2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
HG Extrusion LLP,Infomerics,1,Long Term Bank Facilities,IVR BBB- (Assigned),2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Onix - Tech Renewable Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB+ (CE)(Upgraded),2025-06-27,353,MEDIUM,NO,Infrastructure,353 days since rating — banks demanding renewal | Sector: Infrastructure,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Panchaganga Seeds Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB (Reaffirmed),2025-06-27,353,MEDIUM,NO,Agro/Food,353 days since rating — banks demanding renewal | Sector: Agro/Food,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Panchaganga Sugar & Power Private Limited,Infomerics,1,Long Term Bank Facilities - Term Loan,IVR BBB- (Reaffirmed),2025-06-27,353,MEDIUM,NO,Agro/Food,353 days since rating — banks demanding renewal | Sector: Agro/Food,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Royal Touch Fablon Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB (Reaffirmed),2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
SCS Tech India Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB- (Assigned),2025-06-27,353,MEDIUM,NO,IT/Software,353 days since rating — banks demanding renewal | Sector: IT/Software,Single-agency dependent — pitch ACER for diversification and negotiating leverage
SMS Biofuel Private Limited,Infomerics,1,Long-term Bank Facilities,IVR BBB (Upgraded),2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Sarthak Ispat Private Limited,Infomerics,1,Long Term Bank Facilities,IVR BBB (Upgraded),2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Shapoorji Pallonji Infrastructure Capital Company Pvt Ltd. (SPICCPL),Infomerics,1,Proposed Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-06-27,353,MEDIUM,NO,BFSI,353 days since rating — banks demanding renewal | Sector: BFSI,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Shapoorji Pallonji Pandoh Takoli Highway Private Limited (SPPTHPL),Infomerics,1,Long Term Bank Facilities,IVR BBB- (Reaffirmed),2025-06-27,353,MEDIUM,NO,Construction,353 days since rating — banks demanding renewal | Sector: Construction,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Starwing Developers Private Limited,Infomerics,1,Long term Bank Facilities,IVR BB+ (Upgraded),2025-06-27,353,MEDIUM,NO,Other,353 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Starwing Real Estate Company,Infomerics,1,Long term Bank Facilities,IVR BB+ (Upgraded),2025-06-27,353,MEDIUM,NO,Construction,353 days since rating — banks demanding renewal | Sector: Construction,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Enexio Power Cooling Solutions India Pvt. Ltd.,CRISIL | Infomerics,2,Bank Guarantee,A 3+,2025-06-30,350,MEDIUM,NO,Infrastructure,350 days since rating — banks demanding renewal | Sector: Infrastructure,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Li Industrial Parks Pvt. Ltd.,CARE | ICRA,2,Non-government debt,BBB+,2025-06-30,350,MEDIUM,NO,Manufacturing,350 days since rating — banks demanding renewal | Sector: Manufacturing,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Lords Infracon Pvt. Ltd.,CRISIL | Infomerics,2,Bank Guarantee,A 4+,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Orra Fine Jewellery Pvt. Ltd.,ICRA | Infomerics,2,Non-government debt,BB+/A4+,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Anjali Hotels Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 2,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Apraava Smart Meter Pvt. Ltd.,ICRA,1,Fund based financial facility/instrument,A+,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Ashapura International Ltd.,ICRA,1,Non-government debt,BB/A4,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Atul Bioscience Ltd.,CARE,1,Non-government debt,A-/A2+,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Auro Sundram Intl. Pvt. Ltd.,CRISIL,1,Long term Loans,BBB-,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Bharat Seats Ltd.,ICRA,1,Term loans,A,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Buildmet Fibres Pvt. Ltd.,CRISIL,1,Letter Of credit,A 3+,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Diamond India Ltd.,CRISIL,1,Non-fund-based financial facility/instrument,A-,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Forcon Infra Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 3+,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
G G Tronics India Pvt. Ltd.,IND-RA,1,Non-fund based working capital limit,A 1,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Godavari Polymers Pvt. Ltd.,ICRA,1,Fund based financial facility/instrument,D,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Gomathi Spinning Mills India Pvt. Ltd.,CRISIL,1,Term loans,BB+,2025-06-30,350,MEDIUM,NO,Textiles,350 days since rating — banks demanding renewal | Sector: Textiles,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Indus Motors Light Commercial Vehicles Pvt. Ltd.,CRISIL,1,Fund based financial facility/instrument,BB-,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Jay Bee Energy Pvt. Ltd.,CRISIL,1,Bank Guarantee,A 3,2025-06-30,350,MEDIUM,NO,Infrastructure,350 days since rating — banks demanding renewal | Sector: Infrastructure,Single-agency dependent — pitch ACER for diversification and negotiating leverage
Kwick Forensic Solutions Ltd.,CRISIL,1,Bank Guarantee,A 4+,2025-06-30,350,MEDIUM,NO,Other,350 days since rating — banks demanding renewal | Sector: Other,Single-agency dependent — pitch ACER for diversification and negotiating leverage
