Company_Name,Instrument_Type,Current_Rater,Rating,Rating_Date,Urgency,Is_INC,Tier,Sector,State,Why_Target,ACER_Pitch_Angle,Source
Power2Sme Pvt. Ltd.,Term loans,ACUITE,BB-,09-12-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Powerful Technologies Ltd.,Term loans,BRICKWORK,D,08-12-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Powertech Electroinfra Pvt. Ltd.,Long term Loans,CRISIL,B,16-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Pragati Electrocom Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,19-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Pyro Electric Instruments Goa Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,04-08-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
R C All-Tech Power Systems Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,18-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
R K Wind Ltd.,Non-government debt,IND-RA,D,11-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
R L Steels & Energy Ltd.,Non-government debt,CARE,D,03-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
R S Yarns & Power Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,14-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Ramnik Power & Alloys Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,08-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Rashmi Sponge Iron & Power Inds. Pvt. Ltd.,Bank Guarantee,CARE,A 4,05-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Regent Energy Ltd.,Term loans,CRISIL,B+,20-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
S J V N Thermal Pvt. Ltd.,Non-government debt,CARE,A-/A2,17-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
S K S Ispat & Power Ltd.,Non-government debt,CARE,BB/A4,26-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
S L S Power Ltd.,Bank Guarantee,ACUITE,D,30-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
S T Electricals Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,25-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sahanu Sponge & Power Ltd.,Bank Guarantee,BRICKWORK,A 4,13-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sai Regency Power Corpn. Pvt. Ltd.,Non-government debt,ICRA,D,12-12-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Samkwang India Electronic Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Samudra Electronic Systems Pvt. Ltd.,Letter Of credit,CARE,A 4,30-06-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sant Muktai Sugar & Energy Ltd. [Merged],Non-fund based working capital limit,IND-RA,D,18-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Santoshi Hyvolt Electricals Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,13-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Shakthi Electricals Chennai Pvt. Ltd.,Long term Loans,CRISIL,B,28-08-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Shree Sita Ispat & Power Pvt. Ltd.,Long term Loans,CRISIL,B+,17-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Shri Shyam Iron & Power Pvt. Ltd.,Term loans,BRICKWORK,C,24-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Shri Shyam Warehousing & Power Pvt. Ltd.,Term loans,IND-RA,D,21-08-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sinnar Thermal Power Ltd.,Term loans,CARE,D,11-12-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sirmour Small Hydro Power Pvt. Ltd.,Term loans,CARE,BB+,15-12-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Siwana Solar Power Project Pvt. Ltd.,Term loans,IND-RA,B-,21-08-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Solapur Solar Energy Pvt. Ltd.,Term loans,CARE,D,11-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Solaroy Engineers Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,15-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sonic Thermal Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,18-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Southern Power Equipment Co. Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,27-06-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sprit Infrapower & Multiventures Pvt. Ltd.,Term loans,BRICKWORK,D,17-12-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Stambh Power System Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,21-08-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Starlit Power Systems Ltd. [Merged],Term loans,CRISIL,D,23-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Statcon Electronics India Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sunpower Cement Co. Pvt. Ltd.,Letter Of credit,ACUITE,A 4,08-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Sunvoice Electronics Pvt. Ltd.,Non-government debt,BRICKWORK,B-/A4,26-06-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Surya Electricals & Engineers Pvt. Ltd.,Bank Guarantee,CARE,A 4,04-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Svam Power Plants Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,26-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Swati Concast & Power Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,08-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
T R N Energy Pvt. Ltd.,Term loans,CARE,D,19-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Tamilnadu Transmission Corpn. Ltd.,Term loans,BRICKWORK,B+,30-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Terra Energy Ltd.,Non-fund-based financial facility/instrument,ICRA,D,26-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Thrive Solar Energy Pvt. Ltd.,Bank Guarantee,CRISIL,D,22-08-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Topsun Energy Ltd.,Term loans,IND-RA,BB-,18-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
"Transformers & Electricals, Kerala Ltd.",Bank Guarantee,BRICKWORK,A 4,20-06-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Transglobal Power Ltd.,Letter Of credit,BRICKWORK,A 3,12-12-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Uniline Energy Systems Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,25-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Unitech Power Transmission Ltd.,Bank Guarantee,BRICKWORK,A 4,09-10-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
United Electrical Inds. Ltd.,Bank Guarantee,CRISIL,A 4,25-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
V-Marc Electricals Pvt. Ltd.,Term loans,BRICKWORK,C,31-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Vapi Eco Energy Ltd.,Term loans,IND-RA,B-,18-07-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Vatco Elec-Power Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,12-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Viaton Energy Pvt. Ltd.,Long term Loans,CRISIL,BBB-,26-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Vision Distribution Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,29-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Vivaan Solar Pvt. Ltd.,Non-government debt,CARE,B-/A4,15-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Win Power Infra Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,13-11-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
Wind World Wind Farms (Karnataka) Ltd.,Fund based financial facility/instrument,CRISIL,D,15-09-2025,MEDIUM,True,HOT,Energy / Power / Renewables,Unknown,Rating approaching renewal (INC).  losing grip — ACER can step in now.,INC — dissatisfied with current rater. ACER offers clean-slate rating.,D365
