Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Nirmal Fibres Pvt. Ltd.,Letter Of credit,ACUITE,A 3,12-03-2026,WARM,8.00,"ACUITE INC — rating lapsed 99 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Nirmala Monofil Pvt. Ltd.,Letter Of credit,ACUITE,A 4,22-01-2026,WARM,6.00,"ACUITE INC — rating lapsed 148 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Nirmala Monofil Pvt. Ltd.,Long term Loans,ACUITE,C,22-01-2026,WARM,3.58,"ACUITE INC — rating lapsed 148 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Nirmala Monofil Pvt. Ltd.,Term loans,ACUITE,C,22-01-2026,WARM,6.60,"ACUITE INC — rating lapsed 148 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Nirmala Polyropes India Pvt. Ltd.,Letter Of credit,ACUITE,A 4,22-01-2026,WARM,1.00,"ACUITE INC — rating lapsed 148 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Nirmala Polyropes India Pvt. Ltd.,Long term Loans,ACUITE,C,22-01-2026,WARM,8.20,"ACUITE INC — rating lapsed 148 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Novex Communications Pvt. Ltd.,Long term Loans,ACUITE,BB-,30-12-2025,WARM,5.28,"ACUITE INC — rating lapsed 171 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Novex Communications Pvt. Ltd.,Term loans,ACUITE,BB-,30-12-2025,WARM,7.71,"ACUITE INC — rating lapsed 171 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Ocean Constructions (India) Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,05-03-2026,WARM,75.00,"ACUITE INC — rating lapsed 106 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Ojas Tradelease & Mall Mgmt. Pvt. Ltd.,Term loans,ACUITE,C,02-02-2026,WARM,92.06,"ACUITE INC — rating lapsed 137 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Omega Printopack Pvt. Ltd.,Letter Of credit,ACUITE,A 4,05-01-2026,WARM,1.50,"ACUITE INC — rating lapsed 165 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Omega Printopack Pvt. Ltd.,Term loans,ACUITE,C,05-01-2026,WARM,3.89,"ACUITE INC — rating lapsed 165 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Oriental Engineering Works Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,06-02-2026,WARM,4.50,"ACUITE INC — rating lapsed 133 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Oriental Engineering Works Pvt. Ltd.,Long term Loans,ACUITE,BB+,06-02-2026,WARM,11.84,"ACUITE INC — rating lapsed 133 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Oriental Engineering Works Pvt. Ltd.,Term loans,ACUITE,BB+,06-02-2026,WARM,0.39,"ACUITE INC — rating lapsed 133 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
P C Patel Infra Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,21-01-2026,WARM,235.00,"ACUITE INC — rating lapsed 149 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
P C Patel Infra Pvt. Ltd.,Bank Guarantee,ACUITE,A 1,21-01-2026,WARM,1.41,"ACUITE INC — rating lapsed 149 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
P C Patel Infra Pvt. Ltd.,Term loans,ACUITE,BB+,21-01-2026,WARM,183.59,"ACUITE INC — rating lapsed 149 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
P Dass Forging Pvt. Ltd.,Term loans,ACUITE,B,24-04-2026,WARM,2.50,"ACUITE INC — rating lapsed 56 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
P Dass Forging Pvt. Ltd.,Term loans,ACUITE,B,24-04-2026,WARM,3.79,"ACUITE INC — rating lapsed 56 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
P K Agri Link Pvt. Ltd. [Merged],Bank Guarantee,ACUITE,A 4+,27-02-2026,WARM,1.00,"ACUITE INC — rating lapsed 112 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
P K Agri Link Pvt. Ltd. [Merged],Letter Of credit,ACUITE,A 4+,27-02-2026,WARM,2.00,"ACUITE INC — rating lapsed 112 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
P K Agri Link Pvt. Ltd. [Merged],Term loans,ACUITE,BB-,27-02-2026,WARM,1.12,"ACUITE INC — rating lapsed 112 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
P K Cereals Pvt. Ltd. [Merged],Long term Loans,ACUITE,BB-,06-04-2026,WARM,2.00,"ACUITE INC — rating lapsed 74 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Packtech Materials Pvt. Ltd.,Long term Loans,ACUITE,B-,17-04-2026,WARM,3.00,"ACUITE INC — rating lapsed 63 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Packtech Materials Pvt. Ltd.,Term loans,ACUITE,B-,17-04-2026,WARM,4.00,"ACUITE INC — rating lapsed 63 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Pallishree Ltd.,Bank Guarantee,ACUITE,D,25-02-2026,WARM,0.20,"ACUITE INC — rating lapsed 114 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Pallishree Ltd.,Letter Of credit,ACUITE,D,25-02-2026,WARM,0.20,"ACUITE INC — rating lapsed 114 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Papcon (Indore) Pvt. Ltd.,Term loans,ACUITE,B-,23-03-2026,WARM,5.60,"ACUITE INC — rating lapsed 88 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Paramount Content Syndicators Pvt. Ltd.,Long term Loans,ACUITE,B-,18-03-2026,WARM,0.50,"ACUITE INC — rating lapsed 93 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Paras Intermediates Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,17-03-2026,WARM,0.50,"ACUITE INC — rating lapsed 94 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Paras Intermediates Pvt. Ltd.,Term loans,ACUITE,B,17-03-2026,WARM,6.25,"ACUITE INC — rating lapsed 94 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Parveen Travels Pvt. Ltd.,Long term Loans,ACUITE,D,28-01-2026,WARM,4.00,"ACUITE INC — rating lapsed 142 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Parveen Travels Pvt. Ltd.,Term loans,ACUITE,D,28-01-2026,WARM,52.00,"ACUITE INC — rating lapsed 142 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Pathankot Vehicleades Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,23-02-2026,WARM,17.00,"ACUITE INC — rating lapsed 116 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Pathankot Vehicleades Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,BBB-,23-02-2026,WARM,15.00,"ACUITE INC — rating lapsed 116 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Pathankot Vehicleades Pvt. Ltd.,Long term Loans,ACUITE,BBB-,23-02-2026,WARM,2.84,"ACUITE INC — rating lapsed 116 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Paul & Co. Steel Merchants Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,B,31-03-2026,WARM,15.00,"ACUITE INC — rating lapsed 80 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Pearl Distillery Pvt. Ltd.,Term loans,ACUITE,BB-,23-03-2026,WARM,120.00,"ACUITE INC — rating lapsed 88 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Perfect Mettcast Pvt. Ltd.,Letter Of credit,ACUITE,A 4,23-12-2025,WARM,2.00,"ACUITE INC — rating lapsed 178 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Phenix Spinning Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,27-01-2026,WARM,1.55,"ACUITE INC — rating lapsed 143 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Phenix Spinning Pvt. Ltd.,Long term Loans,ACUITE,B+,27-01-2026,WARM,5.80,"ACUITE INC — rating lapsed 143 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Phenix Spinning Pvt. Ltd.,Term loans,ACUITE,B+,27-01-2026,WARM,16.65,"ACUITE INC — rating lapsed 143 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Phi Audiocom Systems Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,17-04-2026,WARM,6.00,"ACUITE INC — rating lapsed 63 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Phoenix Structural & Engg. Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,20-04-2026,WARM,0.50,"ACUITE INC — rating lapsed 60 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Phoenix Structural & Engg. Pvt. Ltd.,Long term Loans,ACUITE,B-,20-04-2026,WARM,2.89,"ACUITE INC — rating lapsed 60 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Phoenix Structural & Engg. Pvt. Ltd.,Term loans,ACUITE,B-,20-04-2026,WARM,0.90,"ACUITE INC — rating lapsed 60 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Pradhama Multi Speciality Hospitals & Research Ins Titute Ltd.,Term loans,ACUITE,D,31-12-2025,WARM,120.00,"ACUITE INC — rating lapsed 170 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Pragnya South City Projects Pvt. Ltd.,Long term Loans,ACUITE,C,29-01-2026,WARM,50.00,"ACUITE INC — rating lapsed 141 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Prakash Techno Plast India Pvt. Ltd.,Long term Loans,ACUITE,B,28-01-2026,WARM,15.00,"ACUITE INC — rating lapsed 142 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Prakash Techno Plast India Pvt. Ltd.,Term loans,ACUITE,B,28-01-2026,WARM,2.60,"ACUITE INC — rating lapsed 142 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Prathyusha Resources & Infra Pvt. Ltd.,Bank Guarantee,ACUITE,D,23-03-2026,WARM,70.00,"ACUITE INC — rating lapsed 88 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Prathyusha Resources & Infra Pvt. Ltd.,Letter Of credit,ACUITE,D,23-03-2026,WARM,5.00,"ACUITE INC — rating lapsed 88 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Pratibha Syntex Ltd.,Letter Of credit,ACUITE,A 4,30-03-2026,WARM,8.50,"ACUITE INC — rating lapsed 81 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Pratibha Syntex Ltd.,Long term Loans,ACUITE,C,30-03-2026,WARM,188.78,"ACUITE INC — rating lapsed 81 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Pravara Renewable Energy Ltd.,Term loans,ACUITE,D,28-01-2026,WARM,185.00,"ACUITE INC — rating lapsed 142 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Precision Infratech Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,27-03-2026,WARM,55.00,"ACUITE INC — rating lapsed 84 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Precision Infratech Pvt. Ltd.,Letter Of credit,ACUITE,A 4,27-03-2026,WARM,15.00,"ACUITE INC — rating lapsed 84 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
