Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Kerafibertex International Pvt. Ltd.,Non-government debt,CARE,BB/A4,05-03-2026,WARM,40.00,CARE INC — rating lapsed 106 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Kerafibertex International Pvt. Ltd.,Term loans,CARE,BB,05-03-2026,WARM,6.50,CARE INC — rating lapsed 106 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Keya Foods Intl. Pvt. Ltd.,Bank Guarantee,CARE,BB-,13-04-2026,WARM,0.04,CARE INC — rating lapsed 67 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Keya Foods Intl. Pvt. Ltd.,Long term Loans,CARE,BB-,13-04-2026,WARM,1.97,CARE INC — rating lapsed 67 days ago — Long term Loans,"CARE Long term Loans rating lapsed — ACER offers fresh rating, 15-day SLA"
Keya Foods Intl. Pvt. Ltd.,Non-government debt,CARE,BB-/A4,13-04-2026,WARM,10.00,CARE INC — rating lapsed 67 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Khandwa Industries Pvt. Ltd.,Term loans,CARE,D,10-04-2026,WARM,0.50,CARE INC — rating lapsed 70 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Khandwa Industries Pvt. Ltd.,Term loans,CARE,D,10-04-2026,WARM,0.65,CARE INC — rating lapsed 70 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Khayati Steel Inds. Ltd.,Bank Guarantee,CARE,A 4+,04-03-2026,WARM,15.00,CARE INC — rating lapsed 107 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Khayati Steel Inds. Ltd.,Term loans,CARE,BB+,04-03-2026,WARM,98.14,CARE INC — rating lapsed 107 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Khedut Solvexp Pvt. Ltd.,Non-government debt,CARE,B+/A4,03-02-2026,WARM,45.00,CARE INC — rating lapsed 136 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Khedut Solvexp Pvt. Ltd.,Term loans,CARE,B+,03-02-2026,WARM,3.43,CARE INC — rating lapsed 136 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Khwahish Marketing Pvt. Ltd.,Letter Of credit,CARE,D,10-02-2026,WARM,1.00,CARE INC — rating lapsed 129 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kim Chemicals Ltd.,Bank Guarantee,CARE,A 4,22-01-2026,WARM,0.70,CARE INC — rating lapsed 148 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kim Chemicals Ltd.,Letter Of credit,CARE,A 4,22-01-2026,WARM,6.00,CARE INC — rating lapsed 148 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kimiya Engineers Pvt. Ltd.,Non-government debt,CARE,D,18-02-2026,WARM,25.00,CARE INC — rating lapsed 121 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Kims Super Speciality Hospital Pvt. Ltd.,Term loans,CARE,B-,09-04-2026,WARM,18.86,CARE INC — rating lapsed 71 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kinara Capital Pvt. Ltd.,Term loans,CARE,D,24-03-2026,WARM,65.04,CARE INC — rating lapsed 87 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
King Refineries Pvt. Ltd.,Letter Of credit,CARE,A 4,26-12-2025,WARM,4.00,CARE INC — rating lapsed 175 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kiri Oilfield Services Pvt. Ltd.,Bank Guarantee,CARE,A 4+,26-02-2026,WARM,37.90,CARE INC — rating lapsed 113 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kiri Oilfield Services Pvt. Ltd.,Term loans,CARE,BB+,26-02-2026,WARM,71.88,CARE INC — rating lapsed 113 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kirloskar Chillers Pvt. Ltd.,Bank Guarantee,CARE,A 4,24-03-2026,WARM,16.00,CARE INC — rating lapsed 87 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kniss Laboratories Pvt. Ltd.,Non-government debt,CARE,D,15-04-2026,WARM,3.50,CARE INC — rating lapsed 65 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Kniss Laboratories Pvt. Ltd.,Term loans,CARE,D,15-04-2026,WARM,1.50,CARE INC — rating lapsed 65 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kohinoor Foods Ltd.,Bank Guarantee,CARE,D,25-02-2026,WARM,148.00,CARE INC — rating lapsed 114 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kolors India Pvt. Ltd.,Fund based financial facility/instrument,CARE,BB,23-01-2026,WARM,15.95,CARE INC — rating lapsed 147 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Krishna Buildestates Pvt. Ltd.,Non-government debt,CARE,BBB/A3+,26-03-2026,WARM,28.50,CARE INC — rating lapsed 85 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Krishna Buildestates Pvt. Ltd.,Non-government debt,CARE,BBB/A3+,26-03-2026,WARM,246.60,CARE INC — rating lapsed 85 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Krishnaganga Spinning Mills Pvt. Ltd.,Bank Guarantee,CARE,A 4,07-01-2026,WARM,0.15,CARE INC — rating lapsed 163 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Krishnaganga Spinning Mills Pvt. Ltd.,Letter Of credit,CARE,A 4,07-01-2026,WARM,3.00,CARE INC — rating lapsed 163 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Krupalu Rice Inds. Pvt. Ltd.,Bank Guarantee,CARE,A 4,28-04-2026,WARM,0.70,CARE INC — rating lapsed 52 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Krupalu Rice Inds. Pvt. Ltd.,Letter Of credit,CARE,A 4,28-04-2026,WARM,0.30,CARE INC — rating lapsed 52 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Krupalu Rice Inds. Pvt. Ltd.,Term loans,CARE,B-,28-04-2026,WARM,0.72,CARE INC — rating lapsed 52 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Ktex Nonwovens Pvt. Ltd.,Bank Guarantee,CARE,A 4,24-12-2025,WARM,6.00,CARE INC — rating lapsed 177 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Ktex Nonwovens Pvt. Ltd.,Non-government debt,CARE,BB/A4,24-12-2025,WARM,65.00,CARE INC — rating lapsed 177 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Ktex Nonwovens Pvt. Ltd.,Non-government debt,CARE,BB/A4,24-12-2025,WARM,62.48,CARE INC — rating lapsed 177 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Kuber Casting Pvt. Ltd.,Letter Of credit,CARE,A 4,12-02-2026,WARM,3.50,CARE INC — rating lapsed 127 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Kuber Casting Pvt. Ltd.,Non-government debt,CARE,B-/A4,12-02-2026,WARM,1.50,CARE INC — rating lapsed 127 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Kudu Industries Ltd.,Bank Guarantee,CARE,A 4,25-02-2026,WARM,0.37,CARE INC — rating lapsed 114 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Kudu Industries Ltd.,Term loans,CARE,B-,25-02-2026,WARM,3.16,CARE INC — rating lapsed 114 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kuldeep Motors Pvt. Ltd.,Non-government debt,CARE,BB/A4,02-01-2026,WARM,50.00,CARE INC — rating lapsed 168 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Kuldeep Motors Pvt. Ltd.,Term loans,CARE,BB,02-01-2026,WARM,5.94,CARE INC — rating lapsed 168 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kundana Techno Tex Pvt. Ltd.,Non-government debt,CARE,BBB-/A3,07-04-2026,WARM,2.00,CARE INC — rating lapsed 73 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Kurinji Spinning Mills Pvt. Ltd.,Term loans,CARE,B-,03-02-2026,WARM,9.55,CARE INC — rating lapsed 136 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Kurseong Computer Sales Pvt. Ltd.,Bank Guarantee,CARE,A 4,09-04-2026,WARM,1.00,CARE INC — rating lapsed 71 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
L S M L Pvt. Ltd.,Bank Guarantee,CARE,D,06-03-2026,WARM,162.01,CARE INC — rating lapsed 105 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
L S M L Pvt. Ltd.,Term loans,CARE,D,06-03-2026,WARM,280.86,CARE INC — rating lapsed 105 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
L S Rice Exports Pvt. Ltd.,Term loans,CARE,B-,25-02-2026,WARM,0.83,CARE INC — rating lapsed 114 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Lakshmi Precision Screws Ltd.,Bank Guarantee,CARE,D,09-04-2026,WARM,77.00,CARE INC — rating lapsed 71 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Lancor Holdings Ltd.,Term loans,CARE,BB,31-03-2026,WARM,15.62,CARE INC — rating lapsed 80 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Lancor Holdings Ltd.,Term loans,CARE,BB,31-03-2026,WARM,3.89,CARE INC — rating lapsed 80 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Leela Krishna Automobiles Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,12-01-2026,WARM,11.50,CARE INC — rating lapsed 158 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Leela Krishna Automobiles Pvt. Ltd.,Term loans,CARE,D,12-01-2026,WARM,13.19,CARE INC — rating lapsed 158 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Lemon Electronics Ltd.,Letter Of credit,CARE,D,20-04-2026,WARM,65.00,CARE INC — rating lapsed 60 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Leopard Vitrified Pvt. Ltd.,Non-government debt,CARE,B-/A4,17-02-2026,WARM,4.25,CARE INC — rating lapsed 122 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Leopard Vitrified Pvt. Ltd.,Term loans,CARE,B-,17-02-2026,WARM,25.32,CARE INC — rating lapsed 122 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Libra International Ltd.,Non-government debt,CARE,B/A4,04-05-2026,WARM,2.55,CARE INC — rating lapsed 46 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Libra International Ltd.,Term loans,CARE,B,04-05-2026,WARM,17.45,CARE INC — rating lapsed 46 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Lloyds Engineering Corpn. Pvt. Ltd.,Bank Guarantee,CARE,A 4,04-02-2026,WARM,2.25,CARE INC — rating lapsed 135 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Lloyds Engineering Corpn. Pvt. Ltd.,Term loans,CARE,BB-,04-02-2026,WARM,20.75,CARE INC — rating lapsed 135 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Lokmangal Mauli Inds. Ltd.,Term loans,CARE,D,11-02-2026,WARM,131.85,CARE INC — rating lapsed 128 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Lokmangal Sugar Ethenol & Co-Generation Inds. Ltd.,Term loans,CARE,D,11-02-2026,WARM,33.21,CARE INC — rating lapsed 128 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Lords Travel Pvt. Ltd.,Bank Guarantee,CARE,B-,04-05-2026,WARM,3.50,CARE INC — rating lapsed 46 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Luxra Enterprises Pvt. Ltd.,Bank Guarantee,CARE,A 4,23-04-2026,WARM,6.00,CARE INC — rating lapsed 57 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
M G Autosales Pvt. Ltd.,Bank Guarantee,CARE,A 4,17-04-2026,WARM,0.25,CARE INC — rating lapsed 63 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
M G Autosales Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,17-04-2026,WARM,14.75,CARE INC — rating lapsed 63 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
M G M Infra Devp. Solutions Pvt. Ltd.,Term loans,CARE,D,22-04-2026,WARM,4.94,CARE INC — rating lapsed 58 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
M P Agarwala Pvt. Ltd.,Bank Guarantee,CARE,A 4+,27-03-2026,WARM,43.00,CARE INC — rating lapsed 84 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
