Rank,Company_Name,Sector,Instrument,Current_Rater,Rating,Rating_Date,Urgency,INC_Flag,Tier,Why_Target,ACER_Pitch_Angle
1784,Sardhana Papers Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB+ (Upgraded and Withdrawn),"May 26, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1785,Saru Silver Alloys Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB+ (Upgraded),"March 6, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1786,Shailaja Food and Agro Industries Private Limited,Manufacturing,Long Term Facilities,Infomerics,IVR BB- (Assigned),"February 25, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1787,Shankar Motors Pvt. Ltd.,Manufacturing,Fund based financial facility/instrument,CRISIL,BB-,29-05-2025,HIGH,NO,HOT,"CRISIL client, high urgency renewal approaching","Pre-renewal outreach — ACER vs CRISIL: faster, more accessible, India-focused analyst team"
1788,Sharvari Electricals,Manufacturing,Long Term Fund Based Facility - Cash Credit,Infomerics,Withdrawn,"July 22, 2022",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1789,Shayona Engineering Ltd.,Manufacturing,Term loans,CRISIL,B-,10-06-2025,HIGH,NO,HOT,"CRISIL client, high urgency renewal approaching","Pre-renewal outreach — ACER vs CRISIL: faster, more accessible, India-focused analyst team"
1790,Shivalik Engineering Inds. Ltd.,Manufacturing,Term loans,CRISIL,A-,05-06-2025,HIGH,NO,HOT,"CRISIL client, high urgency renewal approaching","Pre-renewal outreach — ACER vs CRISIL: faster, more accessible, India-focused analyst team"
1791,Shivalik Engineering Industries Limited,Manufacturing,Long Term Bank Facilities,Infomerics,Withdrawn,"September 28, 2023",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1792,Shre Devaraja Agro Aseptic Industries (SDAAI),Manufacturing,Long term Bank Facilities,Infomerics,IVR BB+ (Reaffirmed),"March 6, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1793,Shreas Industries Ltd.,Manufacturing,Term loans,IND-RA,BBB+,12-06-2025,HIGH,NO,HOT,"IND-RA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs IND-RA: faster, more accessible, India-focused analyst team"
1794,Shree Gajanan Industries,Manufacturing,Long Term Bank Facilities - Term Loan,Infomerics,Withdrawn,"May 19, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1795,Shree Krishna Paper Mills & Industries Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB+ (Reaffirmed and Withdrawn),"February 20, 2024",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1796,Shreyas Sortex Industries Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB+ (Reaffirmed and Withdrawn),"September 5, 2024",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1797,Shreyash Aluminium & Alloys Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,Withdrawn,"March 24, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1798,Shri Tirupati Industries,Manufacturing,Long Term Bank Facilities,Infomerics,IVR D (Downgraded),"April 1, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1799,Shubh Motors Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB (Assigned),"April 11, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1800,Shyamalan Modern Rice Industries,Manufacturing,Long term Facilities,Infomerics,IVR BB (Assigned),"February 7, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1801,Siac S K H India Cabs Mfg. Pvt. Ltd.,Manufacturing,Short-term loan,ICRA,A 2,26-05-2025,HIGH,NO,HOT,"ICRA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs ICRA: faster, more accessible, India-focused analyst team"
1802,Siddhi Industries Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB+ (Upgraded),"May 23, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1803,Signet Industries Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB+ (Reaffirmed),"May 29, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1804,Simla Automobiles Pvt. Ltd.,Manufacturing,Fund based financial facility/instrument,BRICKWORK,BB+,20-05-2025,HIGH,NO,HOT,"BRICKWORK client, high urgency renewal approaching","Pre-renewal outreach — ACER vs BRICKWORK: faster, more accessible, India-focused analyst team"
1805,Snam Alloys Pvt. Ltd.,Manufacturing,Letter Of credit,CRISIL,A 2+,08-05-2025,HIGH,NO,HOT,"CRISIL client, high urgency renewal approaching","Pre-renewal outreach — ACER vs CRISIL: faster, more accessible, India-focused analyst team"
1806,Sona B L W Precision Forgings Ltd.,Manufacturing,Non-government debt,IND-RA,AA+/A1+,19-05-2025,HIGH,NO,HOT,"IND-RA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs IND-RA: faster, more accessible, India-focused analyst team"
1807,Sonar Casting Limited,Manufacturing,Long Term Bank Facilities - Term Loan,Infomerics,IVR A- (CE) (Reaffirmed),"March 25, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1808,South Asian Ceramic Tiles Pvt. Ltd.,Manufacturing,Term loans,IND-RA,BBB+,22-05-2025,HIGH,NO,HOT,"IND-RA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs IND-RA: faster, more accessible, India-focused analyst team"
1809,Southern Agrifurane Industries Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB+ (Reaffirmed),"February 7, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1810,Sova Electrocasting Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR C (Assigned),"March 11, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1811,Spray Engineering Devices Limited,Manufacturing,Long term Bank Facilities,Infomerics,IVR BBB+ (Upgraded),"December 9, 2024",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1812,Sree Krishna Rice Industries,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB (Assigned),"May 29, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1813,Sree Shivmaya Industries LLP,Manufacturing,Long Term Facilities,Infomerics,IVR BB (Assigned),"April 28, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1814,Sri Devaraaja Agro Industries (SDAI),Manufacturing,Long term Bank Facilities,Infomerics,IVR BB+ (Reaffirmed),"March 6, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1815,Sri Ram Cables Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,Withdrawn,"September 20, 2024",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1816,Sri Sai Nath Agri Industries Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB (Reaffirmed),"February 6, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1817,Sri Satyam Ispat Industries India Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"March 17, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1818,St. Mary's Rubbers Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB+ (Reaffirmed),"February 28, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1819,Stellar Autohaus Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"April 8, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1820,Surya Ferrous Alloys Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"January 21, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1821,Suyash Biofuels Industries Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),"May 26, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1822,T M Automotive Seating Systems Pvt. Ltd.,Manufacturing,Short-term loan,CRISIL,A 1,12-06-2025,HIGH,NO,HOT,"CRISIL client, high urgency renewal approaching","Pre-renewal outreach — ACER vs CRISIL: faster, more accessible, India-focused analyst team"
1823,TR Sawhney Automobiles Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB+,"April 3, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1824,TR Sawhney Motors Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB+,"April 3, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1825,Taron Material Handling Equipments Pvt. Ltd.,Manufacturing,Term loans,IND-RA,A-,26-05-2025,HIGH,NO,HOT,"IND-RA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs IND-RA: faster, more accessible, India-focused analyst team"
1826,Telmos Electronics,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB (Assigned),"April 4, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1827,Thermo Cables Ltd.,Manufacturing,Non-fund-based financial facility/instrument,CRISIL,A 1,10-06-2025,HIGH,NO,HOT,"CRISIL client, high urgency renewal approaching","Pre-renewal outreach — ACER vs CRISIL: faster, more accessible, India-focused analyst team"
1828,Tinkas Industries Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"May 30, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1829,Transformers & Rectifiers (India) Ltd.,Manufacturing,Non-government debt,IND-RA,A+/A1+,28-05-2025,HIGH,NO,HOT,"IND-RA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs IND-RA: faster, more accessible, India-focused analyst team"
1830,Triveni Engineering & Inds. Ltd.,Manufacturing,Term loans,ICRA,AA+,16-05-2025,HIGH,NO,HOT,"ICRA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs ICRA: faster, more accessible, India-focused analyst team"
1831,Truvolt Engineering Company Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"January 10, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1832,Tuaman Engineering Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR A- (Reaffirmed),"January 16, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1833,Tuljabhavani Paper Mills Private Limited,Manufacturing,Long term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"May 12, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1834,UCN Cable Network Private Limited,Manufacturing,Issuer Rating,Infomerics,Withdrawn,"April 23, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1835,Utkal Automobiles Pvt. Ltd.,Manufacturing,Non-fund based working capital limit,IND-RA,A 3+,26-05-2025,HIGH,NO,HOT,"IND-RA client, high urgency renewal approaching","Pre-renewal outreach — ACER vs IND-RA: faster, more accessible, India-focused analyst team"
1836,Uttam Industrial Engineering Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BB+ (Upgraded and Withdrawn),"January 15, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1837,VRKP Steel Industries Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,Withdrawn,"January 25, 2023",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1838,Val met Engineering Private Limited,Manufacturing,Long Term Bank Facilities- Fund Based,Infomerics,Withdrawn,"October 10, 2024",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1839,Varron Autokast Limited,Manufacturing,Long Term Facilities,Infomerics,IVR BBB+ (Assigned),"February 18, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1840,Vazron Industries Private Limited,Manufacturing,Long-term Bank Facilities,Infomerics,IVR BB+ (Assigned),"March 27, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1841,Veer Plastics Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR A- (Reaffirmed),"March 11, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1842,Venkateswara Wires Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"June 3, 2025",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
1843,Victora Auto Private Limited,Manufacturing,Long Term Bank Facilities,Infomerics,IVR A- (Upgraded & Withdrawn),"December 27, 2023",HIGH,NO,HOT,"Infomerics client, high urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
