Company Name,Agency,Instrument Type,Rating,Rating Date,Amount_Cr,NCD_Flag,Sector,August_Priority,Call_Reason,August_Call_Group,ACER Pitch Angle,Urgency_Aug,Week_Sequence
Agarwal Toughened Glass India Ltd.,CRISIL,Fund-Based,B,28-Apr-2026,2.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Drashti Cotspin Pvt. Ltd.,CARE,Bank Guarantee,A 4,28-Jan-2026,1.5,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Balarka Fabricon Pvt. Ltd.,CARE,Term Loan,B-,28-Apr-2026,1.01,Standard,Textiles,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Balarka Fabricon Pvt. Ltd.,CARE,Bank Guarantee,A 4,28-Apr-2026,1.0,Standard,Textiles,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Agarwal Toughened Glass India Ltd.,CRISIL,Letter of Credit,B,28-Apr-2026,0.45,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Drashti Cotspin Pvt. Ltd.,CARE,Non-Fund-Based,A 4,28-Jan-2026,0.15,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Himalaya Communications Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,29-Jan-2026,21.5,Standard,IT/Technology,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Guru Laxmi Cottex Pvt. Ltd.,CARE,Term Loan,B+,29-Apr-2026,17.65,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Classic Enterprises Pvt. Ltd.,ICRA,Term Loan,B+,29-Jan-2026,8.5,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Agarwal Toughened Glass India Ltd.,CARE,Term Loan,B-,29-Jan-2026,3.55,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Tehri Iron & Steel Casting Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,29-Jan-2026,2.0,Standard,Steel & Metals,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Himalaya Communications Pvt. Ltd.,ICRA,Term Loan,B+,29-Jan-2026,1.92,Standard,IT/Technology,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Maa Chinnamasta Food Processor Pvt. Ltd.,BRICKWORK,Term Loan,C,29-Jan-2026,1.15,Standard,Agro/Food,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Tehri Iron & Steel Casting Pvt. Ltd.,BRICKWORK,Term Loan,C,29-Jan-2026,1.02,Standard,Steel & Metals,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Guru Laxmi Cottex Pvt. Ltd.,CARE,Bank Guarantee,A 4,29-Apr-2026,0.5,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Tehri Iron & Steel Casting Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,29-Jan-2026,,Standard,Steel & Metals,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Utkal Healthcare Pvt. Ltd.,CRISIL,Term Loan,B,30-Apr-2026,45.0,Standard,Healthcare,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Prime Civil Infrastructures Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,27-Oct-2025,15.0,Standard,Construction,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
S S G Pharma Pvt. Ltd.,CRISIL,Term Loan,B,30-Apr-2026,10.4,Standard,Chemicals/Pharma,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Prime Civil Infrastructures Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,27-Oct-2025,10.0,Standard,Construction,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Nitya Electrocontrols Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-Jan-2026,8.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Su-Solartech Systems Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-Apr-2026,7.0,Standard,Energy,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Merlon Infra Projects Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-Jan-2026,5.0,Standard,Construction,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Nu Chem Oils Pvt. Ltd.,CRISIL,Term Loan,B,30-Jan-2026,4.5,Standard,Chemicals/Pharma,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Su-Solartech Systems Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,30-Apr-2026,4.0,Standard,Energy,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Magpie Global Ltd.,CRISIL,Term Loan,B,30-Jan-2026,3.4,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Prakash Parcel Services Ltd. (Karnataka),BRICKWORK,Bank Guarantee,A 4,30-Jan-2026,3.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Prakash Parcel Services Ltd. (Karnataka),BRICKWORK,Term Loan,C,30-Jan-2026,3.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Vardhman Rice Exports Pvt. Ltd.,CRISIL,Term Loan,B,30-Apr-2026,2.83,Standard,Agro/Food,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Vardhman Rice Exports Pvt. Ltd.,CRISIL,Fund-Based,B,30-Apr-2026,2.17,Standard,Agro/Food,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Nu Chem Oils Pvt. Ltd.,CRISIL,Term Loan,B,30-Jan-2026,2.0,Standard,Chemicals/Pharma,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Su-Solartech Systems Pvt. Ltd.,CRISIL,Fund-Based,B,30-Apr-2026,2.0,Standard,Energy,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Nitya Electrocontrols Pvt. Ltd.,CRISIL,Term Loan,B,30-Jan-2026,1.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Reliance Home Finance Ltd.,BRICKWORK,NCD/Bond,PP-MLD D,28-Oct-2025,100.0,NCD — SEBI License Required,BFSI,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Pan Synthetics Pvt. Ltd.,CRISIL,Letter of Credit,A 4,31-Jan-2026,50.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Vindhyawashini Marine Services Pvt. Ltd.,CRISIL,Term Loan,B,31-Jan-2026,11.6,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Pan Synthetics Pvt. Ltd.,CRISIL,Term Loan,B,31-Jan-2026,11.42,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Ajay Ingot Rolling Mill Pvt. Ltd.,BRICKWORK,Term Loan,BB-,28-Oct-2025,11.37,Standard,Steel & Metals,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Ajay Ingot Rolling Mill Pvt. Ltd.,BRICKWORK,Fund-Based,BB-,28-Oct-2025,5.37,Standard,Steel & Metals,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Vindhyawashini Marine Services Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,31-Jan-2026,0.4,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Dipanshu Promoter & Builder Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,29-Oct-2025,22.5,NCD — SEBI License Required,Construction,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Mohit Ispat Pvt. Ltd.,CARE,Letter of Credit,A 4,29-Oct-2025,20.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Mohit Ispat Pvt. Ltd.,CARE,Term Loan,B-,29-Oct-2025,13.04,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Mohit Ispat Pvt. Ltd.,CARE,Bank Guarantee,A 4,29-Oct-2025,10.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Mohit Ispat Pvt. Ltd.,CARE,NCD/Bond,B-/A4,29-Oct-2025,5.0,NCD — SEBI License Required,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Adroit Pharmaceuticals Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,30-Oct-2025,39.5,Standard,Chemicals/Pharma,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
Zeco Aircon Ltd.,CRISIL,Term Loan,B,30-Oct-2025,31.0,Standard,Other,TIER 2 — Dual-agency,Multi-agency INC — October deadline approaching; Aug pre-call secures relationship first,GROUP B: October Tier 1/2 Pre-Calls,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,TIER 2 — Dual-agency (2 raters),Aug Wk1 (Aug 1-7): Tier 1 multi-agency
