Company Name,Date,Agency,Instrument,Grade,Rating,Status,Amount,INC_Flag,Rating_Date,Amount_Num,Is_INC,Sector,Days_INC,Current_Urgency,MEDIUM_Date,HOT_Date,ULTRA_HOT_Date,Q2_Escalation_Month,NCD_Flag,Why_Target,ACER_Pitch,Source
Srikar Laboratories Pvt. Ltd.,02-04-2026,IND-RA,Term loans,Default,D,Reaffirmed,9.06,Y,2026-04-02,9.06,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Star Agro Marine Exports Pvt. Ltd.,10-04-2026,CRISIL,Letter Of credit,Default,D,Reaffirmed,14.00,Y,2026-04-10,14.0,True,Agro/Food,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Star Agro Marine Exports Pvt. Ltd.,10-04-2026,CRISIL,Letter Of credit,Default,D,Reaffirmed,96.00,Y,2026-04-10,96.0,True,Agro/Food,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Star Agro Marine Exports Pvt. Ltd.,10-04-2026,CRISIL,Long term Loans,Default,D,Reaffirmed,17.45,Y,2026-04-10,17.45,True,Agro/Food,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Star Engineers (India) Pvt. Ltd.,10-04-2026,CARE,Letter Of credit,High Risk,A 4,Downgraded,3.00,Y,2026-04-10,3.0,True,Other,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Star Engineers (India) Pvt. Ltd.,10-04-2026,CARE,Non-government debt,Inadequate Safety,BB/A4,Downgraded,9.00,Y,2026-04-10,9.0,True,Other,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Star Engineers (India) Pvt. Ltd.,10-04-2026,CARE,Term loans,Inadequate Safety,BB,Downgraded,6.15,Y,2026-04-10,6.15,True,Other,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Starcon Infra Projects India Pvt. Ltd.,29-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Downgraded,15.00,Y,2026-04-29,15.0,True,Construction/Infra,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Starline Cars Pvt. Ltd.,09-04-2026,CRISIL,Fund based financial facility/instrument,High Risk,B,Downgraded,67.00,Y,2026-04-09,67.0,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Starwing Plastic & Chemicals Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,15.00,Y,2026-04-02,15.0,True,Chemicals/Pharma,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Steamline Industries Ltd.,01-04-2026,BRICKWORK,Bank Guarantee,Default,D,Reaffirmed,1.50,Y,2026-04-01,1.5,True,Other,88,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Steamline Industries Ltd.,01-04-2026,BRICKWORK,Letter Of credit,Default,D,Reaffirmed,35.00,Y,2026-04-01,35.0,True,Other,88,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Stellar Innovative Transportation Solutions Pvt. Ltd.,20-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Reaffirmed,0.30,Y,2026-04-20,0.3,True,Logistics,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Stellar Innovative Transportation Solutions Pvt. Ltd.,20-04-2026,CRISIL,Long term Loans,High Risk,B,Downgraded,4.50,Y,2026-04-20,4.5,True,Logistics,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Stellence Pharmscience Pvt. Ltd.,06-04-2026,BRICKWORK,Term loans,Default,D,Reaffirmed,16.60,Y,2026-04-06,16.6,True,Other,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Straddle Industries Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,20.00,Y,2026-04-02,20.0,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Strongbuilt Constructions Pvt. Ltd.,13-04-2026,ACUITE,Bank Guarantee,High Risk,A 4+,Reaffirmed,7.50,Y,2026-04-13,7.5,True,Construction/Infra,76,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Strongbuilt Constructions Pvt. Ltd.,13-04-2026,ACUITE,Letter Of credit,High Risk,A 4+,Reaffirmed,5.00,Y,2026-04-13,5.0,True,Construction/Infra,76,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Strongbuilt Constructions Pvt. Ltd.,13-04-2026,ACUITE,Short-term loan,High Risk,A 4+,Reaffirmed,25.00,Y,2026-04-13,25.0,True,Construction/Infra,76,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Su-Solartech Systems Pvt. Ltd.,23-04-2026,ACUITE,Bank Guarantee,High Risk,A 4,Reaffirmed,3.00,Y,2026-04-23,3.0,True,Energy/Power,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Su-Solartech Systems Pvt. Ltd.,23-04-2026,ACUITE,Letter Of credit,High Risk,A 4,Reaffirmed,1.50,Y,2026-04-23,1.5,True,Energy/Power,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Su-Solartech Systems Pvt. Ltd.,23-04-2026,ACUITE,Long term Loans,High Risk,B-,Downgraded,1.50,Y,2026-04-23,1.5,True,Energy/Power,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Su-Solartech Systems Pvt. Ltd.,23-04-2026,ACUITE,Short-term loan,High Risk,A 4,Reaffirmed,4.50,Y,2026-04-23,4.5,True,Energy/Power,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Su-Solartech Systems Pvt. Ltd.,30-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Reaffirmed,7.00,Y,2026-04-30,7.0,True,Energy/Power,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Su-Solartech Systems Pvt. Ltd.,30-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Reaffirmed,4.00,Y,2026-04-30,4.0,True,Energy/Power,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Su-Solartech Systems Pvt. Ltd.,30-04-2026,CRISIL,Fund based financial facility/instrument,High Risk,B,Reaffirmed,2.00,Y,2026-04-30,2.0,True,Energy/Power,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Subhash Distributors Ltd.,02-04-2026,BRICKWORK,Bank Guarantee,High Risk,A 4,Reaffirmed,5.25,Y,2026-04-02,5.25,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Subray Catal Chem Pvt. Ltd.,28-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Withdrawn,30.00,Y,2026-04-28,30.0,True,Chemicals/Pharma,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Subray Catal Chem Pvt. Ltd.,28-04-2026,CRISIL,Non-fund-based financial facility/instrument,High Risk,A 4,Withdrawn,0.30,Y,2026-04-28,0.3,True,Chemicals/Pharma,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sujata Udit Builders Pvt. Ltd.,17-04-2026,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,4.31,Y,2026-04-17,4.31,True,Construction/Infra,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sukata Tractor Parts Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,6.44,Y,2026-04-02,6.44,True,Automobiles,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sumeet Facilities Ltd.,08-04-2026,BRICKWORK,Bank Guarantee,High Risk,A 4,Reaffirmed,24.24,Y,2026-04-08,24.24,True,Other,81,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sumeet Facilities Ltd.,08-04-2026,BRICKWORK,Term loans,High Risk,B+,Reaffirmed,4.46,Y,2026-04-08,4.46,True,Other,81,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sundaram Mahadeo Autoworld Pvt. Ltd.,28-04-2026,CRISIL,Fund based financial facility/instrument,High Risk,B,Reaffirmed,4.00,Y,2026-04-28,4.0,True,Automobiles,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sundaram Mahadeo Autoworld Pvt. Ltd.,28-04-2026,CRISIL,Term loans,High Risk,B,Reaffirmed,1.50,Y,2026-04-28,1.5,True,Automobiles,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sundaram Steels Pvt. Ltd.,24-04-2026,CARE,Term loans,High Risk,B,Reaffirmed,12.07,Y,2026-04-24,12.07,True,Steel & Metals,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sunplast Electronics Pvt. Ltd.,07-04-2026,BRICKWORK,Non-government debt,High Risk,B+/A4,Reaffirmed,34.00,Y,2026-04-07,34.0,True,Other,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sunplast Electronics Pvt. Ltd.,07-04-2026,BRICKWORK,Non-government debt,High Risk,B+/A4,Reaffirmed,15.00,Y,2026-04-07,15.0,True,Other,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Sunrise Integrated Facility Pvt. Ltd.,07-04-2026,BRICKWORK,Bank Guarantee,High Risk,A 4,Reaffirmed,0.50,Y,2026-04-07,0.5,True,Other,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Super Hoze Inds. Pvt. Ltd.,09-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Downgraded,4.00,Y,2026-04-09,4.0,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Super Hoze Inds. Pvt. Ltd.,09-04-2026,CRISIL,Term loans,High Risk,B,Downgraded,24.00,Y,2026-04-09,24.0,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Super Screws Pvt. Ltd.,09-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Downgraded,8.50,Y,2026-04-09,8.5,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Super Screws Pvt. Ltd.,09-04-2026,CRISIL,Long term Loans,High Risk,B,Downgraded,26.50,Y,2026-04-09,26.5,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Supermint Exports Pvt. Ltd.,08-04-2026,CARE,Non-government debt,High Risk,B/A4,Downgraded,4.11,Y,2026-04-08,4.11,True,Other,81,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Supermint Exports Pvt. Ltd.,08-04-2026,CARE,Short-term loan,High Risk,A 4,Reaffirmed,24.23,Y,2026-04-08,24.23,True,Other,81,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Supermint Exports Pvt. Ltd.,08-04-2026,CARE,Term loans,High Risk,B,Downgraded,12.91,Y,2026-04-08,12.91,True,Other,81,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Supreme Manor Wada Bhiwandi Infrastructure Pvt. Ltd.,06-04-2026,CRISIL,Term loans,Default,D,Reaffirmed,377.00,Y,2026-04-06,377.0,True,Construction/Infra,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Surana Telecom & Power Ltd.,07-04-2026,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,3.50,Y,2026-04-07,3.5,True,Energy/Power,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Surana Telecom & Power Ltd.,07-04-2026,CARE,Term loans,Inadequate Safety,BB-,Downgraded,32.21,Y,2026-04-07,32.21,True,Energy/Power,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Surya Contractors Pvt. Ltd.,02-04-2026,BRICKWORK,Bank Guarantee,High Risk,B,Reaffirmed,30.00,Y,2026-04-02,30.0,True,Automobiles,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Surya Global Hospitals Pvt. Ltd.,15-04-2026,ACUITE,Term loans,High Risk,B-,Downgraded,10.00,Y,2026-04-15,10.0,True,Healthcare,74,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Suyash Chemical & Fertilizer Pvt. Ltd.,06-04-2026,BRICKWORK,Bank Guarantee,High Risk,B+,Reaffirmed,11.16,Y,2026-04-06,11.16,True,Chemicals/Pharma,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Suyash Chemical & Fertilizer Pvt. Ltd.,06-04-2026,BRICKWORK,Fund based financial facility/instrument,High Risk,B+,Reaffirmed,5.80,Y,2026-04-06,5.8,True,Chemicals/Pharma,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
