Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates_To,Escalation_Date,Escalation_Month,Calling_Sequence,Amt_num,Amount_Cr_Display,Sector_Final,NCD_Flag,Source,Why Target,ACER Pitch Angle
Solus Security Systems Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.5,Rs4.50 Cr,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
S V E Drilling Tools Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.5,Rs4.50 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pregna International Ltd.,CRISIL,Term Loan,B,2026-03-25,LOW/MEDIUM,ULTRA HOT,2027-03-25,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.45,Rs4.45 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Air Trax Polymers Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.4,Rs4.40 Cr,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Melt-O-Therm Furnaces Pvt. Ltd.,CRISIL,Term Loan,B-,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.31,Rs4.31 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pentagon Steels India Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.27,Rs4.27 Cr,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Auto Profiles Ltd.,CRISIL,Term Loan,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
S S Techno Ltd.,CRISIL,Fund-Based,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Alina Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Fusion Granito Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-13,LOW/MEDIUM,ULTRA HOT,2027-03-13,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-13 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
G T P Granites Ltd.,CRISIL,Letter of Credit,A 4,2026-03-17,LOW/MEDIUM,ULTRA HOT,2027-03-17,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Mining,Standard,D365,INC rating hits ULTRA HOT on 2027-03-17 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Hitkari Hitech Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-18,LOW/MEDIUM,ULTRA HOT,2027-03-18,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2027-03-18 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Panama Papers Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-25,LOW/MEDIUM,ULTRA HOT,2027-03-25,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Paper/Packaging,Standard,D365,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pro-Arc Welding & Cutting Systems Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-25,LOW/MEDIUM,ULTRA HOT,2027-03-25,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Marsons Energy Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Energy,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Munnangi Seafoods Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Puja Quench Distributors India Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Energy,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pushpanjali Enggcon Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A K I India Ltd.,CRISIL,Letter of Credit,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Super Safe Logistics (India) Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,4.0,Rs4.00 Cr,Logistics,Standard,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vansh Electromechanical Devices Pvt. Ltd.,CRISIL,Term Loan,C,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.8,Rs3.80 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kisco Castings (India) Ltd.,CRISIL,Letter of Credit,A 4,2026-03-20,LOW/MEDIUM,ULTRA HOT,2027-03-20,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.75,Rs3.75 Cr,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Elico Ltd.,CRISIL,Term Loan,B,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.5,Rs3.50 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Yashmun Engineers Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-20,LOW/MEDIUM,ULTRA HOT,2027-03-20,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.5,Rs3.50 Cr,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Samal Builders Pvt. Ltd.,CRISIL,Fund-Based,B,2026-03-25,LOW/MEDIUM,ULTRA HOT,2027-03-25,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.5,Rs3.50 Cr,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pasupala Foods Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.5,Rs3.50 Cr,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vidyut Urja Equipments Pvt. Ltd.,CRISIL,Non-Fund-Based,A 4,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.48,Rs3.48 Cr,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Non-Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Blue Ocean Beverages Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
A C E Cardiopathy Solutions Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Akula Boards Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Paper/Packaging,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
G D Buildtech Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-13,LOW/MEDIUM,ULTRA HOT,2027-03-13,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-13 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Nikita Industries Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-17,LOW/MEDIUM,ULTRA HOT,2027-03-17,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-03-17 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Cavier Bath Fittings Ltd.,CRISIL,Term Loan,B,2026-03-18,LOW/MEDIUM,ULTRA HOT,2027-03-18,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-18 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
K S Motors Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-18,LOW/MEDIUM,ULTRA HOT,2027-03-18,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Automobiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-18 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Nagarjuna Agro Chemicals Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mozart Vitrified Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Narmada Cars Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Ratnapriya Dyeing & Printing Mills Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Versatile Bonds Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-31,LOW/MEDIUM,ULTRA HOT,2027-03-31,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,3.0,Rs3.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-31 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Air Trax Polymers Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.87,Rs2.87 Cr,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pasupati Spinning & Wvg. Mills Ltd.,CRISIL,Term Loan,B,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.82,Rs2.82 Cr,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kisco Castings (India) Ltd.,CRISIL,Term Loan,B,2026-03-20,LOW/MEDIUM,ULTRA HOT,2027-03-20,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.8,Rs2.80 Cr,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shri S M Autade Pvt. Ltd.,CRISIL,Fund-Based,B,2026-03-24,LOW/MEDIUM,ULTRA HOT,2027-03-24,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.78,Rs2.78 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-24 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Oja Motors Dealer Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.75,Rs2.75 Cr,Automobiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Republic Pvt. Ltd.,CRISIL,Fund-Based,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.7,Rs2.70 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Fund-Based at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pacific Jute Ltd.,CRISIL,Letter of Credit,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.6,Rs2.60 Cr,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Elico Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.5,Rs2.50 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kannappan Alloy & Steel Co. Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-20,LOW/MEDIUM,ULTRA HOT,2027-03-20,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.5,Rs2.50 Cr,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Pregna International Ltd.,CRISIL,Letter of Credit,A 4,2026-03-25,LOW/MEDIUM,ULTRA HOT,2027-03-25,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.5,Rs2.50 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Backbone Construction Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.5,Rs2.50 Cr,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shree Sidhbali Steels Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.5,Rs2.50 Cr,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Travel Tours Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-30,LOW/MEDIUM,ULTRA HOT,2027-03-30,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.5,Rs2.50 Cr,Hotels/Tourism,Standard,D365,INC rating hits ULTRA HOT on 2027-03-30 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kirti Stampings Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-20,LOW/MEDIUM,ULTRA HOT,2027-03-20,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.46,Rs2.46 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Virat Spinners Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.36,Rs2.36 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Sharda Flour Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-27,LOW/MEDIUM,ULTRA HOT,2027-03-27,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.01,Rs2.01 Cr,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-27 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Air Trax Polymers Pvt. Ltd.,CRISIL,Term Loan,B,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.0,Rs2.00 Cr,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
King Yarns Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-20,LOW/MEDIUM,ULTRA HOT,2027-03-20,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.0,Rs2.00 Cr,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Kirti Stampings Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2026-03-20,LOW/MEDIUM,ULTRA HOT,2027-03-20,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.0,Rs2.00 Cr,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-20 — prime Q1 2027 renewal target,Your Letter of Credit at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Satija Motors Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-03-25,LOW/MEDIUM,ULTRA HOT,2027-03-25,Mar 2027,Call Jan–Feb 2027 — approaching ULTRA HOT,2.0,Rs2.00 Cr,Automobiles,Standard,D365,INC rating hits ULTRA HOT on 2027-03-25 — prime Q1 2027 renewal target,Your Bank Guarantee at CRISIL goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
