Company Name,Current Rater,Instrument,Rating,Rating Date,Amount Cr,Sector,Urgency,Aug_Week,RM_Tier,Call_Window,Why Target,ACER Pitch Angle,Recommended_Action
Friends Timber Pvt. Ltd.,CARE,NCD/Bond,B-/A4,19-Nov-2025,6.0,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Cleantec Infra Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,6.0,Construction,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Vijay Jindal Builders Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,6.0,Construction,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Dev'S Chem Tec Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,6.0,Chemicals & Pharma,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Rushabh Flour Mills Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,6.0,Agro & Food,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
S K M Infraventure Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,6.0,Construction,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Precise Automation & Control Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,5.89,Automobiles,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Siddarth Organisation Ltd.,ICRA,NCD/Bond,C/A4,2026-03-09,5.8,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-09 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Punjab Metal Works Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,5.5,Steel & Metals,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Aikya Chemicals Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,5.5,Chemicals & Pharma,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
A K R Impex Pvt. Ltd.,ICRA,Non-government debt,D,2026-04-29,5.45,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Regrow Biosciences Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,5.2,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Sanauto Engineers (India) Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,09-Feb-2026,5.0,Manufacturing,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Fabworth Promoters Pvt. Ltd.,CARE,NCD/Bond,BB+/A4+,04-Nov-2025,5.0,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits ULTRA HOT threshold on 2026-11-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Disruptive Health Solutions Pvt. Ltd.,CARE,NCD/Bond,B-/A4,06-Nov-2025,5.0,Healthcare,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Anabond Ltd.,CARE,NCD/Bond,BB/A4,07-Nov-2025,5.0,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits ULTRA HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
K N K Construction Pvt. Ltd.,ICRA,Non-government debt,D,2026-04-17,5.0,Construction,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
B A S S Minerals India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,5.0,Mining & Minerals,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Digilogic Systems Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,4.8,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Valencia Ceramic Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,16-Feb-2026,4.71,Other,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk2 (Nov 8-14),INC rating hits HOT threshold on 2026-11-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Shri Banke Bihari Polyfab Pvt. Ltd.,ICRA,NCD/Bond,B-/A4,19-Feb-2026,4.65,BFSI,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Bharat Electrodrives Pvt. Ltd.,CARE,NCD/Bond,BB+/A4+,05-Feb-2026,4.31,Other,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk1 (Nov 1-7),INC rating hits HOT threshold on 2026-11-02 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Leopard Vitrified Pvt. Ltd.,CARE,NCD/Bond,B-/A4,17-Feb-2026,4.25,Other,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk2 (Nov 8-14),INC rating hits HOT threshold on 2026-11-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
R S K Industries Pvt. Ltd.,CARE,NCD/Bond,B-/A4,04-Mar-2026,4.0,Manufacturing,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-29 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Accurate Gauging & Instruments Pvt. Ltd.,CARE,NCD/Bond,B/A4,21-Nov-2025,4.0,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Pack Print Inds. (India) Pvt. Ltd.,CARE,NCD/Bond,BB/A4,27-Nov-2025,4.0,Paper/Packaging,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Ailsinghani Transport Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,4.0,Logistics,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Manishri Refractories & Ceramics Pvt. Ltd.,ICRA,NCD/Bond,B/A4,2026-03-24,3.73,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-24 — prime Q1 2027 renewal target,Your NCD/Bond at ICRA goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Rishi Ice & Cold Storage Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,27-Feb-2026,3.66,Other,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Baldev Textile Mills Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,28-Nov-2025,3.65,Textiles,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Kniss Laboratories Pvt. Ltd.,CARE,Non-government debt,D,2026-04-15,3.5,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
K Mohan & Co. (Exports) Pvt. Ltd.,ICRA,Non-government debt,D,2026-04-17,3.5,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Dhaulagiree Polyolefins Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,3.4,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
T K Precision Pvt. Ltd.,CARE,NCD/Bond,B+/A4,2026-03-12,3.0,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
George Maijo Automobiles Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,2026-03-16,3.0,Manufacturing,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-16 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Venkar Chemicals Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,19-Feb-2026,2.95,Chemicals & Pharma,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Garg Duplex & Paper Mills Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,28-Nov-2025,2.75,Paper/Packaging,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Supreme Hydro Engg. Pvt. Ltd.,CARE,NCD/Bond,BBB+/A2,18-Feb-2026,2.5,Energy,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits HOT threshold on 2026-11-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Technobit Industries Pvt. Ltd.,CARE,NCD/Bond,B-/A4,17-Feb-2026,2.4,IT/Technology,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk2 (Nov 8-14),INC rating hits HOT threshold on 2026-11-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Mahalaxmi Automotives Wheels Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,2.3,Automobiles,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Pioneer Tea & Exports Ltd.,ICRA,NCD/Bond,B+,17-Nov-2025,2.1,Agro & Food,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
V K S-Gormi Udotgarh Corridor Pvt. Ltd.,CARE,NCD/Bond,B-/A4,11-Nov-2025,1.76,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk2 (Nov 8-14),INC rating hits ULTRA HOT threshold on 2026-11-11 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Kuber Casting Pvt. Ltd.,CARE,NCD/Bond,B-/A4,12-Feb-2026,1.5,Steel & Metals,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk2 (Nov 8-14),INC rating hits HOT threshold on 2026-11-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Kishore Vadilal Pvt. Ltd.,CARE,NCD/Bond,B/A4,26-Nov-2025,1.5,Other,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Trineva Infra Projects Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,25-Feb-2026,1.5,Construction,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Ramsons Castings Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,19-Nov-2025,1.25,Steel & Metals,MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Paramount Blankets Pvt. Ltd.,CARE,Non-government debt,D,2026-04-29,1.0,Other,LOW (<90 days),Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",HOT by Jan 2027,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Caprihans India Ltd.,CARE,NCD/Bond,B/A4,2026-03-12,1.0,Other,LOW/MEDIUM,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Dec 2026 – Jan 2027,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,ADD to Aug Wk2 - SEBI pre-license relationship wave
Nalari Ferro Alloys Pvt. Ltd.,ICRA,NCD/Bond,B-/A4,26-Feb-2026,0.55,Steel & Metals,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Sun Metallics & Alloys Pvt. Ltd. [Merged],ICRA,NCD/Bond,B+/A4,26-Feb-2026,0.5,Steel & Metals,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk4 (Nov 22-30),INC rating hits HOT threshold on 2026-11-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
Prabhu Poly Color Ltd. (2004),ICRA,NCD/Bond,B-/A4,19-Feb-2026,0.03,Other,LOW,Aug Wk3 (Aug 17-21),"TIER 1 — Senior RM (NCD-linked, per existing plan rule)",Nov Wk3 (Nov 15-21),INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,ADD to Aug Wk2 - SEBI pre-license relationship wave
