Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,Sector,State,INC,Why Target,ACER Pitch Angle
Marudhar Industries Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Downgraded),"January 14, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Marudhar Industries Limited,Short Term Bank Facilities,Infomerics,IVR A4+ (Downgraded),"January 14, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
HYS Industries Private Limited,Long Term Facilities,Infomerics,IVR BBB- (Reaffirmed),"February 5, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Viyan Tex Industries LLP,Short Term Bank Facilities,Infomerics,IVR A4 (ISSUER NOT COOPERATING),"January 28, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Panyam Cements and Minerals Industries Limited,Long Term Bank Facilities,Infomerics,IVR BB- (Reaffirmed),"January 6, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Panyam Cements and Minerals Industries Limited,Short Term Bank Facilities,Infomerics,IVR A4 (Reaffirmed),"January 6, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Maa Mahamaya Industries Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Reaffirmed),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Maa Mahamaya Industries Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (Reaffirmed),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Maa Mahamaya Industries Limited,Proposed Long Term Bank Facilities,Infomerics,IVR BBB (Assigned),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Matod Industries Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Reaffirmed),"January 2, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Matod Industries Private Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (Reaffirmed),"January 2, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Sterling Industries,Long Term Bank Facilities,Infomerics,IVR BB- (Reaffirmed),"January 2, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Voltech Manufacturing Company Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Upgraded),"December 30, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Voltech Manufacturing Company Private Limited,Long term Bank Facilities,Infomerics,IVR BBB- (Assigned),"December 30, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Voltech Manufacturing Company Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Upgraded),"December 30, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Voltech Manufacturing Company Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Assigned),"December 30, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Voltech Manufacturing Company Private Limited,Short Term Bank Facilities - Proposed,Infomerics,IVR A3 (Assigned),"December 30, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Shri Gurudev Rice Industries,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),"January 2, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Shri Gurudev Rice Industries,Short Term Bank Facilities,Infomerics,IVR A3+ (Upgraded),"January 2, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Span Pumps Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Span Pumps Private Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (Upgraded),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Span Pumps Private Limited,Proposed Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Span Pumps Private Limited,Proposed Short Term Bank Facilities,Infomerics,IVR A3+ (Upgraded),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Goyal Agro Industries,Long Term Bank Facilities,Infomerics,IVR BB (Reaffirmed),"January 28, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Goyal Agro Industries,Short Term Bank Facilities,Infomerics,IVR A4 (Reaffirmed),"January 28, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Ralpro Industries Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),"February 3, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Ralpro Industries Private Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (Assigned),"February 3, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Vasuki Global Industries Limited,Long Term Facilities,Infomerics,IVR BBB- (Reaffirmed),"January 23, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Vasuki Global Industries Limited,Short Term Facilities,Infomerics,IVR A3 (Reaffirmed),"January 23, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Rashtriya Metal Industries Limited,Long Term Facilities,Infomerics,IVR A (Reaffirmed),"January 6, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Rashtriya Metal Industries Limited,Short Term Facilities,Infomerics,IVR A1 (Upgraded),"January 6, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Mightysteelflow Industries Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Reaffirmed),"December 22, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Kothari Auto Wheels Private Limited,Long Term Bank Facilities /Short Term Bank Facilities,Infomerics,Withdrawn,"January 14, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Kothari Auto Wheels Private Limited,Proposed Long Term/ Short Term Facilities,Infomerics,Withdrawn,"January 14, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Panna Textile Industries Private Limited,Long Term Bank Facilities,Infomerics,IVR B- (Downgraded to IVR D and Upgraded),"December 26, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Panna Textile Industries Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (Downgraded to IVR D and Upgraded),"December 26, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Panna Textile Industries Private Limited,Proposed Long Term/Short Term Bank Facilities,Infomerics,IVR B-/IVR A4; (Downgraded to IVR D and Upgraded),"December 26, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Allied Motors Limited,Long Term Bank Facilities,Infomerics,IVR BB (Assigned),"December 16, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Allied Motors Limited,Short Term Bank Facilities,Infomerics,IVR A4 (Assigned),"December 16, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Magadh Industries Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Assigned),"December 17, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Schakralaya Motors Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"December 18, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Schakralaya Motors Private Limited,Short Term Bank Facility,Infomerics,IVR A3 (Assigned),"December 18, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Schangalaya Motors,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"December 18, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
T.R. Agro Industries,Long Term Bank Facilities,Infomerics,IVR BB- (Assigned),"December 22, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Alphonsa Cashew Industries,Long Term Facilities/Short Term Facilities,Infomerics,IVR BBB-/IVR A3; (Assigned),"December 23, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Monomark Engineering (India) Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"December 23, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Monomark Engineering (India) Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Assigned),"December 23, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
FeX Foundry Alloys Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"December 24, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
FeX Foundry Alloys Private Limited,Short Term Bank Facility,Infomerics,IVR A3 (Assigned),"December 24, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Korfex Industries Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),"December 29, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Quinergy Industries Limited,Long Term Bank Facilities,Infomerics,IVR B+ (Assigned),"December 29, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Vardhman Electronics Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Vardhman Electronics Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Assigned),"December 31, 2025",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Sunshine Steel Industries,Long Term Bank Facility,Infomerics,IVR BB (Assigned),"January 5, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
Simplex Castings Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),"January 5, 2026",LOW,Manufacturing,,N,"Infomerics client, low urgency renewal","Upcoming renewal — introduce ACER as faster, more accessible alternative to Infomerics"
